daedra_vaermina;Cult of Vaermina;;;;;;;;;;;;;x
daedra_vaermina_mod;Vaermina Worshipper;;;;;;;;;;;;;x
daedra_vaermina_DESC;The Prince of dreams and nightmares, Vaermina delights in tormenting mortals with a limitless array of psychological horrors. Her realm, Quagmire, is a plane of perpetual horror where reality constantly shifts into increasingly terrifying scenes. Vaermina's grandest artifact is the Skull of Corruption, a nefarious staff which grows in power by feeding on the dreams of hapless, sleeping mortals. Vaermina’s devotees constantly search for new ways to tap into the power of sleep, and are noted to be granted incredible insights into manipulating dreams in order to alter waking reality...often at the cost of the well-being of others, and sometimes at their own.;;;;;;;;;;;;;x
old_gods;Old Gods;Old Gods;Old Gods;;Old Gods;;;;;;;;;x
old_gods_mod;Follower of the Old Gods;;;;;;;;;;;;;x
old_gods_DESC;Much like their lineage, the faith of the Reachmen is a syncretic mixture derived from the many peoples who inhabit the Reach. The Reachmen have no defined pantheon, instead worshipping a variety of Daedra, Aedra, and totemic animal spirits. The most popular of the 'Old Gods' are Hircine, Dibella, and Peryite. The worship of the Old Gods has few defined rituals or practices and most Reach clans have their own unique priest class, traditions, and beliefs. Hedge magick and sacrifice play a key role in many rituals, which led to the inhabitants of the Reach being derided as the 'Witchmen.';;;;;;;;;;;;;;x
DARK_CRUSADE;Dark Crusade;;;;;;;;;;;;;x
DEVASTATION;Devastation;;;;;;;;;;;;;x
DIVINE_CRUSADE;Divine Crusade;;;;;;;;;;;;;x
dragon_cult;Dragon Cult;;;;;;;;;;;;;x
dragon_cult_mod;Dragon Cultist;;;;;;;;;;;;;x
dragon_cult_DESC;The Dragon Cult began as a sect within the traditions of animal worship brought by Atmorans to Tamriel. Certain scholars believe these were "totem animals" for the modern Divines, in which case, worship of the dragon corresponded to worship of Akatosh. Dragons were revered more than any other, and they were comfortable in assuming positions as god-kings over men. Their servants, the dragon priests, kept the peace between dragons and men, and their power was so great that uttering any word for "dragon" was forbidden to all mankind except them. They made laws for the society of men, and were on par with kings. Grand temples were built to honour the dragons and appease them in life and death, many of which survive as draugr-infested ruins today. The dragon priests were promised eternal life for their service, which they receive by absorbing the life force of their servants over the millennia.;;;;;;;;;;;;;x
DRAGON_WAR;Dragon War;;;;;;;;;;;;;x
eight_divines;Eight Divines;Eight Divines;Eight Divines;;Eight Divines;;;;;;;;;x
elder_court;Elder Court;;;;;;;;;;;;;x
five_courts;Five Courts;;;;;;;;;;;;;x
five_courts_DESC;The Five Courts of the Tsaesci is a pantheon of Celestial Serpents, each representing the celestial bodies and movements and the four seasons, Spring, Summer, Autumn and Winter, with a fifth "Elder" Serpent as the Tsaesci cognate of Anu. The Five Courts faith teaches that the Tsaesci were born from the blood of the Elder Serpent that spilled upon Nirn as he battled with his brother, the World-Eater, the Void Serpent. Five Courts worshippers believe that all blood contains some of the Elder Serpent's divinity and spiritual energy, and frequently ingest it to bring themselves closer to him and increase their own power. This faith also teaches that dragons are sacred children of the Elder Serpent, but whose forms in the mortal plane were corrupted by the World-Eater Serpent. The Tsaesci see it as their divine duty to free the Dragon's souls from their corrupted bodies, returning them to the aether to await the time when the last avatar of the Elder Serpent is birthed upon the world. This "divine recepticle" will then "drink" the splintered souls of the dragons, reuniting them into the single whole and elevating the Tsaesci, the chosen people, to god-like status.;;;;;;;;;;;;;x
forsworn_heresy;Hagraven Cults;;;;;;;;;;;;;x
forsworn_heresy_DESC;The birth of the Hagraven Cults can be traced back to the Cyrodiilic invasion of the Reach in the First Era. King Faolan of the Reach, known popularly as 'Red Eagle,' resisted Empress Hestra's Imperial Legions bitterly. With defeat looming, Faolan traded his heart, will, and humanity to the Hagravens in return for terrible power as a Briarheart. While Red Eagle was eventually slain, the Hagraven Cults did not perish with him. Considered barbaric even by their own Reachmen kin, the Hagraven Cults revere the monstrous witches and their puppets. Many of the Cults eagerly prophesize the return of Red Eagle, who will once again cleanse in the Reach in a tide of blood.;;;;;;;;;;;;;x
forsworn_heresy_mod;Hagraven Cultist;;;;;;;;;;;;;x
GOD_ALDUIN;Alduin;;;;;;;;;;;;;x
GOD_ALKOSH;Alkosh;;;;;;;;;;;;;x
GOD_AKATOSH;Akatosh;;;;;;;;;;;;;x
GOD_ALMALEXIA;Almalexia;;;;;;;;;;;;;x
GOD_ANCESTORS;the Ancestors;;;;;;;;;;;;;x
GOD_ARGONIA;the Hist;;;;;;;;;;;;;x
GOD_ARKAY;[Root.GetArkay];;;;;;;;;;;;;x
GOD_AURIEL;Auri-El;;;;;;;;;;;;;x
GOD_AUTUMN_SERPENT;Autumn Serpent;;;;;;;;;;;;;x
GOD_AYUTAMO;Ayutamo;;;;;;;;;;;;;x
GOD_AZURA;Azura;;;;;;;;;;;;;x
GOD_AZURAH;Azurah;;;;;;;;;;;;;x
GOD_BAANDAR;Baan Dar;;;;;;;;;;;;;x
GOD_BABI;Babi;;;;;;;;;;;;;x
GOD_BHUT;Bhut;;;;;;;;;;;;;x
GOD_BOETHIAH;Boethiah;;;;;;;;;;;;;x
GOD_BRETHREN;the Brethren;;;;;;;;;;;;;x
GOD_CLAVICUS;Clavicus Vile;;;;;;;;;;;;;x
GOD_DEEPONES;the Deep Ones;;;;;;;;;;;;;x
GOD_DIAGNA;Diagna;;;;;;;;;;;;;x
GOD_DIBELLA;Dibella;;;;;;;;;;;;;x
GOD_DROWNED_GOD;He who waits dreaming;;;;;;;;;;;;;x
GOD_EAST_WIND;the East Wind;;;;;;;;;;;;;x
GOD_ELDER_SERPENT;Elder Serpent;;;;;;;;;;;;;x
GOD_GARUDA;Garuda;;;;;;;;;;;;;x
GOD_HAGRIVA;Hagriva;;;;;;;;;;;;;x
GOD_HANUMAN;Hanuman;;;;;;;;;;;;;x
GOD_HERMAEUS_MORA;Hermaeus Mora;;;;;;;;;;;;;x
GOD_HERMAMORA;Herma-Mora;;;;;;;;;;;;;x
GOD_HIRCINE;Hircine;;;;;;;;;;;;;x
GOD_HIST;The Hist;;;;;;;;;;;;;x
GOD_JEPHRE;Jephre;;;;;;;;;;;;;x
GOD_JULIANOS;[Root.GetJulianos];;;;;;;;;;;;;x
GOD_KAVIMO;Kavimo;;;;;;;;;;;;;x
GOD_KHENARTHI;Khenarthi;;;;;;;;;;;;;x
GOD_KYNARETH;[Root.GetKynareth];;;;;;;;;;;;;x
GOD_KYNE;Kyne;;;;;;;;;;;;;x
GOD_LEKI;Leki;;;;;;;;;;;;;x
GOD_MAGNUS;Magnus;;;;;;;;;;;;;x
GOD_MALAK;Malak;;;;;;;;;;;;;x
GOD_MAULOCH;Mauloch;;;;;;;;;;;;;x
GOD_MALACATH;Malacath;;;;;;;;;;;;;x
GOD_TRINIMAC;Trinimac;;;;;;;;;;;;;x
GOD_MALOOC;Malooc;;;;;;;;;;;;;x
GOD_MARA;Mara;;;;;;;;;;;;;x
GOD_MASSER;Masser;;;;;;;;;;;;;x
GOD_MEHRUNES_DAGON;Mehrunes Dagon;;;;;;;;;;;;;x
GOD_MEPHALA;Mephala;;;;;;;;;;;;;x
GOD_MERIDIA;Meridia;;;;;;;;;;;;;x
GOD_MERRUNZ;Merrunz;;;;;;;;;;;;;x
GOD_MOLAG_BAL;Molag Bal;;;;;;;;;;;;;x
GOD_MORWHA;Morwha;;;;;;;;;;;;;x
GOD_NAMIRA;Namira;;;;;;;;;;;;;x
GOD_NARASIMHA;Narasimha;;;;;;;;;;;;;x
GOD_NEREVAR;Nerevar;;;;;;;;;;;;;x
GOD_NOCTURNAL;Nocturnal;;;;;;;;;;;;;x
GOD_NORTH_WIND;the North Wind;;;;;;;;;;;;;x
GOD_ONSI;Onsi;;;;;;;;;;;;;x
GOD_PERYITE;Peryite;;;;;;;;;;;;;x
GOD_PHYNASTER;Phynaster;;;;;;;;;;;;;x
GOD_RIDDLETHAR;Riddle Thar;;;;;;;;;;;;;x
GOD_RUPTGA;Ruptga;;;;;;;;;;;;;x
GOD_SACRED_BEAR;the Bear;;;;;;;;;;;;;x
GOD_SACRED_EAGLE;the Eagle;;;;;;;;;;;;;x
MASTERS_VISIONS;Book of Life and Service;;;;;;;;;;;;;x
GOD_SACRED_MOTH;the Moth;;;;;;;;;;;;;x
GOD_SACRED_WHALE;the Whale;;;;;;;;;;;;;x
GOD_SACRED_WOLF;the Wolf;;;;;;;;;;;;;x
GOD_SANGUINE;Sanguine;;;;;;;;;;;;;x
GOD_SATAKAL;Satakal;;;;;;;;;;;;;x
GOD_SEA;the Endless Sea;;;;;;;;;;;;;x
GOD_INEVITABLE_KNOWER;The Inevitable Knower;;;;;;;;;;;;;x
GOD_EBONY_SPIDER;The Ebony Spider;;;;;;;;;;;;;x
GOD_UNSEEN_WATCHER;The Unseen Watcher;;;;;;;;;;;;;x
GOD_FLYING_CANOER;The Flying Canoer;;;;;;;;;;;;;x
GOD_SECUNDA;Secunda;;;;;;;;;;;;;x
GOD_TIBER_SEPTIM;Tiber;;;;;;;;;;;;;x
GOD_STSUL;Stsul;;;;;;;;;;;;;x
GOD_SHANI;Shani;;;;;;;;;;;;;x
GOD_SHEOGORATH;Sheogorath;;;;;;;;;;;;;x
GOD_SITHIS;Sithis;;;;;;;;;;;;;x
GOD_SKOOMACAT;Sheggorath;;;;;;;;;;;;;x
GOD_SOTHA_SIL;Sotha Sil;;;;;;;;;;;;;x
GOD_SOUTH_WIND;the South Wind;;;;;;;;;;;;;x
GOD_SPIRITS;the Spirits;;;;;;;;;;;;;x
GOD_SPRING_SERPENT;Spring Serpent;;;;;;;;;;;;;x
GOD_SRENDARR;Sren'Darr;;;;;;;;;;;;;x
GOD_STENDARR;[Root.GetStendarr];;;;;;;;;;;;;x
GOD_SUMMER_SERPENT;Summer Serpent;;;;;;;;;;;;;x
GOD_SUMMO;Summo;;;;;;;;;;;;;x
GOD_SUN;Sun;;;;;;;;;;;;;x
MONTHLY_PIETY_SOULS;Souls;;;;;;;;;;;;;x
reclamationist_DESC;Those who reclaimed the old chimeri religion.;;;;;;;;;;;;;x
GOD_SUN_SERPENT;Sun Serpent;;;;;;;;;;;;;x
GOD_SYRABANE;Syrabane;;;;;;;;;;;;;x
GOD_TAVA;Tava;;;;;;;;;;;;;x
GOD_THE_AEDRA;the Aedra;;;;;;;;;;;;;x
GOD_THE_DIVINES;the Divines;;;;;;;;;;;;;x
GOD_THE_DRAGON;the Great Dragon;;;;;;;;;;;;;x
GOD_THE_DRAGONS;the Dragons;;;;;;;;;;;;;x
GOD_THE_DRAGON_GODS;the Dragon Gods;;;;;;;;;;;;;x
GOD_THE_EIGHT;the Eight;;;;;;;;;;;;;x
GOD_THE_EIGHT_DIVINES;the Eight Divines;;;;;;;;;;;;;x
GOD_THE_GODS;the Gods;;;;;;;;;;;;;x
GOD_THE_GREAT_TIGER;the Great Tiger;;;;;;;;;;;;;x
GOD_THE_MOTHER;the Mother;;;;;;;;;;;;;x
GOD_THE_NIGHT_MOTHER;the Night Mother;;;;;;;;;;;;;x
GOD_THE_NINE;the Nine;;;;;;;;;;;;;x
GOD_THE_NINE_DIVINES;the Nine Divines;;;;;;;;;;;;;x
GOD_THE_TIGERDRAGON;the Tiger-Dragon;;;;;;;;;;;;;x
GOD_THE_TRUE_GOD;the True God;;;;;;;;;;;;;x
GOD_THE_VOID;the Void;;;;;;;;;;;;;x
GOD_THE_WINDS;the Four Winds;;;;;;;;;;;;;x
GOD_THOUSANDMONKEYS;the Thousand Monkeys;;;;;;;;;;;;;x
GOD_UGRAMO;Ugramo;;;;;;;;;;;;;x
GOD_VAERMINA;Vaermina;;;;;;;;;;;;;x
GOD_VARAHA;Varaha;;;;;;;;;;;;;x
GOD_VIVEC;Vivec;;;;;;;;;;;;;x
GOD_WEST_WIND;the West Wind;;;;;;;;;;;;;x
GOD_WINTER_GOD;Illian;;;;;;;;;;;;;x
GOD_WINTER_SERPENT;Winter Serpent;;;;;;;;;;;;;x
GOD_WINTER_WIND;the Winter Wind;;;;;;;;;;;;;x
GOD_XARXES;Xarxes;;;;;;;;;;;;;x
GOD_XEN;Xen;;;;;;;;;;;;;x
GOD_YFFRE;Y'ffre;;;;;;;;;;;;;x
GOD_ZAMBUMO;Zambumo;;;;;;;;;;;;;x
GOD_ZEHT;Zeht;;;;;;;;;;;;;x
GOD_ZEN;Z'en;;;;;;;;;;;;;x
GOD_ZENITHAR;Zenithar;;;;;;;;;;;;;x
GOD_ZIVAMO;Zivamo;;;;;;;;;;;;;x
GREAT_HUNT;Great Hunt;;;;;;;;;;;;;x
dragon_religion_group;Dov Philosophy;;;;;;;;;;;;;x
vahzen;Vahzen;;;;;;;;;;;;;x
vahzen_mod;Vahzenaan;;;;;;;;;;;;;x
vahzen_DESC;Dragons are not mortal beings, they are the shed skin of corruption of Akatosh and their beliefs can appear both complex and incredibly simple to mortal observers. Vahzen is more of a philosophy of self but one deeply intwined with the Draconic self-identity, a recognition of a Dovah's superiority over mortal life and their drive to dominate and consume. It is little understood by mortals and differs greatly between individual Dov.;;;;;;;;;;;;;x
green_pact;Green Pact;;;;;;;;;;;;;x
green_pact_DESC;The Green Pact is a loosely-assembled code upheld by the Bosmer of Valenwood, it prohibits the use of any wood or vegetable matter of Valenwood as building materials, and requires that Bosmer be strict carnivores. This non-vegetarian practice is part of the Meat Mandate, a section of the pact that also states a Bosmer must eat his fallen enemy. This cannibalistic nature sets them apart religiously from other nations. The Bosmer allegedly made the Green Pact with Y'ffre the Forest Deity in return for Y'ffre's patronage and perhaps protection. As a result, the Bosmer use bone, animal, and insect products widely. Imported wood is used when necessary. There are also almost no cities or towns built by the Bosmer themselves. Additionally, the Green Pact made the felling of trees by anyone, foreign or native, a crime against the Bosmeri religion.;;;;;;;;;;;;;x
blacksap;Blacksap;;;;;;;;;;;;;x
blacksap_DESC;The Blacksap Movement is both a political and religious movement originated in the Grathwood region of Valenwood. Politically, it has a nationalistic agenda and defends the total independence of the Bosmeri people from any outside oppressors, Imperials and Altmers alike. Religiously, it aims to codify the Green Pact teachings in an effort to formalize its application and avoid the constant misunderstandings between different tribes. The movement has been historically considered a threat by the ancient Camoran Dynasty of Valenwood.;;;;;;;;;;;;;x
heretic;Heretic;Heretic;Heretic;;Heretic;;;;;;;;;x
heretic_mod;Heretic;;;;;;;;;;;;;x
heretic_DESC;While a true worshipper of the Daedra should recognize that the Daedra Princes are outside of mortal comprehension and shouldn’t be classified as either evil or good the Heretics believe that all Daedra are absolutely evil. They have special hate for the Apostles.;;;;;;;;;;;;;x
hist;Hist;Hist;Hist;;Hist;;;;;;;;;x
hist_group;Hist;;;;;;;;;;;;;x
hist_mod;Hist Worshipper;;;;;;;;;;;;;x
hist_DESC;The Hist are a race of sentient or quasi-sentient Trees sacred to the inhabitants of Black Marsh. Many rumours and myths circulate these ancient beings, though it is generally agreed they are amongst the oldest, if not -the- oldest beings to inhabit Nirn. The Argonian native faith revolves around the Hist and their hallucinogenic Sap, allowing them to 'commune' with the Hist. The Sap can also be used to create armour, as it hardens it becomes like stone. Other races who attempt to ingest the Hist sap often experience negative effects, and depending on the amount ingested, it can lead to insanity or worse.  Fortunately the Argonians are immune to many of these negative effects, although in large amounts or from tainted sources they too can succumb to the ills of their faith.;;;;;;;;;;;;;x
hist_communion;Hist Communion;;;;;;;;;;;;;x
hist_communion_desc;This one has drunk of the holy sap and become one with the Hist.;;;;;;;;;;;;;x
HOLY_WAR;Holy War;;;;;;;;;;;;;x
HOONDING;Hoonding;;;;;;;;;;;;;x
human_pantheon;Nedic-Nord Pantheon;;;;;;;;;;;;;x
INQUISITION_WAR;Inquisitional War;;;;;;;;;;;;;x
INVOCATION_OF_AZURA;The Invocation of Azura;;;;;;;;;;;;;x
islander;Sun;Sun;Sun;;Sun;;;;;;;;;x
islander_DESC;[Root.GetFirstName] is an Islander, an eastern man someway between the humans of Tamriel, and the mysterious people of Akavir.;;;;;;;;;;;;;x
islander_religions;Island Pantheons;;;;;;;;;;;;;x
kamal_pantheon;Four Winds;;;;;;;;;;;;;x
kamal_pantheon_DESC;The Four Winds is a pantheon of "spirits" revered but not necessarily worshipped by the Kamal. The Four Winds are known as Kan, the southern wind, the stormy queen who birthed the Kamal onto this world in a violent tempest. Ura, the western wind who brought magick and superstition, showing the Kamal how to guard themselves against the winters and the storms of their mother with summoned fire. En the eastern wind who taught the Kamal laws, honour and war, and Zen the northern winds who showed the Kamal the wealth of the northern realms and how through perseverance they could claim it for themselves.;;;;;;;;;;;;;x
kamal_religions;The Winds;;;;;;;;;;;;;x
kapotun_pantheon;Ka'Po Tun;;;;;;;;;;;;;x
khajiit_pantheon;Khajiit Pantheon;;;;;;;;;;;;;x
malak;Malak;Malak;Malak;;Malak;;;;;;;;;x
malak_mod;Malak Worshipper;;;;;;;;;;;;;x
daedra_malacath_DESC;Malacath is the Daedric Prince of the spurned. He is worshipped by many Orcs as their god-king, and deplores physical weakness and encourages strength above all else. Malacath is known for rewarding his greatest champions with Volendrung, the legendary Hammer of Might. Malacath is also famous for crafting the daedra-expelling mace known as Scourge. Many Daedric Princes are infamous for their trickery, but Malacath's direct and honour-bound ways make him relatively easy for mortals to deal with if they are strong enough to gain his favour.;;;;;;;;;;;;;x
maloocian;Maloocian;Maloocian;Maloocian;;Maloocian;;;;;;;;;x
maloocian_mod;Maloocian Heretic;;;;;;;;;;;;;x
maloocian_DESC;Cultists of Malooc the Hoard King, a great demon of Redguard’s religion who is considered to be an enemy god of the Ra Gada. He led the goblins against the Redguards during the First Era and fled east when the army of the HoonDing overtook his goblin hordes.;;;;;;;;;;;;;x
maormer_DESC;[Root.GetFirstName] is a Maormer, a 'tropical' or 'southern' elf from Pyandonea.;;;;;;;;;;;;;x
maruhkati;Alessian;Alessian;Alessian;;Alessian;;;;;;;;;x
maruhkati_mod;Follower of Maruhk;;;;;;;;;;;;;x
maruhkati_DESC;The Alessian faith follows the teachings of Maruhk the Seer, a First Era prophet who rose to prominence during the Camoran Dynasty and became especially esteemed among the inhabitants of Cyrodiil. Maruhk's teachings sparked the massive cultural and spiritual movement known as the Alessian Order, a theocracy that transformed the Empire and the continent. Marukh is credited with writing the Alessian Doctrines, which provided the basis of law within the Cyrodiilic Empire. Marukh's teachings questioned the validity of Elven rule after speaking to the "Enlightened One", Saint Alessia, in a vision. These sentiments led to an increasingly abstract and unknowable depiction of a Single God. Those teachings heavily influenced the Alessian Order and their secret sect, the Maruhkati Selective, and the priesthood of Marukh saw no difference between spiritual and political matters. For a time it usurped the Eight Divines as the religion of the Cyrodiilic Emperors, and it taught that to resist the Emperor was to resist the will of God.;;;;;;;;;;;;;x
MERIDIAS_BEACON;Meridia's Beacon;;;;;;;;;;;;;x
mer_pantheon;Elven Pantheon;;;;;;;;;;;;;x
moon_court;Moon Court;;;;;;;;;;;;;x
mothist;Mothist;Mothist;Mothist;;Mothist;;;;;;;;;x
mothist_mod;Mothist;;;;;;;;;;;;;x
mothist_DESC;Even though all ancient Nibenese worshiped one animal god or another, the Moth Cult was the biggest and most powerful. The cultists held the monopoly in the production of the lucrative Ancestor Silk, and were able to develop techniques to read the Elder Scrolls themselves. With the ascension of the Eight Divines as the primary religion of the Empire and the creation of the government-approved renewed “Ancestor Moth Cult” the old Moth Cult (Now called “Mothism” by the authorities) was banished and their practices forbidden.;;;;;;;;;;;;;x
nerevarine;Nerevarine;Nerevarine;Nerevarine;;Nerevarine;;;;;;;;;x
nerevarine_mod;Nerevarine Cultist;;;;;;;;;;;;;x
nerevarine_DESC;The Nerevarine Cult, associated mostly with the Urshilaku Ashlanders, believes that the Tribunal, the three god-kings Vivec, Almalexia and Sotha Sil, are false gods whose power is stolen from Heart of Lorkhan. Instead of worshipping the Tribunal, the cult is devoted to a mortal leader who died of his wounds after victory in the Battle of Red Mountain: Lord Indoril Nerevar. Vivec was his lieutenant, Almalexia was his queen, and Sotha Sil was his wizardly adviser. The cult also believes that, in the end, Nerevar will return in a new incarnation (the Nerevarine or Incarnate) to reunite the Dunmer and bring down the gods they see to be false. The cult's most prevalent belief is that the Tribunal morally betrayed Nerevar by going against his dying wishes and advice to not take the power of the Heart, an artifact of ultimate evil. Because of this evil, all the good that they do with their stolen power will eventually be undone or corrupted and they are doomed to weaken and fail over time. Dagoth Ur, however, will become stronger as he uses the same stolen powers for evil, the true purpose of the Heart.;;;;;;;;;;;;;x
new_hand;New Hand;New Hand;New Hand;;New Hand;;;;;;;;;x
new_hand_mod;New Hand Cultist;;;;;;;;;;;;;x
new_hand_DESC;DESC MISSING ~ WANT TO HELP THE MOD? SEARCH IN LOCALISATION FOR THIS LINE AND REPLACE IT WITH FLAVOUR TEXT THEN SUBMIT IT ON THE SUBFORUM @ PARADOX INTERACTIVE!;;;;;;;;;;;;;x
night_court;Night Court;;;;;;;;;;;;;x
night_court_DESC;The Night Court is a heresy of the Tsaesci Five Courts which has taken a view that the Five Serpents are actually deceased, with their celestial bodies forming the plane of existence the Tsaesci inhabit. Worship and iconography is very similar to the original Five Courts, however the adherents of the Night Court do not directly worship the Serpents themselves, rather they worship all of creation and its creatures. One particularly alien concept it seems amongst the Night Court is that of pacifism. The Night Court worshippers take a vow upon their induction into the faith to never lift their hands in anger against another living, sentient creature. For this reason, they are all avowed vegetarians, and view the Tsaesci cultural tradition of blood-drinking to be an abomination. In addition, Night Court worshippers cannot wage offensive wars as it goes against the core of their faith.;;;;;;;;;;;;;x
nine_divines;Nine Divines;Nine Divines;Nine Divines;;Nine Divines;;;;;;;;;x
nirnian;Nirnian;Nirnian;Nirnian;;Nirnian;;;;;;;;;x
nirnian_mod;Nirnian Heretic;;;;;;;;;;;;;x
nirnian_DESC;The Nirnians are close followers of the goddess Nirn, believed to have created the Bosmer as a form of vengeance against her sister Azurah, protector of the ancient Khajiit. As the relation between the Bosmer and the Khajiit are mostly always tense, the worship of Nirn is a crescent taboo.;;;;;;;;;;;;;x
nudri-hi;Nudri-Hi;Nudri-Hi;Nudri-Hi;;Nudri-Hi;;;;;;;;;x
nudri-hi_mod;Nudri-Hi Mystic;;;;;;;;;;;;;x
nudri-hi_DESC;The practice of eastern foreign magick, also known as "Nudri-hi" in Hammerfell tradition, is greatly frowned upon by Crown and Forebear alike who much prefer melee combat and still remember the trauma of Yokuda’s destruction by the hand of sword-sings and their “magics”.;;;;;;;;;;;;;x
OGHMA_INFINIUM;The Oghma Infinium;;;;;;;;;;;;;x
old_faith;Old Faith;Old Faith;Old Faith;;Old Faith;;;;;;;;;x
oriental_religions;Oriental Religions;Oriental Religions;Oriental Religions;;Oriental Religions;;;;;;;;;x
pact_breaker;Pact-Breaker;Pact-Breaker;Pact-Breaker;;Pact-Breaker;;;;;;;;;x
pact_breaker_mod;Pact-Breaker;;;;;;;;;;;;;x
pact_breaker_DESC;A Pact-Breaker can be anyone who broke the sacred Pact of Y'ffre the Forest Deity. The Pact, more commonly known as "Green Pact", is a strict code upheld by the Bosmer of Valenwood, which prohibits the use of any wood or vegetable matter of Valenwood as building materials and requires that Bosmer be strict carnivores. Pact-Breakers are frowned upon and heavily persecuted by adherents to the Pact.;;;;;;;;;;;;x
PERYITES_FOLLY;Peryite'ss Folly;;;;;;;;;;;;;x
plaguing_kings;Plaguing Kings;;;;;;;;;;;;;x
plaguing_kings_DESC;Following centuries of conflict between the Chimer and the Islanders of Cathnoquey, Four Kings distinguished themselves for their ferocity and the disgust they inspired in the invading Chimer of Resdayn. These Four Kings all brought havoc on the Chimer settlements, each in their own way. The King of Madness would tear them apart, pitting themselves one against another. The King of Destruction would rampage through their lands, leaving nothing behind by burning their fields and flooding their coast. The King of Torment would plague the Chimer population by forcing them to birth abominations and monstrosities. Finally, the King of Curses would haunt their towns and settlements, slaughtering all those who could not fight back. Following the peace treaties between the Chimer and the Islanders, the worship of the Four Kings dwindled over time. But there are still whispers of recluse temples where Chimer are sacrificed to appease these strange but powerful gods.;;;;;;;;;;;;;x
GOD_FOUR_KINGS;The Four Kings;;;;;;;;;;;;;x
GOD_KING_MADNESS;The King of Madness;;;;;;;;;;;;;x
GOD_KING_DESTRUCTION;The King of Destruction;;;;;;;;;;;;;x
GOD_KING_TORMENT;The King of Torment;;;;;;;;;;;;;x
GOD_KING_CURSES;The King of Curses;;;;;;;;;;;;;x
potun_religions;Po Tun Religions;;;;;;;;;;;;;x
potun_religions_desc;Ka Po' Tun is the "Tiger-Dragon's Empire". The cat-folk here are ruled by the divine Tosh Raka, the Tiger-Dragon. They are now a very great empire, stronger than Tsaesci (though not at sea). After the Serpent-Folk ate all the Men, they tried to eat all the Dragons. They managed to enslave the Red Dragons, but the black ones had fled to (then) Po Tun. A great war was raged, which left both the cats and the snakes weak, and the Dragons all dead. Since that time the cat-folk have tried to become the Dragons. Tosh Raka is the first to succeed. He is the largest Dragon in the world, orange and black, and he has very many new ideas.;;;;;;;;;;;;;x
riddlethar;Riddle'Thar;Riddle'Thar;Riddle'Thar;;Riddle'Thar;;;;;;;;;x
riddlethar_mod;Riddle'thar;;;;;;;;;;;;;x
riddlethar_DESC;A monomythic society, the Khajiit are led in their beliefs by mysterious figures known as "Clan Mothers", whose duty it is to disseminate the cultural myths among their kind, and who maintain autonomy from the Mane and the disparate tribal leaders. On the origin of their species, the Khajiit believe that life originated with two litter-mates, Ahnurr and Fadomai, who gave birth to the first cat, Alkosh. To Alkosh was given the guardianship of time, and whose birth prompted Ahnurr and Fadomai to bring forth further life into the world, thus they created Khenarthi, Magrus, Mara and S'rendarr.  In time, Ahnurr and Fadomai wished to share the happiness they felt in life with further children, and so, Fadomai gave birth to Hermorah, Hircine, Merrunz, Mafala, Sangiin, Sheggorath and many others. Despite the phonetic and circumstantial similarities with deities in many other pantheons, the Khajiit maintain that many of these are wholly separate entities from similar spirits in other cultures and their version of the world's genesis as the only pure rendition. The Riddle’thar tenements were established by the prophet Rid-Thar-ri'Datta the Mane, who revealed to the Khajiit the existence of the god of cosmic order, Riddle’thar the Sugar God.;;;;;;;;;;x
satakal;Satakal;;;;;;;;;;;;;x
satakal_mod;Satakal Worshipper;;;;;;;;;;;;;x
satakal_DESC;The tradional Redguard pantheon of Yokuda’s fame, consisting of Sakatal, Ruptga, Zeht, Morwha, Tava, HoonDing, Leki, Onsi, Diagna and Tu'whacca. In constrast to the Ruptga-centered religion of Hammerfell, the Yokudans still hold Sakatal in higher steem due to his role in creation and his cyclical nature. The Yokudan creation myth involved Sep, a "crazy" merchant god who convinced the others to create the mortal world to make it easier for more spirits to survive Satakal's inevitable onslaught. Except it didn't make it easier. Rather, the mortal plane acts as a trap and makes apotheosis even harder. In this way, the Redguard view of creation has more in common with the Elven tradition than that of other humans, who view the mortal plane as a blessing.;;;;;;;;;;;;x
sea_worship;Cult of Kthulhut;;;;;;;;;;;;;x
sea_worship_mod;Old Ones Worshipper;;;;;;;;;;;;;x
SERPENT_STELE;Serpent Stele;;;;;;;;;;;;;x
shani_cult;Shani Cult;;;;;;;;;;;;;x
shani_cult_DESC;Shani is the Tang Mo goddess of free will and chaos. She is one of the most popular Tang Mo deities and has some of the strongest cults in all of the Thousand Monkey Isles. Shani cultism claims that the chaotic nature of life is her handiwork, and that free will is the greatest gift that mortals have. The weight of personal choice and efficacy in Shani cultism gives it a zealous and often militant edge.;;;;;;;;;;;;;x
sithis;Sithis;Sithis;Sithis;;Sithis;;;;;;;;;x
sithis_mod;Void Worshipper;;;;;;;;;;;;;x
sithis_DESC;Sithis (or Padomay) is a representation of the one primordial state of chaos. Sithis is described as an equal but opposing force to Anuiel and has a place in almost all of the creation 'myths' of Tamriel, under many different names. hough the renditions differ as to whether Sithis or Anuiel came into being first, most suggest that though Anuiel was largely responsible for bringing the Aedra into lasting existence, Sithis is responsible for Lorkhan coming into being, and thus all of mortal creation. Some lore also suggests the Daedra are 'of Sithis' blood', which is supported by their roles as bringers of change.;;;;;;;;;;;;;x
sixth_house;Sixth House;Sixth House;Sixth House;;Sixth House;;;;;;;;;x
