CHIMERIS_GENERIC_TITLES;CHIMERIS_GENERIC_TITLES;CHIMERIS_GENERIC_TITLES;CHIMERIS_GENERIC_TITLES;;CHIMERIS_GENERIC_TITLES;;;;;;;;;x
baron_chimeris;Sera;;;;;;;;;;;;;x
baron_female_chimeris;Sera;;;;;;;;;;;;;x
barony_of_chimeris;Lordship of;;;;;;;;;;;;;x
count_chimeris;Muthsera;;;;;;;;;;;;;x
count_female_chimeris;Muthsera;;;;;;;;;;;;;x
county_of_chimeris;Barony of;;;;;;;;;;;;;x
duke_chimeris;Duke;;;;;;;;;;;;;x
duke_female_chimeris;Duchess;;;;;;;;;;;;;x
duchy_of_chimeris;Duchy of;;;;;;;;;;;;;x
king_chimeris;King;;;;;;;;;;;;;x
king_female_chimeris;Queen;;;;;;;;;;;;;x
kingdom_of_chimeris;Kingdom of;;;;;;;;;;;;;x
emperor_chimeris;Emperor;;;;;;;;;;;;;x
emperor_female_chimeris;Empress;;;;;;;;;;;;;x
empire_of_chimeris;Empire of;;;;;;;;;;;;;x
city_baron_chimeris;Mayor;;;;;;;;;;;;;x
city_baron_female_chimeris;Mayoress;;;;;;;;;;;;;x
city_barony_of_chimeris;City of;;;;;;;;;;;;;x
city_count_chimeris;Lord Mayor;;;;;;;;;;;;;x
city_count_female_chimeris;Lady Mayoress;;;;;;;;;;;;;x
city_county_of_chimeris;Grand City of;;;;;;;;;;;;;x
city_duke_chimeris;Governor;;;;;;;;;;;;;x
city_duke_female_chimeris;Governess;;;;;;;;;;;;;x
city_duchy_of_chimeris;City-State of;;;;;;;;;;;;;x
city_king_chimeris;Minister;;;;;;;;;;;;;x
city_king_female_chimeris;Minister;;;;;;;;;;;;;x
city_kingdom_of_chimeris;Republic of;;;;;;;;;;;;;x
city_emperor_chimeris;Potentate;;;;;;;;;;;;;x
city_emperor_female_chimeris;Potentate;;;;;;;;;;;;;x
city_empire_of_chimeris;Sovereignty of;;;;;;;;;;;;;x
DUNMER_ARCHMAGISTER;Archmagister;;;;;;;;;;;;;x 
DUNMER_ARCHMAGISTER_FEMALE;Archmagistra;;;;;;;;;;;;;x 
DUNMER_ARCHMAGISTER_FOA;Archmagister;;;;;;;;;;;;;x
DUNMER_ARCHMASTER;Archmaster;;;;;;;;;;;;;x
DUNMER_ARCHMASTER_FEMALE;Archmistress;;;;;;;;;;;;;x
DUNMER_ARCHMASTER_FOA;Archmaster;;;;;;;;;;;;;x
DUNMER_GRANDMASTER;Grandmaster;;;;;;;;;;;;;x
DUNMER_GRANDMASTER_FEMALE;Grandmistress;;;;;;;;;;;;;x
DUNMER_GRANDMASTER_FOA;Grandmaster;;;;;;;;;;;;;x
title_telvanni_magister;Magister;;;;;;;;;;;;;x
title_telvanni_magister_desc;For the members of Great House Telvanni, a Magister is an unusually accomplished individual in the fields of magic and cunning. The Magisters are second only to the Archmagister himself, but act pretty much independently nevertheless.;;;;;;;;;;;;;x
ORSIMER_CULTURAL_TITLES;ORSIMER_CULTURAL_TITLES;ORSIMER_CULTURAL_TITLES;ORSIMER_CULTURAL_TITLES;;ORSIMER_CULTURAL_TITLES;;;;;;;;;x
baron_orsimer;Chief;;;;;;;;;;;;;x
baron_female_orsimer;Chief;;;;;;;;;;;;;x
barony_of_orsimer;Hall of;;;;;;;;;;;;;x
count_orsimer;Chieftain;;;;;;;;;;;;;x
count_female_orsimer;Chieftess;;;;;;;;;;;;;x
county_of_orsimer;Chiefdom of;;;;;;;;;;;;;x
duke_orsimer;High Chief;;;;;;;;;;;;;x
duke_female_orsimer;High Chieftess;;;;;;;;;;;;;x
duchy_of_orsimer;High Chiefdom of;;;;;;;;;;;;;x
king_orsimer;King;;;;;;;;;;;;;x
king_female_orsimer;Queen;;;;;;;;;;;;;x
kingdom_of_orsimer;Kingdom of;;;;;;;;;;;;;x
emperor_orsimer;Exarch;;;;;;;;;;;;;x
emperor_female_orsimer;Exharchessa;;;;;;;;;;;;;x
empire_of_orsimer;Empire of;;;;;;;;;;;;;x
city_baron_orsimer;Sheriff;;;;;;;;;;;;;x
city_baron_female_orsimer;Sheriff;;;;;;;;;;;;;x
city_barony_of_orsimer;City of;;;;;;;;;;;;;x
city_count_orsimer;Grand Mayor;;;;;;;;;;;;;x
city_count_female_orsimer;Grand Mayoress;;;;;;;;;;;;;x
city_county_of_orsimer;Grand City of;;;;;;;;;;;;;x
city_duke_orsimer;Governor;;;;;;;;;;;;;x
city_duke_female_orsimer;Governess;;;;;;;;;;;;;x
city_duchy_of_orsimer;City-State of;;;;;;;;;;;;;x
city_king_orsimer;Minister;;;;;;;;;;;;;x
city_king_female_orsimer;Minister;;;;;;;;;;;;;x
city_kingdom_of_orsimer;Republic of;;;;;;;;;;;;;x
city_emperor_orsimer;Potentate;;;;;;;;;;;;;x
city_emperor_female_orsimer;Potentate;;;;;;;;;;;;;x
city_empire_of_orsimer;Sovereignty of;;;;;;;;;;;;;x
job_marshal_orsimer;Warchief;;;;;;;;;;;;;x
job_spiritual_orsimer;Lorekeeper;;;;;;;;;;;;;x
title_queen_mother_orsimer;Forge-Mother;;;;;;;;;;;;;x
ASHLANDER_CULTURAL_TITLES;ASHLANDER_CULTURAL_TITLES;ASHLANDER_CULTURAL_TITLES;ASHLANDER_CULTURAL_TITLES;;ASHLANDER_CULTURAL_TITLES;;;;;;;;;x
baron_ashlander;Khan;;;;;;;;;;;;;x
baron_female_ashlander;Khan;;;;;;;;;;;;;x
barony_of_ashlander;Khanate of;;;;;;;;;;;;;x
count_ashlander;Gulakhan;;;;;;;;;;;;;x
count_female_ashlander;Gulakhan;;;;;;;;;;;;;x
county_of_ashlander;Gulakhanate of;;;;;;;;;;;;;x
duke_ashlander;Ashkhan;;;;;;;;;;;;;x
duke_female_ashlander;Ashkhan;;;;;;;;;;;;;x
duchy_of_ashlander;Ashkhanate of;;;;;;;;;;;;;x
king_ashlander;Kogokhan;;;;;;;;;;;;;x
king_female_ashlander;Kogokhan;;;;;;;;;;;;;x
kingdom_of_ashlander;Kogokhanate of;;;;;;;;;;;;;x
emperor_ashlander;Gahkhan;;;;;;;;;;;;;x
emperor_female_ashlander;Gahkhan;;;;;;;;;;;;;x
empire_of_ashlander;Gahkhanate of;;;;;;;;;;;;;x
city_baron_ashlander;Mayor;;;;;;;;;;;;;x
city_baron_female_ashlander;Mayoress;;;;;;;;;;;;;x
city_barony_of_ashlander;Village;;;;;;;;;;;;;x
city_count_ashlander;Grand Mayor;;;;;;;;;;;;;x
city_count_female_ashlander;Grand Mayoress;;;;;;;;;;;;;x
city_county_of_ashlander;Grand Village of;;;;;;;;;;;;;x
city_duke_ashlander;Governor;;;;;;;;;;;;;x
city_duke_female_ashlander;Governess;;;;;;;;;;;;;x
city_duchy_of_ashlander;City-State of;;;;;;;;;;;;;x
city_king_ashlander;Minister;;;;;;;;;;;;;x
city_king_female_ashlander;Minister;;;;;;;;;;;;;x
city_kingdom_of_ashlander;Republic of;;;;;;;;;;;;;x
city_emperor_ashlander;Potentate;;;;;;;;;;;;;x
city_emperor_female_ashlander;Potentate;;;;;;;;;;;;;x
city_empire_of_ashlander;Sovereignty of;;;;;;;;;;;;;x
job_chancellor_ashlander;Speaker;;;;;;;;;;;;;x
job_marshal_ashlander;Warchief;;;;;;;;;;;;;x
job_treasurer_ashlander;Guardian;;;;;;;;;;;;;x
job_spymaster_ashlander;Lurker;;;;;;;;;;;;;x
job_spiritual_ashlander;Lorekeeper;;;;;;;;;;;;;x
ARGONIAN_GENERIC_TITLES;ARGONIAN_GENERIC_TITLES;ARGONIAN_GENERIC_TITLES;ARGONIAN_GENERIC_TITLES;;ARGONIAN_GENERIC_TITLES;;;;;;;;;x
baron_argonian;Chief;;;;;;;;;;;;;x
baron_female_argonian;Chiefess;;;;;;;;;;;;;x
barony_of_argonian;Clanhold of;;;;;;;;;;;;;x
count_argonian;Chieftain;;;;;;;;;;;;;x
count_female_argonian;Chieftess;;;;;;;;;;;;;x
county_of_argonian;Chiefdom of;;;;;;;;;;;;;x
duke_argonian;High Chief;;;;;;;;;;;;;x
duke_female_argonian;High Chieftess;;;;;;;;;;;;;x
duchy_of_argonian;Tribe of;;;;;;;;;;;;;x
king_argonian;King;;;;;;;;;;;;;x
king_female_argonian;Queen;;;;;;;;;;;;;x
kingdom_of_argonian;Kingdom of;;;;;;;;;;;;;x
emperor_argonian;Emperor;;;;;;;;;;;;;x
emperor_female_argonian;Empress;;;;;;;;;;;;;x
empire_of_argonian;Empire of;;;;;;;;;;;;;x
city_baron_argonian;Leader;;;;;;;;;;;;;x
city_baron_female_argonian;Leader;;;;;;;;;;;;;x
city_barony_of_argonian;Uxith of;;;;;;;;;;;;;x
city_count_argonian;Grand Leader;;;;;;;;;;;;;x
city_count_female_argonian;Grand Leader;;;;;;;;;;;;;x
city_county_of_argonian;Grand Uxith of;;;;;;;;;;;;;x
city_duke_argonian;Governor;;;;;;;;;;;;;x
city_duke_female_argonian;Governess;;;;;;;;;;;;;x
city_duchy_of_argonian;Uxith-State of;;;;;;;;;;;;;x
city_king_argonian;Minister;;;;;;;;;;;;;x
city_king_female_argonian;Minister;;;;;;;;;;;;;x
city_kingdom_of_argonian;Republic of;;;;;;;;;;;;;x
city_emperor_argonian;Potentate;;;;;;;;;;;;;x
city_emperor_female_argonian;Potentate;;;;;;;;;;;;;x
city_empire_of_argonian;Sovereignty of;;;;;;;;;;;;;x
job_chancellor_argonian;Tsoko;;;;;;;;;;;;;x
job_treasurer_argonian;Naheesh;;;;;;;;;;;;;x
job_marshal_argonian;Raj-kaal;;;;;;;;;;;;;x
job_spymaster_argonian;Haj-ei;;;;;;;;;;;;;x
job_spiritual_argonian;Deelith;;;;;;;;;;;;;x
KHAJIIT_GENERIC_TITLES;KHAJIIT_GENERIC_TITLES;KHAJIIT_GENERIC_TITLES;KHAJIIT_GENERIC_TITLES;;KHAJIIT_GENERIC_TITLES;;;;;;;;;x
baron_khajiit;Pelin;;;;;;;;;;;;;x
baron_female_khajiit;Pelina;;;;;;;;;;;;;x
barony_of_khajiit;Sebti of;;;;;;;;;;;;;x
count_khajiit;T'har;;;;;;;;;;;;;x
count_female_khajiit;T'hara;;;;;;;;;;;;;x
county_of_khajiit;Shapsu of;;;;;;;;;;;;;x
duke_khajiit;Ja'aran;;;;;;;;;;;;;x
duke_female_khajiit;Ja'arana;;;;;;;;;;;;;x
duchy_of_khajiit;Sepat of;;;;;;;;;;;;;x
king_khajiit;K'har;;;;;;;;;;;;;x
king_female_khajiit;K'hara;;;;;;;;;;;;;x
kingdom_of_khajiit;Ta of;;;;;;;;;;;;;x
emperor_khajiit;Rid-T'har;;;;;;;;;;;;;x
emperor_female_khajiit;Rid-T'hara;;;;;;;;;;;;;x
empire_of_khajiit;Ur-Ta of;;;;;;;;;;;;;x
city_baron_khajiit;Meyur;;;;;;;;;;;;;x
city_baron_female_khajiit;Meyuress;;;;;;;;;;;;;x
city_barony_of_khajiit;Niut of;;;;;;;;;;;;;x
city_count_khajiit;Ur-Hati;;;;;;;;;;;;;x
city_count_female_khajiit;Ur-Hati;;;;;;;;;;;;;x
city_county_of_khajiit;Ur-Niut of;;;;;;;;;;;;;x
city_duke_khajiit;Sti;;;;;;;;;;;;;x
city_duke_female_khajiit;Sta;;;;;;;;;;;;;x
city_duchy_of_khajiit;Chenhun of;;;;;;;;;;;;;x
city_king_khajiit;Ur-Sti;;;;;;;;;;;;;x
city_king_female_khajiit;Ur-Sta;;;;;;;;;;;;;x
city_kingdom_of_khajiit;Ur-Chenhun of;;;;;;;;;;;;;x
city_emperor_khajiit;Shu-Nesi;;;;;;;;;;;;;x
city_emperor_female_khajiit;Shu-Nesa;;;;;;;;;;;;;x
city_empire_of_khajiit;Shu-Ta of;;;;;;;;;;;;;x
job_marshal_khajiit;Claw;;;;;;;;;;;;;x
job_spymaster_khajiit;Nightstrider;;;;;;;;;;;;;x
job_spiritual_khajiit;Storyteller;;;;;;;;;;;;;x
TANGMO_TITLES;TANGMO_TITLES;TANGMO_TITLES;TANGMO_TITLES;;TANGMO_TITLES;;;;;;;;;x
empire_of_tangmo;Samrajya opya;;;;;;;;;;;;;x
kingdom_of_tangmo;Rajya opya;;;;;;;;;;;;;x
duchy_of_tangmo;Kinjit opya;;;;;;;;;;;;;x
county_of_tangmo;Dvipa opya;;;;;;;;;;;;;x
barony_of_tangmo;Garh opya;;;;;;;;;;;;;x
city_barony_of_tangmo;Ore opya;;;;;;;;;;;;;x
city_empire_of_tangmo;Rastraka opya;;;;;;;;;;;;;x
city_kingdom_of_tangmo;Mahanatantra opya;;;;;;;;;;;;;x
city_duchy_of_tangmo;Ganatantra opya;;;;;;;;;;;;;x
city_county_of_tangmo;Bhavya Ore opya;;;;;;;;;;;;;x
temple_barony_of_tangmo;Tambula opya;;;;;;;;;;;;;x
baron_tangmo;Iza;;;;;;;;;;;;;x
count_tangmo;Marka;;;;;;;;;;;;;x
duke_tangmo;Bhahuka;;;;;;;;;;;;;x
king_tangmo;Bhuja;;;;;;;;;;;;;x
emperor_tangmo;Mahabhuja;;;;;;;;;;;;;x
baron_female_tangmo;Izvari;;;;;;;;;;;;;x
count_female_tangmo;Markani;;;;;;;;;;;;;x
duke_female_tangmo;Bhahukani;;;;;;;;;;;;;x
king_female_tangmo;Bhujani;;;;;;;;;;;;;x
emperor_female_tangmo;Mahabhujani;;;;;;;;;;;;;x
job_chancellor_tangmo;Mahamantri;;;;;;;;;;;;;x
job_spymaster_tangmo;Mantri;;;;;;;;;;;;;x
job_marshal_tangmo;Danda;;;;;;;;;;;;;x
job_spiritual_tangmo;Suchin;;;;;;;;;;;;;x
job_treasurer_tangmo;Mayin;;;;;;;;;;;;;x
job_chancellor_female_tangmo;Mahamantrini;;;;;;;;;;;;;x
job_spymaster_female_tangmo;Mantrini;;;;;;;;;;;;;x
job_marshal_female_tangmo;Dandani;;;;;;;;;;;;;x
job_spiritual_female_tangmo;Suchini;;;;;;;;;;;;;x
job_treasurer_female_tangmo;Mayini;;;;;;;;;;;;;x
DREMORA_CULTURAL_TITLES;DREMORA_CULTURAL_TITLES;DREMORA_CULTURAL_TITLES;DREMORA_CULTURAL_TITLES;;DREMORA_CULTURAL_TITLES;;;;;;;;;x
baron_dremora;Kynval;;;;;;;;;;;;;x
baron_female_dremora;Kynval;;;;;;;;;;;;;x
barony_of_dremora;Hall of;;;;;;;;;;;;;x
count_dremora;Kynreeve;;;;;;;;;;;;;x
count_female_dremora;Kynreeve;;;;;;;;;;;;;x
county_of_dremora;Chiefdom of;;;;;;;;;;;;;x
duke_dremora;Kynmarcher;;;;;;;;;;;;;x
duke_female_dremora;Kynmarcher;;;;;;;;;;;;;x
duchy_of_dremora;High Chiefdom of;;;;;;;;;;;;;x
king_dremora;Markynaz;;;;;;;;;;;;;x
king_female_dremora;Markynaz;;;;;;;;;;;;;x
kingdom_of_dremora;Kingdom of;;;;;;;;;;;;;x
emperor_dremora;Valkynaz;;;;;;;;;;;;;x
emperor_female_dremora;Valkynaz;;;;;;;;;;;;;x
empire_of_dremora;Empire of;;;;;;;;;;;;;x
HUMAN_PANTHEON_TITLES;HUMAN_PANTHEON_TITLES;HUMAN_PANTHEON_TITLES;HUMAN_PANTHEON_TITLES;;HUMAN_PANTHEON_TITLES;;;;;;;;;x
temple_baron_human_pantheon;Prior;;;;;;;;;;;;;x
temple_baron_female_human_pantheon;Prior;;;;;;;;;;;;;x
temple_barony_of_human_pantheon;Priory of;;;;;;;;;;;;;x
temple_count_human_pantheon;Invoker;;;;;;;;;;;;;x
temple_count_female_human_pantheon;Invoker;;;;;;;;;;;;;x
temple_county_of_human_pantheon;Temple of;;;;;;;;;;;;;x
temple_duke_human_pantheon;Theurgist;;;;;;;;;;;;;x
temple_duke_female_human_pantheon;Theurgist;;;;;;;;;;;;;x
temple_duchy_of_human_pantheon;Diocese of;;;;;;;;;;;;;x
temple_king_human_pantheon;Primate;;;;;;;;;;;;;x
temple_king_female_human_pantheon;Primate;;;;;;;;;;;;;x
temple_kingdom_of_human_pantheon;Primacy of;;;;;;;;;;;;;x
temple_emperor_human_pantheon;Arch-Primate;;;;;;;;;;;;;x
temple_emperor_female_human_pantheon;Arch-Primate;;;;;;;;;;;;;x
temple_empire_of_human_pantheon;Theocracy of;;;;;;;;;;;;;x
YOKUDAN_PANTHEON_TITLES;YOKUDAN_PANTHEON_TITLES;YOKUDAN_PANTHEON_TITLES;YOKUDAN_PANTHEON_TITLES;;YOKUDAN_PANTHEON_TITLES;;;;;;;;;x
temple_baron_yokudan_pantheon;Mullah;;;;;;;;;;;;;x
temple_baron_female_yokudan_pantheon;Mullah;;;;;;;;;;;;;x
temple_barony_of_yokudan_pantheon;Mosque of;;;;;;;;;;;;;x
temple_count_yokudan_pantheon;Mufti;;;;;;;;;;;;;x
temple_count_female_yokudan_pantheon;Mufti;;;;;;;;;;;;;x
temple_county_of_yokudan_pantheon;Grand Mosque of;;;;;;;;;;;;;x
temple_duke_yokudan_pantheon;Grand Mufti;;;;;;;;;;;;;x
temple_duke_female_yokudan_pantheon;Grand Mufti;;;;;;;;;;;;;x
temple_duchy_of_yokudan_pantheon;Madrasah of;;;;;;;;;;;;;x
temple_king_yokudan_pantheon;Mawla;;;;;;;;;;;;;x
temple_king_female_yokudan_pantheon;Mawla;;;;;;;;;;;;;x
temple_kingdom_of_yokudan_pantheon;Grand Madrasah of;;;;;;;;;;;;;x
temple_emperor_yokudan_pantheon;Ayatollah;;;;;;;;;;;;;x
temple_emperor_female_yokudan_pantheon;Ayatollah;;;;;;;;;;;;;x
temple_empire_of_yokudan_pantheon;Theocracy of;;;;;;;;;;;;;x
TRIBUNAL_TITLES;TRIBUNAL_TITLES;TRIBUNAL_TITLES;TRIBUNAL_TITLES;;TRIBUNAL_TITLES;;;;;;;;;x
temple_baron_tribunal;Acolyte;;;;;;;;;;;;;x
temple_baron_female_tribunal;Acolyte;;;;;;;;;;;;;x
temple_barony_of_tribunal;Shrine of;;;;;;;;;;;;;x
temple_count_tribunal;Curate;;;;;;;;;;;;;x
temple_count_female_tribunal;Curate;;;;;;;;;;;;;x
temple_county_of_tribunal;Temple of;;;;;;;;;;;;;x
temple_duke_tribunal;Diviner;;;;;;;;;;;;;x
temple_duke_female_tribunal;Diviner;;;;;;;;;;;;;x
temple_duchy_of_tribunal;Great Temple of;;;;;;;;;;;;;x
temple_king_tribunal;Patriarch;;;;;;;;;;;;;x
temple_king_female_tribunal;Matriarch;;;;;;;;;;;;;x
temple_kingdom_of_tribunal;Primacy of;;;;;;;;;;;;;x
temple_emperor_tribunal;Archcanon;;;;;;;;;;;;;x
temple_emperor_female_tribunal;Archcanon;;;;;;;;;;;;;x
temple_empire_of_tribunal;Theocracy of;;;;;;;;;;;;;x
MER_PANTHEON_TITLES;MER_PANTHEON_TITLES;MER_PANTHEON_TITLES;MER_PANTHEON_TITLES;;MER_PANTHEON_TITLES;;;;;;;;;x
temple_baron_mer_pantheon;Acolyte;;;;;;;;;;;;;x
temple_baron_female_mer_pantheon;Acolyte;;;;;;;;;;;;;x
temple_barony_of_mer_pantheon;Shrine of;;;;;;;;;;;;;x
temple_count_mer_pantheon;Curate;;;;;;;;;;;;;x
temple_count_female_mer_pantheon;Curate;;;;;;;;;;;;;x
temple_county_of_mer_pantheon;Temple of;;;;;;;;;;;;;x
temple_duke_mer_pantheon;Diviner;;;;;;;;;;;;;x
temple_duke_female_mer_pantheon;Diviner;;;;;;;;;;;;;x
temple_duchy_of_mer_pantheon;Great Temple of;;;;;;;;;;;;;x
temple_king_mer_pantheon;Patriarch;;;;;;;;;;;;;x
temple_king_female_mer_pantheon;Matriarch;;;;;;;;;;;;;x
temple_kingdom_of_mer_pantheon;Primacy of;;;;;;;;;;;;;x
temple_emperor_mer_pantheon;Arch-Curate;;;;;;;;;;;;;x
temple_emperor_female_mer_pantheon;Arch-Curate;;;;;;;;;;;;;x
temple_empire_of_mer_pantheon;Theocracy of;;;;;;;;;;;;;x
MAORMER_RELIGION_TITLES;MAORMER_RELIGION_TITLES;MAORMER_RELIGION_TITLES;MAORMER_RELIGION_TITLES;;MAORMER_RELIGION_TITLES;;;;;;;;;x
temple_baron_maormer_religion;Acolyte;;;;;;;;;;;;;x
temple_baron_female_maormer_religion;Acolyte;;;;;;;;;;;;;x
temple_barony_of_maormer_religion;Shrine of;;;;;;;;;;;;;x
temple_count_maormer_religion;Fane;;;;;;;;;;;;;x
temple_count_female_maormer_religion;Fane;;;;;;;;;;;;;x
temple_county_of_maormer_religion;Temple of;;;;;;;;;;;;;x
temple_duke_maormer_religion;Diviner;;;;;;;;;;;;;x
temple_duke_female_maormer_religion;Diviner;;;;;;;;;;;;;x
temple_duchy_of_maormer_religion;Great Temple of;;;;;;;;;;;;;x
temple_king_maormer_religion;Patriarch;;;;;;;;;;;;;x
temple_king_female_maormer_religion;Matriarch;;;;;;;;;;;;;x
temple_kingdom_of_maormer_religion;Primacy of;;;;;;;;;;;;;x
temple_emperor_maormer_religion;High Fane;;;;;;;;;;;;;x
temple_emperor_female_maormer_religion;High Fane;;;;;;;;;;;;;x
temple_empire_of_maormer_religion;Theocracy of;;;;;;;;;;;;;x
GREEN_PACT_TITLES;GREEN_PACT_TITLES;GREEN_PACT_TITLES;GREEN_PACT_TITLES;;GREEN_PACT_TITLES;;;;;;;;;x
temple_baron_green_pact;Greenspeaker;;;;;;;;;;;;;x
temple_baron_female_green_pact;Greenspeaker;;;;;;;;;;;;;x
temple_barony_of_green_pact;Sacred Grove of;;;;;;;;;;;;;x
temple_count_green_pact;Keeper;;;;;;;;;;;;;x
temple_count_female_green_pact;Keeper;;;;;;;;;;;;;x
temple_county_of_green_pact;Temple of;;;;;;;;;;;;;x
temple_duke_green_pact;Diviner;;;;;;;;;;;;;x
temple_duke_female_green_pact;Diviner;;;;;;;;;;;;;x
temple_duchy_of_green_pact;Great Temple of;;;;;;;;;;;;;x
temple_king_green_pact;Primate;;;;;;;;;;;;;x
temple_king_female_green_pact;Primate;;;;;;;;;;;;;x
temple_kingdom_of_green_pact;Primacy of;;;;;;;;;;;;;x
temple_emperor_green_pact;Arch-Keeper;;;;;;;;;;;;;x
temple_emperor_female_green_pact;Arch-Keeper;;;;;;;;;;;;;x
temple_empire_of_green_pact;Theocracy of;;;;;;;;;;;;;x
silvenar;Silvenar;;;;;;;;;;;;;x
green_lady;Green Lady;;;;;;;;;;;;;x
blacksap_silvenar;Code-Keeper;;;;;;;;;;;;;x
blacksap_green_lady;Code-Keeper;;;;;;;;;;;;;x
DAEDRA_TITLES;DAEDRA_TITLES;DAEDRA_TITLES;DAEDRA_TITLES;;DAEDRA_TITLES;;;;;;;;;x
temple_baron_daedra;Acolyte;;;;;;;;;;;;;x
temple_baron_female_daedra;Acolyte;;;;;;;;;;;;;x
temple_barony_of_daedra;Shrine of;;;;;;;;;;;;;x
temple_count_daedra;Invoker;;;;;;;;;;;;;x
temple_count_female_daedra;Invoker;;;;;;;;;;;;;x
temple_county_of_daedra;Temple of;;;;;;;;;;;;;x
temple_duke_daedra;Feydnaz;;;;;;;;;;;;;x
temple_duke_female_daedra;Feydnaz;;;;;;;;;;;;;x
temple_duchy_of_daedra;Great Temple of;;;;;;;;;;;;;x
temple_king_daedra;Kyngald;;;;;;;;;;;;;x
temple_king_female_daedra;Kyngald;;;;;;;;;;;;;x
temple_kingdom_of_daedra;Realm of;;;;;;;;;;;;;x
temple_emperor_daedra;Narkynaz;;;;;;;;;;;;;x
temple_emperor_female_daedra;Narkynaz;;;;;;;;;;;;;x
temple_empire_of_daedra;Daedric Realm of;;;;;;;;;;;;;x
GLENMORIAL_TITLES;GLENMORIAL_TITLES;GLENMORIAL_TITLES;GLENMORIAL_TITLES;;GLENMORIAL_TITLES;;;;;;;;;x
temple_baron_daedra_glenmorial;Worshiper;;;;;;;;;;;;;x
temple_baron_female_daedra_glenmorial;Worshiper;;;;;;;;;;;;;x
temple_barony_of_daedra_glenmorial;Shrine of;;;;;;;;;;;;;x
temple_count_daedra_glenmorial;Wyr;;;;;;;;;;;;;x
temple_count_female_daedra_glenmorial;Wyress;;;;;;;;;;;;;x
temple_county_of_daedra_glenmorial;Temple of;;;;;;;;;;;;;x
temple_duke_daedra_glenmorial;Shaman;;;;;;;;;;;;;x
temple_duke_female_daedra_glenmorial;Shaman;;;;;;;;;;;;;x
temple_duchy_of_daedra_glenmorial;Great Temple of;;;;;;;;;;;;;x
temple_king_daedra_glenmorial;High Wyr;;;;;;;;;;;;;x
temple_king_female_daedra_glenmorial;High Wyress;;;;;;;;;;;;;x
temple_kingdom_of_daedra_glenmorial;Realm of;;;;;;;;;;;;;x
temple_emperor_daedra_glenmorial;Supreme;;;;;;;;;;;;;x
temple_emperor_female_daedra_glenmorial;Supreme;;;;;;;;;;;;;x
temple_empire_of_daedra_glenmorial;Wyrd Realm of;;;;;;;;;;;;;x
KHAJIIT_PANTHEON_TITLES;KHAJIIT_PANTHEON_TITLES;KHAJIIT_PANTHEON_TITLES;KHAJIIT_PANTHEON_TITLES;;KHAJIIT_PANTHEON_TITLES;;;;;;;;;x
temple_baron_khajiit_pantheon;Chemi;;;;;;;;;;;;;x
temple_baron_female_khajiit_pantheon;Chemna;;;;;;;;;;;;;x
temple_barony_of_khajiit_pantheon;Hum of;;;;;;;;;;;;;x
temple_count_khajiit_pantheon;Ur-Chemi;;;;;;;;;;;;;x
temple_count_female_khajiit_pantheon;Ur-Chemna;;;;;;;;;;;;;x
temple_county_of_khajiit_pantheon;Ur-Hum of;;;;;;;;;;;;;x
temple_duke_khajiit_pantheon;Abi;;;;;;;;;;;;;x
temple_duke_female_khajiit_pantheon;Aba;;;;;;;;;;;;;x
temple_duchy_of_khajiit_pantheon;Chut of;;;;;;;;;;;;;x
temple_king_khajiit_pantheon;Ur-Abi;;;;;;;;;;;;;x
temple_king_female_khajiit_pantheon;Ur-Aba;;;;;;;;;;;;;x
temple_kingdom_of_khajiit_pantheon;Ur-Chut of;;;;;;;;;;;;;x
temple_emperor_khajiit_pantheon;Rid-T'har;;;;;;;;;;;;;x
temple_emperor_female_khajiit_pantheon;Rid-T'hara;;;;;;;;;;;;;x
temple_empire_of_khajiit_pantheon;Unut of;;;;;;;;;;;;;x
job_spiritual_riddlethar;Shir-Fado;;;;;;;;;;;;;x
temple_baron_riddlethar;Chemi;;;;;;;;;;;;;x
Realm_temple_baron_riddlethars;Chemi of the Realm;;;;;;;;;;;;;x
Realm_temple_baron_alkoshs;Chemi of the Realm;;;;;;;;;;;;;x
temple_baron_alkoshs;Chemi;;;;;;;;;;;;;x
HIST_GROUP_TITLES;HIST_GROUP_TITLES;HIST_GROUP_TITLES;HIST_GROUP_TITLES;;HIST_GROUP_TITLES;;;;;;;;;x
temple_baron_hist_group;Minder;;;;;;;;;;;;;x
temple_baron_female_hist_group;Minder;;;;;;;;;;;;;x
temple_barony_of_hist_group;Sacred Tree of;;;;;;;;;;;;;x
temple_count_hist_group;Warden;;;;;;;;;;;;;x
temple_count_female_hist_group;Warden;;;;;;;;;;;;;x
temple_county_of_hist_group;Temple of;;;;;;;;;;;;;x
temple_duke_hist_group;Keeper;;;;;;;;;;;;;x
temple_duke_female_hist_group;Keeper;;;;;;;;;;;;;x
temple_duchy_of_hist_group;Great Temple of;;;;;;;;;;;;;x
temple_king_hist_group;High Keeper;;;;;;;;;;;;;x
temple_king_female_hist_group;High Keeper;;;;;;;;;;;;;x
temple_kingdom_of_hist_group;Primacy of;;;;;;;;;;;;;x
temple_emperor_hist_group;Arch-Keeper;;;;;;;;;;;;;x
temple_emperor_female_hist_group;Arch-Keeper;;;;;;;;;;;;;x
temple_empire_of_hist_group;Theocracy of;;;;;;;;;;;;;x
job_spiritual_hist;Histspeaker;;;;;;;;;;;;;x
