likes_almsivi;Almsivi Worshippers;;;;;;;;;x
likes_nerevarine;Nerevarine Cultists;;;;;;;;;x
likes_arbitrary;Arbitrary Tyrants;;;;;;;;;x
likes_content;Contented Layabouts;;;;;;;;;x
likes_craven;Craven Cowards;;;;;;;;;x
likes_honest;The Honest and Truthful;;;;;;;;;x
likes_kind;The Kind and Compassionate;;;;;;;;;x
likes_just;The Just and Principled;;;;;;;;;x
likes_temperate;Temperate Prudes;;;;;;;;;x
likes_undead;Undead Abominations;;;;;;;;;x
likes_vain;Pretentious Fops;;;;;;;;;x
likes_necromancers;Necromancers;;;;;;;;;x
likes_altmer;Altmer;;;;;;;;;x
likes_maormer;Maormer;;;;;;;;;x
likes_sload;Sload;;;;;;;;;x
likes_sacrifice;Offering is Appreciated;;;;;;;;;x
likes_mural;Artwork is Appreciated;;;;;;;;;x
resolute_against_daedra_desc;This character has a seething hatred of the machinations of the Daedra, guiding their actions and strengthening their resolve.;;;;;;;;;x
oblivion_azura_sacrifice;Made Offering to Azura;;;;;;;;;x
oblivion_boethiah_sacrifice;Made Offering to Boethiah;;;;;;;;;x
oblivion_clavicus_sacrifice;Made Offering to Clavicus Vile;;;;;;;;;x
oblivion_hermaeus_sacrifice;Made Offering to Hermaeus Mora;;;;;;;;;x
oblivion_hircine_sacrifice;Made Offering to Hircine;;;;;;;;;x
oblivion_malacath_sacrifice;Made Offering to Malacath;;;;;;;;;x
oblivion_mehrunes_sacrifice;Made Offering to Mehrunes Dagon;;;;;;;;;x
oblivion_mephala_sacrifice;Made Offering to Mephala;;;;;;;;;x
oblivion_meridia_sacrifice;Made Offering to Meridia;;;;;;;;;x
oblivion_molag_sacrifice;Made Offering to Molag Bal;;;;;;;;;x
oblivion_namira_sacrifice;Made Offering to Namira;;;;;;;;;x
oblivion_nocturnal_sacrifice;Made Offering to Nocturnal;;;;;;;;;x
oblivion_peryite_sacrifice;Made Offering to Peryite;;;;;;;;;x
oblivion_sanguine_sacrifice;Made Offering to Sanguine;;;;;;;;;x
oblivion_sheogorath_sacrifice;Made Offering to Sheogorath;;;;;;;;;x
oblivion_vaermina_sacrifice;Made Offering to Vaermina;;;;;;;;;x
tribunal_ordinators;Ordinators' Inquisition;;;;;;;;;x
tribunal_ordinators_desc;Ordinators have been sent by the Tribunal Temple to rid heretics and heathens from the province. Religious conversion efforts for Almsivi characters will be more effective, and religious dissent will be less likely to emerge.;;;;;;;;;x
almsivi_become_tributary;Become a Temple Subject;;;;;;;;;x
almsivi_become_tributary_desc;Almsivi rulers who are neither the overlord or ruler of the Temple can always submit to the Tribunal Temple in exchange for protection.;;;;;;;;;x
chinese_grace_send_gift;Make an Offering;;;;;;;;;x
chinese_grace_send_gift_desc;Daedric Princes have no need for mortal coin, but knowing the greed of their subjects, consider such gifts to be a sign of supplication.;;;;;x
china_gift_cd;§YRecently Made Offering§!;;;;;x
china_gift_cd_desc;You have recently made an offering to [Root.Offmap.Ruler.GetFirstName], you will be able to send another one on: §Y[Root.chinese_grace_send_gift_timer.GetExpiryDate]§!;;;;;x
china_gift_cd_desc;You have recently made an offering to [Root.Offmap.Ruler.GetFirstName], you will be able to send another one on: §Y[Root.chinese_grace_send_gift_timer.GetExpiryDate]§!;;;;;x
chinese_grace_send_gift_allow_tt;Has NOT gifted money to §Y[Root.Offmap.Ruler.GetFirstName]§! within the last 5 years;;;;;;;;;x
chinese_grace_offer_artifact;Offer an Artifact;;;;;;;;;x
chinese_grace_offer_artifact_desc;Daedric Princes keep a low opinion of mortal craftsmanship, but know that mortals often cling dearly to Artifacts. Leaving an Artifact as an offering is one way to demonstrate devotion to this Prince.;;;;;;;;;x
send_artifact_potential_tt;Is a high quality artifact (that is NOT unique, Aedric or Daedric in origin);;;;;;;;;x
chinese_grace_offer_eunuch;Sacrifice a Prisoner;;;;;;;;;x
chinese_grace_offer_eunuch_desc;Offer up a Prisoner to [Root.Offmap.Ruler.GetFirstName] with a ritual killing. They will be pleased by your willingness and ability to extinguish another mortal's life. Some Daedric Princes do not accept Human sacrifices.;;;;;;;;;x
chinese_grace_offer_eunuch_third_party;§YPrisoner Requirements§!:;;;;;;;;;x
offmap_thras_become_sload_benefactor;Become Tributary - Sload Benefactor;;;;;;;;;x
offmap_thras_become_sload_benefactor_desc;Arrange with the Thrassian Embassy to become a Benefactor of the Coral Kingdoms.;;;;;;;;;x
offmap_thras_become_sload_benefactor_effect_tt;In exchange for §R50% income§! and §R[GetSloadBenefactorPrestigeCost]§!, receive §G1.5 Influence per month§!.\nThese effects last until the end of the current Sublime Majesty's §Yruling dynasty§!, or until §Yyou declare independence§! (through war, or decision in the Intrigue screen).\n;;;;;;;;;x
offmap_thras_become_sload_protectorate;Become Tributary - Sload Protectorate;;;;;;;;;x
offmap_thras_become_sload_protectorate_desc;Arrange with the Thrassian Embassy to become a Protectorate of the Coral Kingdoms.;;;;;;;;;x
offmap_thras_become_sload_protectorate_effect_tt;In exchange for §R75% income§!, §R50% troop reinforcement§! and §R[GetSloadProtectoratePrestigeCost]§!, receive §G4 Influence per month§!.\nThese effects last until the end of the current Sublime Majesty's §Yruling dynasty§!, or until §Yyou declare independence§! (through war, or decision in the Intrigue screen).\n;;;;;;;;;x
String_offmap_cost_prestige_count_0a;-1;;;;;;;;;x
String_offmap_cost_prestige_duke_0a;-2;;;;;;;;;x
String_offmap_cost_prestige_king_0a;-4;;;;;;;;;x
String_offmap_cost_prestige_emperor_0a;-8;;;;;;;;;x
String_offmap_cost_prestige_count_0b;-0.50;;;;;;;;;x
String_offmap_cost_prestige_duke_0b;-1;;;;;;;;;x
String_offmap_cost_prestige_king_0b;-2;;;;;;;;;x
String_offmap_cost_prestige_emperor_0b;-4;;;;;;;;;x
String_offmap_cost_prestige_count_1a;-1.25;;;;;;;;;x
String_offmap_cost_prestige_duke_1a;-2.5;;;;;;;;;x
String_offmap_cost_prestige_king_1a;-5;;;;;;;;;x
String_offmap_cost_prestige_emperor_1a;-10;;;;;;;;;x
String_offmap_cost_prestige_count_1b;-0.75;;;;;;;;;x
String_offmap_cost_prestige_duke_1b;-1.25;;;;;;;;;x
String_offmap_cost_prestige_king_1b;-2.5;;;;;;;;;x
String_offmap_cost_prestige_emperor_1b;-5;;;;;;;;;x
offmap_thras_sload_envoy;Sload Envoy;;;;;;;;;x
offmap_thras_sload_envoy_desc;Call upon the Thrassian Embassy to dispatch a highly-trained envoy to your court. This character will have the Diplomat education.;;;;;;;;;x
offmap_thras_sload_admiral;Sload Admiral;;;;;;;;;x
offmap_thras_sload_admiral_desc;Call upon the Thrassian Embassy to dispatch a veteran admiral to your court. This character will have the Warrior education.;;;;;;;;;x
offmap_thras_sload_artificer;Sload Artificer;;;;;;;;;x
offmap_thras_sload_artificer_desc;Call upon the Thrassian Embassy to dispatch a talented artificer to your court. This character will have the Magistrate education.;;;;;;;;;x
offmap_thras_sload_spy;Sload Spy;;;;;;;;;x
offmap_thras_sload_spy_desc;Call upon the Thrassian Embassy to dispatch a wily spy to your court. This character will have the Agent education.;;;;;;;;;x
offmap_thras_sload_wizard;Sload Wizard;;;;;;;;;x
offmap_thras_sload_wizard_desc;Call upon the Thrassian Embassy to dispatch a proficient wizard to your court. This character will have the Mage education.;;;;;;;;;x
raise_thras_embassy_guard;Raise Embassy Guard;;;;;;;;;x
raise_thras_embassy_guard_desc;Tributaries of Thras may raise their local Embassy Guard when fighting wars. Larger realms, or realms of a higher-ranking primary title, get a larger Embassy Guard unit.;;;;;;;;;x
already_raised_TT;Must NOT already have raised the Embassy Guard;;;;;;;;;x
raise_thras_embassy_guard_TT;Must NOT have raised the Embassy Guard in the last year;;;;;;;;;x
offmap_thras_interventionary_unit;Interventionary Unit;;;;;;;;;x
offmap_thras_interventionary_unit_desc;Call upon the Coral Kingdoms to send an Interventionary Unit - consisting of a land army and fleet - to your capital.;;;;;;;;;x
offmap_thras_expeditionary_force;Expeditionary Force;;;;;;;;;x
offmap_thras_expeditionary_force_desc;Call upon the Coral Kingdoms to send an Expeditionary Force - consisting of a huge land army and fleet - to your capital.;;;;;;;;;x
already_raised_major_TT;Must NOT already have called in an Interventionary Unit or Expeditionary Force;;;;;;;;;x
raise_thras_major_army_TT;Must NOT have called in an Interventionary Unit or Expeditionary Force in the last year;;;;;;;;;x
tribunal_send_donation;Donate to the Temple;;;;;;;;;x
tribunal_send_donation_desc;Donate a sum of gold to the Archcanon of the Tribunal Temple. Each Tribune will approve of your act of charity.;;;;;;;;;x
tribunal_commission_mural;Commission Mural;;;;;;;;;x
tribunal_commission_mural_desc;Hire artists to create a beautiful mural commemorating some of [Root.Offmap.Ruler.GetFirstName]'s great deeds. [Root.Offmap.Ruler.GetFirstName] will greatly approve if the mural is completed during [From.GetBestName]'s lifetime.;;;;;;;;;x
tribunal_show_trial;Show Trial;;;;;;;;;x
tribunal_show_trial_desc;Heretics who undermine the authority of the Temple must be punished! The chosen prisoner will face execution, but in an act of mercy inspired by [Root.Offmap.Ruler.GetFirstName], may be spared to great acclaim.;;;;;;;;;x
tribunal_literacy_drive;Literacy Drive;;;;;;;;;x
tribunal_literacy_drive_desc;The Temple prides itself on educating the poor and the uneducated. By offering a book to the Temple and dedicating the act to [Root.Offmap.Ruler.GetFirstName], it is likely to result in some approval from [Root.Offmap.Ruler.GetHerHim].;;;;;;;;;x
tribunal_cleanse_province;Cleanse Provinces;;;;;;;;;x
tribunal_cleanse_province_desc;[Root.Offmap.Ruler.GetFirstName] cares for the common people and when called upon, will personally step in to aid them against criminals, monsters and other malicious elements.;;;;;;;;;x
tribunal_temple_crusaders;Temple Crusaders;;;;;;;;;x
tribunal_temple_crusaders_desc;Call upon [Root.Offmap.Ruler.GetFirstName] to send an army of Ordinators, lesser Daedra and religious fanatics who fight in the name of the Almsivi. The greater [Root.Offmap.Ruler.GetFirstName]'s power is, the larger this army will be. This army cannot raid, and will disband upon peace.;;;;;;;;;x
tribunal_ordinator_inquisition;Ordinator Inquisition;;;;;;;;;x
tribunal_ordinator_inquisition_desc;Ask [Root.Offmap.Ruler.GetFirstName] to speak to the Archcanon of the Tribunal Temple and send Ordinators to suppress religious unrest and stamp out heresy. Every Almsivi-controlled province in your realm, or sub-realm, will gain the Ordinators' Inquisition province modifier for 10 years, slightly reducing revolt risk, lowering the chance of heresy breaking out, and improving the rate of religious conversion.;;;;;;;;;x
tribunal_almalexia_grace;Almalexia's Grace;;;;;;;;;x
tribunal_almalexia_grace_desc;Call upon Almalexia to soothe your mind, removing the Stressed, Depressed, Lunatic and Possessed traits.;;;;;;;;;x
tribunal_sothasil_mirror;Sotha's Mirror;;;;;;;;;x
tribunal_sothasil_mirror_desc;Receive from Sotha Sil a powerful spell that mitigates the effects of malign magicks, granting a bonus to Health and Combat Rating.;;;;;;;;;x
tribunal_vivec_touch;Vivec's Touch;;;;;;;;;x
tribunal_vivec_touch_desc;Vivec applies his healing touch to cure even the most virulent of ailments, removing any diseases you currently have.;;;;;;;;;x
oblivion_mass_sacrifice;Prepare a sacrificial ritual;;;;;;;;;x
oblivion_mass_sacrifice_desc;Your dungeons are filled with valuable prisoners. Most Princes would be delighted to see these prisoners' soul join their realm.;;;;;;;;;x
OBLIVION_MASS_SACRIFICE_PROTECT_TARGET_CT;You will be able to use the §YProtect from the sacrificial ritual§! and §YSelect for the sacrificial ritual§! decisions on your prisoners to change the outcome of the ritual.\nBy default, §Yevery prisoner§! will be executed.;;;;;;;;;x
OBLIVION_MASS_SACRIFICE_TIMER_MP_CT;The ritual will be held in §Y30 days§!. You have until that day to protect some of your prisoners.;;;;;;;;;x
OBLIVION_MASS_SACRIFICE_TIMER_SP_CT;The ritual will be held in §Y7 days§!. You have until that day to protect some of your prisoners.;;;;;;;;;x
mass_sacrifice_protect;Protect from the sacrificial ritual;;;;;;;;;x
mass_sacrifice_protect_desc;Even though they are currently your prisoner, perhaps it would be a bad idea to send [Root.GetFirstName] to Oblivion...;;;;;;;;;x
mass_sacrifice_unprotect;Select for the sacrificial ritual;;;;;;;;;x
mass_sacrifice_unprotect_desc;[Root.GetFirstName] should join the other prisoners, and be prepared to have their soul sent to Oblivion.;;;;;;;;;x
oblivion_sacrifice_undead;Sacrifice Undead Prisoner;;;;;;;;;x
oblivion_sacrifice_undead_desc;Offer up an Undead Prisoner to Meridia with a ritual killing. Meridia despises Undead and strongly approves of their elimination.;;;;;;;;;x
oblivion_armor_ebony_mail;Claim the Ebony Mail;;;;;;;;;x
oblivion_armor_ebony_mail_desc;Receive the Ebony Mail, a cuirass of impeccable workmanship and myriad magickal effects.;;;;;;;;;x
oblivion_weapon_goldbrand;Claim Goldbrand;;;;;;;;;x
oblivion_weapon_goldbrand_desc;Receive Goldbrand, a flaming, golden katana.;;;;;;;;;x
oblivion_weapon_umbra;Claim the Umbra Sword;;;;;;;;;x
oblivion_weapon_umbra_desc;Receive Umbra, a sword with a mind of its own and soul-stealing powers.;;;;;;;;;x
oblivion_armor_saviors_hide;Claim the Savior's Hide;;;;;;;;;x
oblivion_armor_saviors_hide_desc;Receive the Savior's Hide, a cuirass with incredible resistances.;;;;;;;;;x
oblivion_book_oghma_infinium;Claim the Oghma Infinium;;;;;;;;;x
oblivion_book_oghma_infinium_desc;Receive the Oghma Infinium, a tome containing powerful knowledge that can greatly enhances the capabilities of its reader.;;;;;;;;;x
oblivion_masque_of_clavicus_vile;Claim the Masque of Clavicus Vile;;;;;;;;;x
oblivion_masque_of_clavicus_vile_desc;Receive the Masque of Clavicus Vile, a helm that fortifies the Personality and Speechcraft of the wearer.;;;;;;;;;x
oblivion_ring_of_hircine;Claim the Ring of Hircine;;;;;;;;;x
oblivion_ring_of_hircine_desc;Receive the Ring of Hircine, which allows Lycanthropes to control their transformations.;;;;;;;;;x
oblivion_weapon_mace_scourge;Claim Scourge;;;;;;;;;x
oblivion_weapon_mace_scourge_desc;Receive Scourge, a mace imbued with the power to banish Daedra back to their home plane of Oblivion.;;;;;;;;;x
oblivion_weapon_volendrung;Claim Volendrung;;;;;;;;;x
oblivion_weapon_volendrung_desc;Receive Volendrung, the massive yet perfectly-balanced Hammer of Might.;;;;;;;;;x
oblivion_weapon_mehrunes_razor;Claim Mehrunes' Razor;;;;;;;;;x
oblivion_weapon_mehrunes_razor_desc;Receive Mehrunes' Razor, a dagger with the potential to slay any foe in a single hit.;;;;;;;;;x
oblivion_ring_khajiiti;Claim the Ring of Khajiiti;;;;;;;;;x
oblivion_ring_khajiiti_desc;Receive the Ring of Khajiiti, a band enchanted with the powers of speed and invisibility.;;;;;;;;;x
oblivion_ring_namira;Claim the Ring of Namira;;;;;;;;;x
oblivion_ring_namira_desc;Receive the Ring of Namira, a ring which improves subterfuge and physical resilience.;;;;;;;;;x
oblivion_weapon_ebony_blade;Claim the Ebony Blade;;;;;;;;;x
oblivion_weapon_ebony_blade_desc;Receive the Ebony Blade, a no-dachi which feeds off betrayal and the blood of its victims.;;;;;;;;;x
oblivion_weapon_dawnbreaker;Claim Dawnbreaker;;;;;;;;;x
oblivion_weapon_dawnbreaker_desc;Receive Dawnbreaker, a radiant sword which cleanses undead with purifying fire.;;;;;;;;;x
oblivion_weapon_mace_molag;Claim the Mace of Molag Bal;;;;;;;;;x
oblivion_weapon_mace_molag_desc;Receive the Mace of Molag Bal, a weapon capable of draining stamina and trapping souls.;;;;;;;;;x
oblivion_weapon_sanguinerose;Claim the Sanguine Rose;;;;;;;;;x
oblivion_weapon_sanguinerose_desc;Receive the Sanguine Rose, a staff which can summon Daedric warriors.;;;;;;;;;x
oblivion_weapon_skull_of_corruption;Claim the Skull of Corruption;;;;;;;;;x
oblivion_weapon_skull_of_corruption_desc;Receive the Skull of Corruption, a staff with the power to steal dreams and turn a foe into their own worst enemy.;;;;;;;;;x
oblivion_amulet_mad_charity;Claim the Charity of Madness;;;;;;;;;x
oblivion_amulet_mad_charity_desc;Receive the Charity of Madness, an amulet imbued with potent elemental resistances.;;;;;;;;;x
oblivion_weapon_fork_h;Claim the Fork of Horripilation;;;;;;;;;x
oblivion_weapon_fork_h_desc;Receive the Fork of Horripilation, an eating utensil with exceptional enchantments.;;;;;;;;;x
oblivion_weapon_wabbajack;Claim the Wabbajack;;;;;;;;;x
oblivion_weapon_wabbajack_desc;Receive the Wabbajack, a staff with a range of unpredictable effects.;;;;;;;;;x
oblivion_shield_spellbreaker;Claim Spellbreaker;;;;;;;;;x
oblivion_shield_spellbreaker_desc;Receive Spellbreaker, a warded shield with the ability to nullify incoming magic.;;;;;;;;;x
oblivion_azuras_star;Claim Azura's Star;;;;;;;;;x
oblivion_azuras_star_desc;Receive Azura's Star, an elaborate soul gem that can be used infinitely without being destroyed.;;;;;;;;;x
oblivion_skeleton_key;Claim the Skeleton Key;;;;;;;;;x
oblivion_skeleton_key_desc;Receive the Skeleton Key, an device capable of bypassing any lock without ever breaking.;;;;;;;;;x
oblivion_grace_offer_slaves;Sacrifice Slaves;;;;;;;;;x
oblivion_grace_offer_slaves_desc;Offer up all slaves maintained in [Root.GetName]. This act is highly pleasing to some Daedric Princes but wholesale slaughter of your subjects will not be well-received by the populace. Your targets may even rise up in revolt!;;;;;;;;;x
oblivion_dremora_kynmarcher;Bound Dremora Kynmarcher;;;;;;;;;x
oblivion_dremora_kynmarcher_desc;Receive a powerful Dremora Kynmarcher who is trained in warfare and capable of fighting as your commander and champion. As a bound Daedra, the Dremora will have an extremely positive opinion of you so long as they walk the face of Nirn.;;;;;;;;;x
oblivion_daedric_horde_lesser;Lesser Daedric Horde;;;;;;;;;x
oblivion_daedric_horde_lesser_desc;If the liminal barriers are weak and [Root.Offmap.Ruler.GetFirstName]'s powers are waxing, [Root.Offmap.Ruler.GetSheHe] can provide a small army of Lesser Daedra to aid you in battle.;;;;;;;;;x
oblivion_daedric_protection;Daedric Protection;;;;;;;;;x
oblivion_daedric_protection_desc;Entreat [Root.Offmap.Ruler.GetFirstName] to imbue you with a sliver of [Root.Offmap.Ruler.GetHerHis] power. Your Plot Power Defense and Combat Rating will be slightly increased for 3 years.;;;;;;;;;x
oblivion_daedric_training;Daedric Training;;;;;;;;;x
oblivion_daedric_training_desc;[Root.Offmap.Ruler.GetFirstName]'s powers far exceed your own. But it is not beyond the realm of possibility for [Root.Offmap.Ruler.GetHerHim] to grant you knowledge that can help you to exceed your peers.;;;;;;;;;x
oblivion_treasure;Wealth of Oblivion;;;;;;;;;x
oblivion_treasure_desc;Receive a gift of rare treasure from [Root.Offmap.Ruler.GetFirstName]. This could include a hoard of gold and jewels, or even a weapon or piece of armor.;;;;;;;;;x
oblivion_daedric_invasion;Daedric Invasion;;;;;;;;;x
oblivion_daedric_invasion_desc;Call upon [Root.Offmap.Ruler.GetFirstName] to begin an all-out invasion of the mortal plane. This ritual will take some time to complete, but when successful, an innumerable horde of Daedra will pour through Oblivion gates and fight under your direction. This can only be done once in a character's lifetime.;;;;;;;;;x
oblivion_lich_decay_cure;Cure Lich Decay;;;;;;;;;x
oblivion_lich_decay_cure_desc;Although Liches ordinarily decay, [Root.Offmap.Ruler.GetFirstName] can reverse this process and restore you to your old self. Some Princes may have unconventional solutions to decay...;;;;;;;;;x
oblivion_azura_peace_of_mind;Peace of Mind;;;;;;;;;x
oblivion_azura_peace_of_mind_desc;Call upon Azura to soothe your mental maladies. This will allow you to remove the Depressed, Stressed, and Paranoid traits.;;;;;;;;;x
oblivion_boethiah_martial_expertise;Martial Expertise;;;;;;;;;x
oblivion_boethiah_martial_expertise_desc;Ask Boethiah to hone your abilities in the ways of war. This will give you a random, tier-one Leadership trait.;;;;;;;;;x
oblivion_clavicus_bargain_immortality;Wish for Immortality;;;;;;;;;x
oblivion_clavicus_bargain_immortality_desc;Declare your wish for immortality. Clavicus will surely respond to this audacious request, though the results may not be what you expect...;;;;;;;;;x
oblivion_clavicus_bargain_romance;Wish for Romance;;;;;;;;;x
oblivion_clavicus_bargain_romance_desc;Ask for Clavicus Vile to help you find true love, whether it be with your spouse, or someone else. The results may not be what you expect...;;;;;;;;;x
oblivion_clavicus_bargain_romance_courtier;Wish for Romance (Vassal);;;;;;;;;x
oblivion_clavicus_bargain_romance_courtier_desc;Ask for Clavicus Vile to guide a vassal subject along in taking a romantic interest in you. The results may not be what you expect...;;;;;;;;;x
oblivion_clavicus_bargain_romance_spouse;Wish for Romance (Spouse);;;;;;;;;x
oblivion_clavicus_bargain_romance_spouse_desc;Ask for Clavicus Vile to guide your spouse along in taking a romantic interest in you. The results may not be what you expect...;;;;;;;;;x
oblivion_clavicus_bargain_fame;Wish for Respect and Admiration;;;;;;;;;x
oblivion_clavicus_bargain_fame_desc;Entreat Clavicus Vile to grant you respect and admiration above your peers. The results may not be what you expect...;;;;;;;;;x
oblivion_clavicus_bargain_power;Wish for Power;;;;;;;;;x
oblivion_clavicus_bargain_power_desc;Voice your desire for greater power, in turn allowing you to improve one of your Attributes. The results may not be what you expect...;;;;;;;;;x
oblivion_hermaeus_black_book;Consult a Black Book;;;;;;;;;x
oblivion_hermaeus_black_book_desc;Claim a Black Book, and delve into Apocrypha to learn its esoteric secrets and unlock your inner potential.;;;;;;;;;x
oblivion_hircine_lycanthropy;Request Lycanthropy;;;;;;;;;x
oblivion_hircine_lycanthropy_desc;As the creator of Lycanthropy and the Lord of Manbeasts, Hircine can grant you the power of beast-blood if you are deemed worthy. Supernatural beings, Lycanthropes are powerful fighters with disease immunity and superhuman physical conditioning.;;;;;;;;;x
oblivion_hircine_unicorn;Claim a Unicorn;;;;;;;;;x
oblivion_hircine_unicorn_desc;Call upon Hircine to send you a Unicorn, a Daedric mount with supernatural abilities which far exceed those of most mundane beasts.;;;;;;;;;x
oblivion_malacath_goblins;Goblin-Ken Army;;;;;;;;;x
oblivion_malacath_goblins_desc;Call on Malacath to rally Goblin-ken living in your sub-realm under your banner. You will receive a (non-reinforcing, low-maintenance, non-inheritable) army of 1000 warriors as well as an additional 500 warriors for every Goblin Infestation in your demesne. In addition, all Goblin infestations within your demesne will instantly be removed.;;;;;;;;;x
oblivion_mehrunes_fuel_ambitions;Fuel Ambitions;;;;;;;;;x
oblivion_mehrunes_fuel_ambitions_desc;Ask Mehrunes Dagon to help you make the most of your ambitions. So long as you have the Ambitious trait, this will manifest in a small, across-the-board Attribute bonus. If you lack the Ambitious trait, the Envious trait instead will provide a smaller bonus. The two bonuses do not stack.;;;;;;;;;x
oblivion_mephala_power_of_seduction;Power of Seduction;;;;;;;;;x
oblivion_mephala_power_of_seduction_desc;Entreat Mephala to provide a boon which improves your Attraction opinion, Plot Power, and Combat Rating.;;;;;;;;;x
oblivion_meridia_grand_bane_of_undead;Grand Bane of the Undead;;;;;;;;;x
oblivion_meridia_grand_bane_of_undead_desc;Call out to Meridia to expose and purge the undead menace with a burst of purifying energy. You and all sub-realm characters will be caught in the blast, weakening any Undead characters caught in it. In addition, secret Vampires will be publicly outed as a result of Meridia's action.;;;;;;;;;x
oblivion_molag_pureblood_vampirism;Request Pure-Blood Vampirism;;;;;;;;;x
oblivion_molag_pureblood_vampirism_desc;Molag Bal is the progenitor of Pure-Blooded Vampirism, the condition from which the lesser strains of Vampirism ultimately originate, and can grant you Pure-Blooded Vampirism if you are deemed worthy. Pure-Blooded Vampires, in addition to the immortality, heightened combat abilities and disease immunity common to all Vampires, receive a small but permanent Attribute boost and do not need blood meals.;;;;;;;;;x
oblivion_namira_decay_feeds_life;Make Decay Feed New Life;;;;;;;;;x
oblivion_namira_decay_feeds_life_desc;The scavengers and decomposers are typically reviled, but these creatures are the same ones which nourish the soil that feeds new life. Namira's guidance can accelerate this process, allowing Depopulated provinces to almost instantly recover.;;;;;;;;;x
oblivion_nocturnal_lady_luck;Lady Luck's Fortunes;;;;;;;;;x
oblivion_nocturnal_lady_luck_desc;Ask Nocturnal to bestow good luck and fortune upon you, losing the Unlucky trait if you have it, and gaining the Lucky trait if you do not have it.;;;;;;;;;x
oblivion_peryite_plague;Peryite's Plague;;;;;;;;;x
oblivion_peryite_plague_desc;Implore Peryite to unleash a highly contagious but harmless epidemic which will blanket your demesne and help repel other, more deadly diseases.;;;;;;;;;x
oblivion_sanguine_special_brew;Sanguine's Special Brews;;;;;;;;;x
oblivion_sanguine_special_brew_desc;Ask Sanguine for a sample of a powerful beverage prepared in the Myriad Realms of Revelry. Drinks prepared at the behest of a Daedric Prince are far stronger than those from the mortal plane...and may have powerful magickal effects.;;;;;;;;;x
oblivion_sheogorath_mad_gifts;The Gifts of Madness;;;;;;;;;x
oblivion_sheogorath_mad_gifts_desc;Madness can lead one into strange, unexpected directions. Ask Sheogorath to touch your lands with his unstable mind, and receive one of many potential provincial modifiers across your entire demesne. The effects of these modifiers vary wildly...;;;;;;;;;x
oblivion_vaermina_nightmare_rival;Nightmarish Curse (Enemy);;;;;;;;;x
oblivion_vaermina_nightmare_rival_desc;Entreat Vaermina to plague an enemy character with horrible nightmares. This can have a dramatic effect on the target's well-being.;;;;;;;;;x
oblivion_vaermina_nightmare_ruler;Nightmarish Curse (Enemy);;;;;;;;;x
oblivion_vaermina_nightmare_ruler_desc;Entreat Vaermina to plague a neighboring ruler with horrible nightmares. This can have a dramatic effect on the target's well-being.;;;;;;;;;x
EKArdor10;I place the offering on the altar, and within moments, it fades from view. A feeling of [From.Offmap.Ruler.GetFirstName]'s approval pulses through my mind.;;;;;;;;;x
EKArdor10Accept;Excellent.;;;;;;;;;x
EKArdor15;I place the offering on the altar, and within moments, it fades from view. A feeling of [From.Offmap.Ruler.GetFirstName]'s approval pulses through my mind.;;;;;;;;;x
EKArdor15Accept;Excellent.;;;;;;;;;x
EKArdor20;Late in the evening I'm taken from my prison and bound in shackles by a group of armed guards and escorted to a shrine. They place me on a dais and [FromFrom.GetBestName] enters, standing before me with a blade in hand. "Excellent. The sacrifice is ready," [FromFrom.GetSheHe] says. After reciting a ritual incantation, [FromFrom.GetFirstName] raises the weapon and plunges it straight into my chest!;;;;;;;;;x
EKArdor20Accept;No! Not like this!;;;;;;;;;x
EKArdor25;The sacrifice of [From.GetBestName] is a success. I can sense [FromFrom.Offmap.Ruler.GetFirstName]'s approval resonating within me.;;;;;;;;;x
EKArdor30;The sacrifice is ready. The victims have been brought from the dungeons, ready to be sent to [From.Offmap.Ruler.GetFirstName].;;;;;;;;;x
EKArdor30Accept;Spectacular.;;;;;;;;;x
EKArdor50;[From.Offmap.Ruler.GetFirstName] speaks to me. "So, [Root.GetFirstName], you desire but a drop from a well of limitless power. As you serve me well, I see much further use for you and will do this. What field shall I strengthen you in?;;;;;;;;;x
EKArdor50OptA;Bolster my Diplomacy skill.;;;;;;;;;x
EKArdor50OptB;Bolster my Martial skill.;;;;;;;;;x
EKArdor50OptC;Bolster my Stewardship skill.;;;;;;;;;x
EKArdor50OptD;Bolster my Intrigue skill.;;;;;;;;;x
EKArdor50OptE;Bolster my Learning skill.;;;;;;;;;x
EKArdor50Wrap;(More options);;;;;;;;;x
EKArdor60;At the shrine of [From.Offmap.Ruler.GetFirstName], a small ethereal chest materializes. I open it up and gaze upon the treasure before me.;;;;;;;;;x
EKArdor60Accept;Excellent!;;;;;;;;;x
EKArdor100;A portal opens up in front of me and a stately Dremora falls out, landing on even footing. The Dremora drops to one knee and bows. "[From.Offmap.Ruler.GetFirstName] has heard your plea, and I have been sent to aid you. I am your loyal servant, [Root.GetFirstName]. Command me, and I will follow your direction.";;;;;;;;;x
EKArdor100Accept;Loyal servant, you say?;;;;;;;;;x
EKArdor110;A swirl of energy engulfs me, only for it to disappear moments later. [From.Offmap.Ruler.GetFirstName] speaks. "As you have proven a capable servant, I grant you the power to be even more capable in your deeds. Go then, mortal.";;;;;;;;;x
EKArdor110Accept;Yes...I can feel the power!;;;;;;;;;x
