#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESC7888;You kill most of the highwaymen, and your retainers hunt down and dispatch the handful who flee. Upon examination of the highwaymen's corpses, you determine that they are equipped in the style of professional mercenaries!;Vous décidez de passer outre la barricade improvisée, échappant de peu à une embuscade tendue par des bandits de grand chemin ! Ils envoient une volée de flèches sur votre carriole mais ratent leur cible de peu.;Ihr kämpft Euch den Weg durch die improvisierte Barrikade und entgeht knapp einem Hinterhalt durch Wegelagerer! Sie schießen eine gezielten Pfeilhagel in die Richtung Eurer Kutsche, während diese schnell weiterfährt und die Pfeile Euch um wenige Zentimete;;Te abres camino a través de la improvisada barricada, ¡esquivando por los pelos la emboscada de los forajidos! Envían una certera andanada de flechas tras tu carruaje mientras este acelera, aunque fallas por escasos centímetros.;;;;;;;;;;;;;x
EVTDESC94053;Your inn will soon open to the public, but one last detail demands your attention before the opening night. Some form of act or spectacle will need to be booked to keep the guests around. After scouring the lands for what passes for entertainment, you conclude that the following options are available to you:;Votre auberge va bientôt ouvrir ses portes au public mais un dernier détail requiert toute votre attention avant l'inauguration. Il faudra trouver une animation ou une sorte de spectacle pour divertir les invités. Après avoir parcouru les environs pour ré;Euer Gasthaus wird bald für die Öffentlichkeit zugänglich sein, aber ein letztes Detail verlangt Eure Aufmerksamkeit vor der Premiere. Irgendeine Form von Auftritt oder Spektakel müsste gebucht werden, um die Gäste zu unterhalten. Nachdem Ihr das ganze La;;Tu posada pronto abrirá al público, pero un último detalle requiere tu atención antes de la noche de apertura. Necesitas organizar algún tipo de espectáculo para retener a los visitantes. Después de informarte de qué se entiende por entretenimiento en est;;;;;;;;;x
EVTDESC94100;You have come into possession of the Shahnameh, an epic poem written by the Chimer poet Shalmat. It chronicles the history of the Chimer and their exodus, telling the stories of its early leaders and travels up until the settlement of Morrowind, Azura's curse and the spread of the Tribunal faith. Studying this historical work could provide insights into many aspects of your life, from leadership to the more mystical and metaphysical aspects of existence.;Vous avez fait l'acquisition du Shâh Nâmeh, un poème épique écrit par le poète persan Ferdowsi. Il fait le récit de l'histoire de Perse, depuis les premiers rois jusqu'à la conquête arabe et la propagation de l'Islam. L'étude de cette œuvre historique pou;Das Schahname, ein episches Gedicht des persischen Dichters Ferdowsi, ist in Euren Besitz geraten. Es hält die Zeitgeschichte von Persien fest, von den frühen Königen bis zur arabischen Eroberung und der Verbreitung des Islam. Das Studieren dieser histori;;Te has hecho con el Shahnameh, un poema épico escrito por el poeta pesa Ferdowsi. Relata las crónicas históricas de Persia, desde sus primeros reyes hasta la conquista árabe y la difusión del Islam. Estudiar este histórico trabajo podría proporcionarte es;;;;;;;;;x
EVTDESC94101;At last, you have finished your studies of the Shahnameh. It took many nights of reading with only the light of a candle to keep you company, but you do not regret a second of it. Your learning has improved.;Vous avez enfin terminé la lecture et l'étude du Shâh Nâmeh. Il vous aura fallu plusieurs nuits pour lire cet ouvrage avec pour seule compagnie la lueur d'une bougie. Cependant, vous ne regrettez absolument rien. Votre savoir s'est accru.;Endlich habt Ihr Euer Studium des Schahname abgeschlossen. Es waren viele Nächte von Nöten, um das Werk zu lesen, in denen eine Kerze Eure einzige Gesellschaft war, aber Ihr bereut es keine Sekunde. Euer Wissen hat sich erhöht.;;Por fin has conseguido terminar de estudiar el Shahnameh. Hicieron falta muchas noches de lectura con la luz de una vela como compañía, pero no te arrepientes en absoluto. Tu aprendizaje ha mejorado.;;;;;;;;;;;;;x
EVTDESC94107;Much knowledge has been lost since the glory days of the Reman Empire, but some of their engineering knowledge has been preserved in dusty, old tomes for posterity. You have spent several days studying a few of these, and your learning has improved.;Tant de connaissances ont été perdues depuis l'époque glorieuse de l'Empire romain. Cependant, un certain savoir technique a été compulsé dans de vieux livres poussiéreux. Plusieurs jours durant, vous avez lu et étudié ces ouvrages, et vos connaissances s;Viele der Kenntnisse des Römischen Reiches gingen im Laufe der Zeit verloren, doch manche Geheimnisse der Ingenieurskunst sind in den alten Büchern aus vergangenen Zeiten erhalten geblieben. Ihr habt Euch einige Tage dem Studium dieser Folianten gewidmet ;;Se ha perdido mucho conocimiento desde los gloriosos días del Imperio romano, pero su conocimiento de la ingeniería se ha preservado para la posteridad en polvorientos y antiguos libros. Has pasado varios días estudiándolos y tu aprendizaje ha mejorado.;;;;;;;;;;;;;x
EVTOPTA_MNM_9906;Praise [Root.Religion.GetHighGodName]!;Que [Root.Religion.GetHighGodName] soit loué !;Lob sei [Root.Religion.GetHighGodName]!;;¡Alabemos a [Root.Religion.GetHighGodName]!;;;;;;;;;x
EVTOPTA_SoA_5312;We must pray for his eternal soul.;Nous devons prier pour le salut de son âme.;Lasst uns für seine unsterbliche Seele beten.;;Hemos de rezar por su alma eterna.;;;;;;;;;;;;;x
EVTOPTA_SoA_5314;Like this, he will lose the blessing of ALMSIVI.;Il perdra la bénédiction d'Allah.;Auf diese Weise wird er sicher Allahs Segen verlieren.;;Así perderá la bendición de Alá.;;;;;;;;;;;;;x
EVTOPTA_WOL_60_M;Ah well. It isn't the First Era any more!;Oh, bon. Ce n'est plus la première époque!;Pah! Es ist nicht das erste Zeitalter nicht mehr!;;Ah bien. ¡Ya no es la Primera Era! ;;;;;;;;;x
EVTOPTA_ZE_6012;I could use more good vassals.;;;;;;;;;;;;;x
EVTOPTA20140;Make [From.GetHerHim] disappear...;Je le fais disparaître...;Ihn verschwinden lassen ...;;Hazlo desaparecer...;;;;;;;;;;;;;x
EVTOPTA30045;...jokingly push [From.GetHerHim] into the river;... le pousser dans la rivière, pour rire.;… ihn aus Spaß in den Fluss zu schubsen;;... Gastarle una broma y tirarle al río;;;;;;;;;x
EVTOPTA3026;Gods, have mercy on my soul.;Mon Dieu, ayez pitié de mon âme !;Oh Herr, sei meiner Seele gnädig.;;Dios, apiádate de mi alma.;;;;;;;;;;;;;x
EVTOPTA3126;May the Gods have mercy on my soul.;Que Dieu ait pitié de mon âme !;Gott sei meiner Seele gnädig.;;Que Dios se apiade de mi alma.;;;;;;;;;;;;;x
EVTOPTA3555;My spouse [Root.Spouse.GetFirstName] of course!;À ma femme, [Root.Spouse.GetFirstName], évidemment !;Meiner Gattin [Root.Spouse.GetFirstName] natürlich!;;¡A mi esposa [Root.Spouse.GetFirstName], por supuesto!;;;;;;;;;x
EVTOPTA39311;May the Gods have mercy on my soul.;Que Dieu ait pitié de mon âme !;Möge Gott sich meiner Seele erbarmen;;Que Dios se apiade de mi alma.;;;;;;;;;;;;;x
EVTOPTA4035;The cattle have been returned and no sanction needed;Le bétail a été rendu, inutile de les sanctionner.;Die Rinder wurden zurückgebracht, keine Strafen vonnöten;;El ganado ha sido recuperado, no hay necesidad de castigo;;;;;;;;;x
EVTOPTA6083;Maybe now it will finally heal...;;;;;;;;;;;;;x
EVTOPTA6223;Redrum!;Satanique!;Morrrrrdddddd!;;Redrum!;;;;;;;;;x
EVTOPTA75040;Demand that my liege burn the infidel at the stake;Exigez du suzerain que cet infidèle soit brûlé sur le bûcher.;Vom Lehnsherrn verlangen, dass der Ungläubige auf dem Scheiterhaufen verbrannt wird;;Exige al señor que condene al infiel a ser quemado en la hoguera.;;;;;;;;;;;;;x
EVTOPTA75050;Demand that my liege burn the heretic at the stake;Exigez du suzerain que cet hérétique soit brûlé sur le bûcher.;Vom Lehnsherrn verlangen, dass der Ketzer auf dem Scheiterhaufen verbrannt wird;;Exige al señor que condene al hereje a ser quemado en la hoguera.;;;;;;;;;;;;;x
EVTOPTA7705;To arms!;Mon Dieu, ils vont tous nous tuer !;Mein Gott. Sie werden uns alle töten!;;Dios mío. ¡Van a matarnos a todos!;;;;;;;;;x
EVTOPTA7706;This was no lone bowman. [FromFrom.GetTitledFirstName] orchestrated this!;Ce n'était pas l'œuvre d'un archer solitaire. C'est [FromFrom.GetTitledFirstName] qui a orchestré ce coup monté !;Das war kein einsamer Bogenschütze. Das war eine Inszenierung von [FromFrom.GetTitledFirstName]!;;No era un arquero solitario. ¡[FromFrom.GetTitledFirstName] ha orquestado todo esto!;;;;;;;;;x
EVTOPTA7707;Back and to the left...;Sur la gauche…;Zurück und nach links...;;Atrás y a la izquierda...;;;;;;;;;;;;;x
EVTOPTA7708;[FromFrom.GetTitledFirstName] has conspired to kill me!;[FromFrom.GetTitledFirstName] a mis sur pied un complot dans l'objectif de me tuer !;[FromFrom.GetTitledFirstName] hat ein Komplott geschmiedet, um mich zu töten!;;¡[FromFrom.GetTitledFirstName] ha conspirado para matarme!;;;;;;;;;x
EVTOPTA7709;No evidence... who were those bowmen working for?;Pour qui travaillaient ces archers ?;Für wen arbeiteten diese Bogenschützen?;;¿Para quién trabajaban esos arqueros?;;;;;;;;;x
EVTOPTA7765;We can use this to escape!;On peut s'en servir pour s'évader !;Wir können dies bei der Flucht verwenden!;;¡Podemos utilizarlo para fugarnos!;;;;;;;;;x
EVTOPTA7766;You... you're working for [FromFrom.GetTitledFirstName]!;Tu… Tu travailles pour [FromFrom.GetTitledFirstName] ! ;Ihr…Ihr arbeitet für [FromFrom.GetTitledFirstName]!;;¡ú... ¡trabajas para [FromFrom.GetTitledFirstName]!;;;;;;;;;x
EVTOPTA7767;Who sent you to kill me?!;Qui t'a envoyé pour me tuer ?!;Wer hat Euch geschickt, mich zu töten?!;;¡¿Quién te ha enviado a matarme?!;;;;;;;;;x
EVTOPTA7768;So [FromFrom.GetTitledFirstName] put you up to this.;C'est donc [FromFrom.GetTitledFirstName] qui est à l'origine de tout ça.;Also hat Euch [FromFrom.GetTitledFirstName] dazu gebracht.;;Así que [FromFrom.GetTitledFirstName] está detrás de esto.;;;;;;;;;;;;;x
EVTOPTA7769;You expect me to believe that?;Et vous espérez que je vais vous croire ?;Ihr erwartet, dass ich Euch das glaube?;;¿Esperas que me lo crea?;;;;;;;;;x
EVTOPTA7886;I see. Disguised mercenaries working for [FromFrom.GetTitledFirstName]...;Je vois. Des mercenaires déguisés et employés par [FromFrom.GetTitledFirstName]…;Ich verstehe. Verkleidete Söldner, die für [FromFrom.GetTitledFirstName] arbeiten...;;Ya veo. Mercenarios disfrazados al servicio de [FromFrom.GetTitledFirstName]...;;;;;;;;;;;;;x
EVTOPTA7887;Y-you're not highwaymen!;Vous n'êtes pas des bandits de grand chemin !;I-Ihr seid keine Wegelagerer!;;¡Vo... vosotros no sois forajidos!;;;;;;;;;x
EVTOPTA7888;Only [FromFrom.GetTitledFirstName] would have the audacity to send mercenaries after me...;Seuls les mercenaires au service de [FromFrom.GetTitledFirstName] peuvent être aussi précis…;Nur die Söldner, die für [FromFrom.GetTitledFirstName] arbeiten, können so präzise sein...;;Sólo los mercenarios a las órdenes de [FromFrom.GetTitledFirstName] son tan preciosos...;;;;;;;;;;;;;x
EVTOPTA7889;Mercenaries...but from whom?;Ces hommes sont trop précis pour de simples bandits… Il ne peut s'agir que de mercenaires.;Zu präzise für Wegelagerer. Nur Söldner können so haargenau schießen...;;Demasiado cerca para unos vulgares forajidos. Solo los mercenarios son tan precisos...;;;;;;;;;;;;;x
EVTOPTB20140;Try to bribe [From.GetHerHim];J’essaie de le soudoyer.;Versuchen, ihn zu bestechen;;Intenta sobornarlo.;;;;;;;;;;;;;x
EVTOPTB30045;...order [From.GetHerHim] to be quiet;... lui ordonner de se taire.;… ihm das Wort zu verbieten;;... Le ordeno que se calme;;;;;;;;;x
EVTOPTB75040;Demand that my liege exile the infidel;Exigez du suzerain que cet infidèle soit exilé.;Vom Lehnsherrn verlangen, dass der Ungläubige ins Exil geschickt wird;;Exige al señor el exilio del infiel.;;;;;;;;;;;;;x
EVTOPTB75050;Demand that my liege exile the heretic;Exigez du suzerain que cet hérétique soit exilé.;Vom Lehnsherrn verlangen, dass der Ketzer ins Exil geschickt wird;;Exige al señor el exilio del hereje.;;;;;;;;;;;;;x
EVTOPTB7705;To arms!;Le tir provenait-il de ce tertre herbeux ?;Kam das von dem grasbewachsenen Hügel?;;¿Ha venido del promontorio?;;;;;;;;;x
EVTOPTB7765;Wait a second... that's not a real tattoo!;Une petite seconde… Ce tatouage est faux !;Moment mal...das ist keine echte Tätowierung!;;Espera un momento... ¡eso no es un tatuaje de verdad!;;;;;;;;;x
EVTOPTC20140;I better let it be for now;Il vaut mieux que j’en reste là pour le moment.;Ich lasse es besser erstmal gut sein;;Mejor pasar del tema por ahora.;;;;;;;;;;;;;x
EVTOPTC30045;...ignore [From.GetHerHis] annoying comments;... ignorer ses remarques ennuyeuses.;… seine ärgerlichen Kommentare zu ignorieren;;... Ignoro su insolencia;;;;;;;;;x
EVTOPTC3126;May [Root.Religion.GetRandomGodNameCap] have mercy on my soul;Que Dieu ait pitié de mon âme.;Möge Allah meiner Seele gnädig sein ;;Que Alá se apiade de mi alma.;;;;;;;;;;;;;x
EVTOPTC38233;Only Arkay rules over life and death.;Dieu seul décide de la vie ou de la mort.;Nur Gott entscheidet über Leben und Tod;;Solo Dios tiene poder sobre la vida y la muerte;;;;;;;;;x
EVTOPTD96500extreme;Master Extreme Terrain;;;;;;;;;;;;;x
EVTOPTD96500swamp;Master Swamp Terrain;;;;;;;;;;;;;x
EVTTOOLTIP30046; drowns; se noie.; ertrinkt;; se ahoga;;;;;;;;;x
EVTTOOLTIP30047; survives; survit.; überlebt;; sobrevive;;;;;;;;;x
EVTTOOLTIP7705;Ambush [This.GetTitledFirstName] with an arrow barrage next month.;Piéger et tuer [This.GetTitledFirstName] avec des archers savamment placés le mois prochain.;Überfallt [This.GetTitledFirstName] im nächsten Monat mit einem Pfeil-Sperrfeuer.;;Emboscar a [This.GetTitledFirstName] con una lluvia de flechas el mes que viene.;;;;;;;;;;;;;x
EVTTOOLTIP7765;Arrange for [This.GetTitledFirstName] to perish in a botched escape attempt next month.;Organiser une fausse tentative d'évasion qui se traduira par la mort de [This.GetTitledFirstName].;Sorgt dafür, dass [This.GetTitledFirstName] während einer fehlgeschlagenen Flucht im nächsten Monat stirbt.;;Arreglar que [This.GetTitledFirstName] fallezca en un intento de fuga el mes que viene.;;;;;;;;;;;;;x
extremely_ill_mod;Extremely Ill;;;;;;;;;;;;;x
extremely_ill_mod_desc;[Root.GetFirstName] is extremely sick, he will likely die soon.;;;;;;;;;;;;;x
fabulous;Fabulous!  Whatever next?;;;;;;;;;;;;;x
faction_succ_tanistry_desc;Members seek to institute succession by tanistry in [This.GetName]. When sufficiently powerful, §Y[From.GetBestName]§! may present an ultimatum to §Y[From.Liege.GetBestName]§!.;Les membres d'une faction cherchent à établir la succession par tanistry à [This.GetName]. Une fois son soutien assuré, §Y[From.GetBestName]§! pourra lancer un ultimatum à §Y[From.Liege.GetBestName]§!.;Mitglieder streben die Einführung einer Nachfolge nach Tanistry in [This.GetName] an. Sobald §Y[From.GetBestName]§! mächtig genug ist, könnte §Y[From.Liege.GetBestName]§! ein Ultimatum gestellt werden.;;Pretenden instaurar la sucesión por tanistry en [This.GetName]. Cuando sean suficientemente poderosos, §Y[From.GetBestName]§! podrá enviar un ultimátum a §Y[From.Liege.GetBestName]§!.;;;;;;;;;;;;;x
faction_succ_tanistry_short;Tanistry Succession;Succession par Tanistry;Nachfolge nach Tanistry;;Sucesión por Tanistry;;;;;;;;;x
faction_succ_tanistry_title;Tanistry Succession in [This.GetName];Succession par tanistry à [This.GetName];Nachfolge nach Tanistry in [This.GetName];;Sucesión por tanistry en [This.GetName];;;;;;;;;x
faction_succ_ultimogeniture_desc;Members seek to institute succession by ultimogeniture in [This.GetName]. When sufficiently powerful, §Y[From.GetBestName]§! may present an ultimatum to §Y[From.Liege.GetBestName]§!.;Les membres d'une faction cherchent à établir la succession par ultimogéniture à [This.GetName]. Une fois son soutien assuré, §Y[From.GetBestName]§! pourra lancer un ultimatum à §Y[From.Liege.GetBestName]§!.;Mitglieder streben die Einführung einer Nachfolge nach Ultimogenitur in [This.GetName] an. Sobald §Y[From.GetBestName]§! mächtig genug ist, könnte §Y[From.Liege.GetBestName]§! ein Ultimatum gestellt werden.;;Pretenden instaurar la sucesión por ultimogenitura en [This.GetName]. Cuando sean suficientemente poderosos, §Y[From.GetBestName]§! podrá enviar un ultimátum a §Y[From.Liege.GetBestName]§!.;;;;;;;;;;;;;x
faction_succ_ultimogeniture_short;Ultimogeniture Succession;Succession par Ultimogéniture;Nachfolge nach Ultimogenitur;;Sucesión por Ultimogenitura;;;;;;;;;x
faction_succ_ultimogeniture_title;Ultimogeniture Succession in [This.GetName];Succession par ultimogéniture à [This.GetName];Nachfolge nach Ultimogenitur in [This.GetName];;Sucesión por ultimogenitura en [This.GetName];;;;;;;;;x
factor_loc;Factor;;;;;;;;;;;;;x
faithful_servant;Faithful Servant;;;;;;;;;;;;;x
falmer_opinion;Falmer Opinion;;;;;;;;;;;;;x
finderskeepers;Finders, keepers - allow them to keep the artifact.;;;;;;;;;;;;;x
five_courts_opinion;Five Courts Opinion;;;;;;;;;;;;;x
forebear_opinion;Forebear Opinion;;;;;;;;;;;;;x
foreign_enclaves;Foreign Enclaves;;;;;;;;;;;;;x
foreign_enclaves_desc;This location has a sizeable foreign population that, in some parts of the province has managed to become a majority.;;;;;;;;;;;;;x
former_soldier;Former Soldier;;;;;;;;;;;;;x
former_soldier_desc;[Root.GetFirstName] was once a rank and file soldier. The field of battle is almost like a second home for them but the courts of the noblesse are an entirely new battlefield that they may not be the best equipped to handle.;;;;;;;;;;;;;x
formtheorder;Form the Order, and see our enemies undone!;;;;;;;;;;;;;x
formypartner;Perhaps my partner could do with the uhm... lift?;;;;;;;;;;;;;x
formypartnertt;You slip the potion into your partner's evening supper...;;;;;;;;;;;;;x
forsworn_heresy_opinion;Hagraven Cults Opinion;;;;;;;;;;;;;x
fuckoffyoudamnadventurer;"I have no need of your "services".";;;;;;;;;;;;;x
gainrandomartifact;You gain a random artifact.;;;;;;;;;;;;;x
gift_artifact;Gift Artifact;;;;;;;;;;;;;x
gift_artifact_desc;Give away an artifact you hold.;;;;;;;;;;;;;x
granted_castle;Holy Order granted land;;;;;;;;;;;;;x
great_crone;Great Crone;;;;;;;;;;;;;x
green_pact_opinion;Greenpact Opinion;;;;;;;;;;;;;x
GREY_MARCH;Grey March;;;;;;;;;;;;;x
guild_master;Guildmaster;;;;;;;;;;;;;x
H_ARCH;MA;MA;MA;;MA;;;;;;;;;x
haemorrhagefunds;Use the treasury to purchase the bulk of this loot.;;;;;;;;;;;;;x
haemorrhagefundstt;You use funds from the treasury to purchase the bulk of the items the Adventurers are selling. This might alleviate the local problem but it will cost a large amount of gold and may not be successful.\n;;;;;;;;;;;;;x
halfbreed;Halfbreed;;;;;;;;;;;;;x
halfbreed_desc;This individual is a halfbreed between a Khajiit of Tamriel and a Potun native of southern Akavir.;;;;;;;;;;;;;x
harbour_the_homeless;Harbouring the homeless;Hébergement des sans-abri;Beherbergt die Obdachlosen;;Albergando a los desamparados;;;;;;;;;x
has_artifact_text;Has an Artifact\n;;;;;;;;;;;;;x
has_bloodline_text;Has a renowned Bloodline.\n;;;;;;;;;;;;;x
has_house_trait_text;Has a House trait\n;;;;;;;;;;;;;x
heart_broken;Heart-broken;;;;;;;;;;;;;x
heliocentrist_scholar_desc;[Root.GetFirstName] has done research to prove that Mundus revolves around the Sun.;Ce personnage a fait des recherches pour prouver que la Terre tourne autour du Soleil.;Diese Person hat Forschungen angestellt, um zu beweisen, dass sich die Erde um die Sonne dreht.;;Este personaje ha investigado para demostrar que la Tierra gira alrededor del Sol.;;;;;;;;;;;;;x
helloandwelcome;I could always use another skilled Courtier.;;;;;;;;;;;;;x
high_invoker;High Invoker;;;;;;;;;;;;;x
highway_robber_band;Bandits;;;;;;;;;;;;;x
highway_robber_band_desc;Hordes of robbers are prowling the countryside.;À cause des piètres compétences martiales du comte, des voleurs rôdent dans les campagnes. Une grande part des troupes locales est chargée de les neutraliser.;Aufgrund der geringen Kriegskunstfähigkeit des Grafen durchstreifen Wegelagerer die Lande. Ein Großteil der hiesigen Wehrpflichtigen ist damit beschäftigt, sie in Schach zu halten.;;Debido a la baja habilidad Marcial del conde, grupos de bandidos rondan por el campo. Una gran parte de la leva local está ocupada tratando de eliminarlos.;;;;;;;;;;;;;x
HirdirgeIsDead;[Root.GetBestName] too is said to have been consumed by their power the same instant they unleashed it.;;;;;;;;;;;;;x
HirdirgeSurvived;Miraculously, either by luck or skill, [Root.GetBestName] has survived the unleashing of their power.;;;;;;;;;;;;;x
hist_group_opinion;Hist Group Opinion;;;;;;;;;;;;;x
hist_opinion;Hist Opinion;;;;;;;;;;;;;x
human_pantheon_opinion;Nedic Pantheon Opinion;;;;;;;;;;;;;x
ideal_masters_opinion;Ideal Masters Opinion;;;;;;;;;;;;;x
ifeelfantastic;I feel fantastic, hey hey hey!;;;;;;;;;;;;;x
ignorant_of_the_arts;Ignorant of the Arts;;;;;;;;;;;;;x
ihavenoneed4potions;I have no need for a Magicka potion.;;;;;;;;;;;;;x
imperial_opinion;Imperial Opinion;;;;;;;;;;;;;x
improve_siege_leader;Your knowledge of siege warfare has increased!;;;;;;;;;;;;;x
improve_veterancy_tt;Your veterancy with leadership in combat and warfare has increased!;;;;;;;;;;;;;x
imsopretty;I'm so pretty!;;;;;;;;;;;;;x
irimpror;I am the Emperor? ... I am the Emperor!;;;;;;;;;;;;;x
is_away_text;Is not away from Court.\n;;;;;;;;;;;;;x
is_beast_text;Is a Beast Race\n;;;;;;;;;;;;;x
is_commander_text;Is a Commander\n;;;;;;;;;;;;;x
is_cultist_text;Is a Cultist\n;;;;;;;;;;;;;x
IS_DRAGONBLOOD_CT;Is a §YDragonborn§! or has the §YDragonblood§!\n;;;;;;;;;;;;;x
is_dunmer_great_house_text;Is of a Dunmer Great House\n;;;;;;;;;;;;;x
is_human_text;Is a Human\n;;;;;;;;;;;;;x
is_tsaesci_text;Is a Tsaesci;;;;;;;;;;;;;x
is_immortal_text;Possesses eternal life\n;;;;;;;;;;;;;x
is_imperial_text;Is an Imperial\n;;;;;;;;;;;;;x
is_interracial_compatible_text;Is interracially compatible.\n;;;;;;;;;;;;;x
is_interracial_incompatible_text;Is interracially incompatible.\n;;;;;;;;;;;;;x
is_long_lived_text;Is long-lived\n;;;;;;;;;;;;;x
is_short_lived_text;Is short-lived\n;;;;;;;;;;;;;x
is_maimed_text;Is Maimed\n;;;;;;;;;;;;;x
is_mer_text;Is an Immortal Race\n;;;;;;;;;;;;;x
is_mortal_race_text;Is a Mortal\n;;;;;;;;;;;;;x
is_regent_text;Is Regent\n;;;;;;;;;;;;;x
is_selfish_religion_text;Religions where slavery is abhorred as well as religions where generosity and charity are discouraged.;;;;;;;;;;;;;x
is_not_undead_text;Is not an Undead\n;;;;;;;;;;;;;x
is_undead_text;Is Undead\n;;;;;;;;;;;;;x
is_known_undead_text;Is a known Undead\n;;;;;;;;;;;;;x
is_vampire_text;Is a Vampire\n;;;;;;;;;;;;;x
is_unknown_vampire_text;Is an unknown Vampire\n;;;;;;;;;;;;;x
is_werewolf_religion_text;Religions in which werewolves are revered or otherwise tolerated.;;;;;;;;;;;;;x
islander_group_opinion;Akaman Group Opinion;;;;;;;;;;;;;x
itsmineallmine;It's mine, all mine!;;;;;;;;;;;;;x
itwasntmeanttobe;I guess it wasn't meant to be.;;;;;;;;;;;;;x
itwilldokloans11;It will have to do.;;;;;;;;;;;;;x
kamal_group_opinion;Kamal Group Opinion;;;;;;;;;;;;;x
kamal_opinion;Kamal Opinion;;;;;;;;;;;;;x
kambition100d;You have managed to convince several notable individuals of the validity of your claim to an ancient Bloodline.;;;;;;;;;;;;;x
kambition100o1;The Amulet will be mine, and then Tamriel!;;;;;;;;;;;;;x
kambition100o2;I should not disturb the dead. I'll send someone else instead.;;;;;;;;;;;;;x
kambition100o2tt1;You seek out an Adventurer from your court.;;;;;;;;;;;;;x
kambition100o2tt2;You announce a call for Adventurers to undertake a quest.;;;;;;;;;;;;;x
kambition101d;My liege seeks the Amulet of Kings, one of the most prized symbols of rulership in Tamriel amongst the adherrents of the Divines and the ancient pact made by Saint Alessia. They have tasked me to undertake this hallowed quest.;;;;;;;;;;;;;x
kambition101o1;To Sancre Tor!;;;;;;;;;;;;;x
kambition101o2;This quest is not mine to undertake.;;;;;;;;;;;;;x
kambition102d;My liege! I will gladly undertake the quest to retrieve the Amulet of Kings from Sancre Tor. I will need funds to purchase provisions for the journey, and will then set out forthwith!;;;;;;;;;;;;;x
kambition102tt;[From.GetBestName] prepares for the quest.;;;;;;;;;;;;;x
kambition103d;Preparations for my journey to Sancre Tor are completed. I have gathered my supplies, weapons and my few companions to accompany me and the long road stands before us.;;;;;;;;;;;;;x
kambition103o;Onwards, to adventure!;;;;;;;;;;;;;x
kambition104d;It seems the other adventurers at court have declined to undertake your quest. You will have to either go yourself, or find someone else to do it for you from out of court.;;;;;;;;;;;;;x
kambition104o1;I suppose if you want something done, you do it yourself.;;;;;;;;;;;;;x
kambition104o2;Send out a call ;;;;;;;;;;;;;x
kambition10d;While browsing the wares you come across a pair of enchanted gauntlets.;;;;;;;;;;;;;x
kambition10o;Ah these will do nicely!;;;;;;;;;;;;;x
kambition11d;While browsing the wares you come across an ancient suit of Dragonbone Armour that is in almost pristine condition.;;;;;;;;;;;;;x
kambition11o;Yes, this will do nicely!;;;;;;;;;;;;;x
kambition12d;While browsing the wares you come across a fairly ordinary looking Herder's Crook, however the Merchant is quick to inform you of its storied past as the enchanted item wielded by an ancient Shepard-King.;;;;;;;;;;;;;x
kambition13d;While browsing the wares you come across an ornate ring. Upon closer inspection you are positive it is the Warlock's Ring, an item enchanted and worn by the ancient legendary figure Syrabane!;;;;;;;;;;;;;x
kambition14d;While browsing the wares you come across a very finely forged Orcish weapon.;;;;;;;;;;;;;x
kambition14o;Hahaha! Most excellent! I'll take it!;;;;;;;;;;;;;x
kambition150d;After successfully arriving at Sancre Tor I began breaking the locks on the catacomb doors. The noise I made attracted a group of local guards, outnumbered I was forced to surrender and now rot in the prison of the local Lord.;;;;;;;;;;;;;x
kambition151d;"A bedraggled looking courier hands you a note, "My liege, I was a companion of [From.GetBestName] on their quest to obtain the Amulet of Kings. Upon our arrival at the catacombs [From.GetBestName] was apprehended by the local lord!"";;;;;;;;;;;;;x
kambition152d;Your guards report having arrested an individual attempting to break into the Catacombs beneath Sancre Tor in search of the Amulet of Kings.;;;;;;;;;;;;;x
kambition152o;Interesting...;;;;;;;;;;;;;x
kambition154d;"A courier delivers a note, "To whom it may concern, I am a member of the Sancre Tor Guard writing to inform you of the death of [From.GetBestName]. We discovered their remains on the road to the Catacombs, all belongings ransacked save a parchment bearing the insignia of your Court."";;;;;;;;;;;;;x
kambition155d;A party of adventurers have answered your call. They stand ready to retrieve the Amulet of Kings from the Catacombs of Sancre Tor, but they ask a high price.;;;;;;;;;;;;;x
kambition155o1;I will pay their asking price, I must have the Amulet!;;;;;;;;;;;;;x
kambition155o2;I'll pay more than they are asking.;;;;;;;;;;;;;x
kambition155o3;I cannot afford what they are asking.;;;;;;;;;;;;;x
kambition156o2;I'll have to find another way of obtaining the Amulet...;;;;;;;;;;;;;x
kambition157d;The so-called Adventurers you paid to retrieve the Amulet of Kings had not been heard from for months when a Guard brought one in dressed in rags. Apparently they weren't adventurers at all but a band of local thieves and vagabonds who had played you for a fool.;;;;;;;;;;;;;x
kambition157o;What!? How dare they!;;;;;;;;;;;;;x
kambition158d;Out of the half a dozen adventurers you paid to retrieve the Amulet of Kings, only one has returned to your Court months after first setting out. He is missing an eye and his face is horrifically scarred. Their quest has failed.;;;;;;;;;;;;;x
kambition158tt;The adventurer decides to stay at your court, at least for awhile.;;;;;;;;;;;;;x
kambition159d;Out of the half a dozen adventurers you paid to retrieve the Amulet of Kings, only two have returned to your Court. They do not come emptied handed however, their quest has succeeded and the Amulet of Kings is yours!;;;;;;;;;;;;;x
