ca_orcnoblequarters_desc;This barracks houses Orc nobles who fight on foot, clad in heavy armour and armed to the teeth. Unlike their lowborn counterparts who typically favour simpler weapons, these fighters often employ spears and halberds, and possess the training to utilize them in complex formations.;;;;;;;;;;;;;x
ca_orcstables_0;Orcish Stables;;;;;;;;;;;;;x
ca_orcstables_1;Orcish Stables;;;;;;;;;;;;;x
ca_orcstables_2;Orcish Stables;;;;;;;;;;;;;x
ca_orcstables_desc;Few Orc warriors prefer to fight on horseback. These stables house the stronghold's small squads of cavalry, which are nonetheless effective in screening enemy forces and running down fleeing troops.;;;;;;;;;;;;;x
ca_paddock_0;Small Paddock;;;;;;;;;;;;;x
ca_paddock_0_desc;A paddock is an enclosure, usually just outside the stables, where horses can exercise.;;;;;;;;;;;;;x
ca_paddock_1;Medium Paddock;;;;;;;;;;;;;x
ca_paddock_1_desc; A medium-sized paddock allows for the exercise of more horses at the same time.;;;;;;;;;;;;;x
ca_paddock_2;Large Paddock;;;;;;;;;;;;;x
ca_paddock_2_desc;A large paddock allows for even more horses to exercise at the same time.;;;;;;;;;;;;;x
ca_potunmagebarracks_0;Po Tun Mage Barracks;;;;;;;;;;;;;x
ca_potunmagebarracks_1;Po Tun Mage Barracks;;;;;;;;;;;;;x
ca_potunmagebarracks_2;Po Tun Mage Barracks;;;;;;;;;;;;;x
ca_potunmagebarracks_3;Po Tun Mage Barracks;;;;;;;;;;;;;x
ca_potunmagebarracks_desc;Magic is always devastating on the battlefield, especially when wielded by those who are naturally adept in the arcane arts, such as the Po Tun. This barracks hosts a small fighting force of mages who can supplement an army with a bevy of spells.;;;;;;;;;;;;;x
ca_quart_arch_0;Archer Quarters;;;;;;;;;;;;;x
ca_quart_arch_0_desc;This is where the castle's archers are accommodated.;;;;;;;;;;;;;x
ca_quart_arch_1;Archer Quarters;;;;;;;;;;;;;x
ca_quart_arch_1_desc;This is where the castle's archers are accommodated.;;;;;;;;;;;;;x
ca_quart_arch_2;Archer Quarters;;;;;;;;;;;;;x
ca_quart_arch_2_desc;This is where the castle's archers are accommodated.;;;;;;;;;;;;;x
ca_quart_Inf_0;Infantry Quarters;;;;;;;;;;;;;x
ca_quart_Inf_0_desc;Infantry quarters are where your infantry troops eat, live and sleep.;;;;;;;;;;;;;x
ca_quart_Inf_1;Infantry Quarters;;;;;;;;;;;;;x
ca_quart_Inf_1_desc;Infantry quarters are where your infantry troops eat, live and sleep.;;;;;;;;;;;;;x
ca_quart_Inf_2;Infantry Quarters;;;;;;;;;;;;;x
ca_quart_Inf_2_desc;Infantry quarters are where your infantry troops eat, live and sleep.;;;;;;;;;;;;;x
ca_quart_Inf_3;Infantry Quarters;;;;;;;;;;;;;x
ca_quart_Inf_3_desc;Infantry quarters are where your infantry troops eat, live and sleep.;;;;;;;;;;;;;x
ca_quart_Inf_4;Infantry Quarters;;;;;;;;;;;;;x
ca_quart_Inf_4_desc;Infantry quarters are where your infantry troops eat, live and sleep.;;;;;;;;;;;;;x
ca_quart_Inf_5;Infantry Quarters;;;;;;;;;;;;;x
ca_quart_Inf_5_desc;Infantry quarters are where your infantry troops eat, live and sleep.;;;;;;;;;;;;;x
ca_quart_rider_0;Riders' Quarters;;;;;;;;;;;;;x
ca_quart_rider_0_desc;Riders' quarters are where you house your cavalrymen;;;;;;;;;;;;;x
ca_quart_rider_1;Riders Quarters;;;;;;;;;;;;;x
ca_quart_rider_1_desc;Riders' quarters are where you house your cavalrymen;;;;;;;;;;;;;x
ca_quart_rider_2;Riders Quarters;;;;;;;;;;;;;x
ca_quart_rider_2_desc;Riders' quarters are where you house your cavalrymen;;;;;;;;;;;;;x
ca_quart_rider_3;Riders Quarters;;;;;;;;;;;;;x
ca_quart_rider_3_desc;Riders' quarters are where you house your cavalrymen;;;;;;;;;;;;;x
ca_quart_rider_4;Riders Quarters;;;;;;;;;;;;;x
ca_quart_rider_4_desc;Riders' quarters are where you house your cavalrymen;;;;;;;;;;;;;x
ca_queymarksmenrange_0;Quey Marksmen's Range;;;;;;;;;;;;;x
ca_queymarksmenrange_1;Quey Marksmen's Range;;;;;;;;;;;;;x
ca_queymarksmenrange_2;Quey Marksmen's Range;;;;;;;;;;;;;x
ca_queymarksmenrange_3;Quey Marksmen's Range;;;;;;;;;;;;;x
ca_queymarksmenrange_desc;The bow is a favourite weapon among the Quey, and many of them are skilled archers. This building offers advanced training facilities for bowmen, and hosts contests where they can prove their mettle against one another.;;;;;;;;;;;;;x
ca_queywarcanoes_0;War Canoe Docks;;;;;;;;;;;;;x
ca_queywarcanoes_1;War Canoe Docks;;;;;;;;;;;;;x
ca_queywarcanoes_2;War Canoe Docks;;;;;;;;;;;;;x
ca_queywarcanoes_3;War Canoe Docks;;;;;;;;;;;;;x
ca_queywarcanoes_4;War Canoe Docks;;;;;;;;;;;;;x
ca_queywarcanoes_5;War Canoe Docks;;;;;;;;;;;;;x
ca_queywarcanoes_desc;Although simplistic, the war canoe is an extremely cost-effective and practical ship for the shallow waters of the Quey islands. This complex includes space for a shipwright, as well as docking for a large complement of war canoes.;;;;;;;;;;;;;x
ca_reachmanraidercamp_0;Reachman Raider Camp;;;;;;;;;;;;;x
ca_reachmanraidercamp_1;Reachman Raider Camp;;;;;;;;;;;;;x
ca_reachmanraidercamp_2;Reachman Raider Camp;;;;;;;;;;;;;x
ca_reachmanraidercamp_desc;Not every Reachman who pledges to fight is trained or outfitted like a noble warrior. Nonetheless, their ferocity makes even lesser Reachman warriors deadly foes, skilled in hit-and-run tactics and superb at launching ambushes. This is a small camp constructed just outside the castle walls, where lightly-armoured fighters live and train.;;;;;;;;;;;;;x
ca_reachmanredoubt_0;Spiked Redoubts;;;;;;;;;;;;;x
ca_reachmanredoubt_1;Spiked Redoubts;;;;;;;;;;;;;x
ca_reachmanredoubt_2;Spiked Redoubts;;;;;;;;;;;;;x
ca_reachmanredoubt_desc;The history of the Reachmen is fraught with conflict. In order to defend against raids and sieges, they have devised countless measures that are cheap, dependable and effective, such as this redoubt system. Walls of blinds, sharpened stakes and hidden traps render these structures difficult to take and very useful for prolonging sieges.;;;;;;;;;;;;;x
ca_reachmanskirmquarters_0;Skirmisher Quarters;;;;;;;;;;;;;x
ca_reachmanskirmquarters_1;Skirmisher Quarters;;;;;;;;;;;;;x
ca_reachmanskirmquarters_2;Skirmisher Quarters;;;;;;;;;;;;;x
ca_reachmanskirmquarters_3;Skirmisher Quarters;;;;;;;;;;;;;x
ca_reachmanskirmquarters_desc;Many Reachman troops eschew the use of horses and heavy armour and instead opt to enter battle carrying light armour, wielding bows, spells and light weaponry. These quarters house the type of fighters who have battled to protect the mountain strongholds of the Reach for millennia.;;;;;;;;;;;;;x
ca_redguardadventurerhall_0;Redguard Adventurers' Hall;;;;;;;;;;;;;x
ca_redguardadventurerhall_1;Redguard Adventurers' Hall;;;;;;;;;;;;;x
ca_redguardadventurerhall_2;Redguard Adventurers' Hall;;;;;;;;;;;;;x
ca_redguardadventurerhall_desc;Many skilled Redguard warriors are self-employed wanderers and adventurers, and are difficult to recruit, but well worth the effort of employing. This hall is both a meeting place and administration center where freelancing fighters can join the ranks of a noble lord's armies for fame, glory and gold.;;;;;;;;;;;;;x
ca_redguardcavalryswordsmith_0;Redguard Cavalry Swordsmith;;;;;;;;;;;;;x
ca_redguardcavalryswordsmith_1;Redguard Cavalry Swordsmith;;;;;;;;;;;;;x
ca_redguardcavalryswordsmith_2;Redguard Cavalry Swordsmith;;;;;;;;;;;;;x
ca_redguardcavalryswordsmith_desc;Cavalry swords are most effective if they are longer than infantry swords, due to the elevation of mounted troops and the extra leverage that they have with such weapons. This smithy is devoted to the production of sabers, scimitars and other swords that are designed specifically for Redguard mounted troops.;;;;;;;;;;;;;x
ca_redguardhorsebreeder_0;Redguard Horse Breeder;;;;;;;;;;;;;x
ca_redguardhorsebreeder_1;Redguard Horse Breeder;;;;;;;;;;;;;x
ca_redguardhorsebreeder_desc;Resilient, nimble, quick-witted horses are the type most suited to Redguard cavalry warfare. Professional horse breeders reside at this complex. They oversee the breeding and training of steeds to ensure that they are of the highest possible quality, and their skills result in a greater quantity of available horses.;;;;;;;;;;;;;x
ca_redguardknightstables_0;Redguard Gallant's Stables;;;;;;;;;;;;;x
ca_redguardknightstables_1;Redguard Gallant's Stables;;;;;;;;;;;;;x
ca_redguardknightstables_desc;While many Redguard cavalry troops prefer light armour, there are some noble fighters who favour heavy armament. These stables are maintained specifically for gallantly Redguard combatants.;;;;;;;;;;;;;x
ca_redguardquartriders_0;Redguard Riders' Quarters;;;;;;;;;;;;;x
ca_redguardquartriders_1;Redguard Riders' Quarters;;;;;;;;;;;;;x
ca_redguardquartriders_2;Redguard Riders' Quarters;;;;;;;;;;;;;x
ca_redguardquartriders_3;Redguard Riders' Quarters;;;;;;;;;;;;;x
ca_redguardquartriders_4;Redguard Riders' Quarters;;;;;;;;;;;;;x
ca_redguardquartriders_desc;The adventurous Redguards are well-known for their spectacular martial skills, but prefer speed and mobility in most of their troop types rather than raw power and heft. The Redguard horsemen housed here charge into battle clad in light armour and brandishing sabers and scimitars. Enemies that aren't hewn down in the thick of battle are usually run down afterwards.;;;;;;;;;;;;;x
ca_redguardscoutstables_0;Redguard Scouts' Stables;;;;;;;;;;;;;x
ca_redguardscoutstables_1;Redguard Scouts' Stables;;;;;;;;;;;;;x
ca_redguardscoutstables_2;Redguard Scouts' Stables;;;;;;;;;;;;;x
ca_redguardscoutstables_desc;Many Redguard cavalry troops operate primarily as scouts, and are responsible relaying messages, transporting materials, providing reconnaissance and screening enemy troops. However, they can and do fight on the front lines when needed. This stable houses and outfits a large number of such cavalry.;;;;;;;;;;;;;x
ca_RetinueOrga_0;Armoury;;;;;;;;;;;;;x
ca_RetinueOrga_0_desc;Armoury is where arms and armour are held when not used by your men.;;;;;;;;;;;;;x
ca_RetinueOrga_1;Small Supply Depot;;;;;;;;;;;;;x
ca_RetinueOrga_1_desc; A small depot where some supplies for your armed forces are stored.;;;;;;;;;;;;;x
ca_RetinueOrga_2;Quartermaster;;;;;;;;;;;;;x
ca_RetinueOrga_2_desc; Quartermaster supervises stores and handles the distribution of supplies within your army.;;;;;;;;;;;;;x
ca_RetinueOrga_3;Command Post;;;;;;;;;;;;;x
ca_RetinueOrga_3_desc;A field headquarters used by your retinue commanders.;;;;;;;;;;;;;x
ca_RetinueOrga_4;Large Supply Depot;;;;;;;;;;;;;x
ca_RetinueOrga_4_desc;A large supply depot, in which you can find any military supplies in abundant quantities, in use by your men.;;;;;;;;;;;;;x
ca_riding_0;Small Riding Grounds;;;;;;;;;;;;;x
ca_riding_0_desc;A small riding ground where your cavalry troops ride their horses.;;;;;;;;;;;;;x
ca_riding_1;Medium Riding Grounds;;;;;;;;;;;;;x
ca_riding_1_desc;A medium-sized riding ground where your cavalry troops ride their horses;;;;;;;;;;;;;x
ca_riding_2;Large Riding Grounds;;;;;;;;;;;;;x
ca_riding_2_desc;With a large riding ground, more of your cavalrymen can ride their horses at the same time.;;;;;;;;;;;;;x
ca_saddler_0;Small Saddler;;;;;;;;;;;;;x
ca_saddler_0_desc;A small saddle makers' workshop.;;;;;;;;;;;;;x
ca_saddler_1;Saddler;;;;;;;;;;;;;x
ca_saddler_1_desc;Saddler is where saddles for use by your cavalry are made.;;;;;;;;;;;;;x
ca_serpent_0;Maormer Serpent Docks;;;;;;;;;;;;;x
ca_serpent_1;Maormer Serpent Docks;;;;;;;;;;;;;x
ca_serpent_2;Maormer Serpent Docks;;;;;;;;;;;;;x
ca_serpent_3;Maormer Serpent Docks;;;;;;;;;;;;;x
ca_serpent_4;Maormer Serpent Docks;;;;;;;;;;;;;x
ca_serpent_5;Maormer Serpent Docks;;;;;;;;;;;;;x
ca_serpent_desc;As a seafaring people, the Maormer are uniquely focused on maritime innovations. This dock includes an enclosed rookery where large sea serpents, each capable of transporting small armies, are bred, trained and charmed with Maormer snake magick in order to serve as makeshift sea vessels. A standard shipwright and space for ordinary ships are also included.;;;;;;;;;;;;;x
ca_smithy_0;Small Smithy;;;;;;;;;;;;;x
ca_smithy_0_desc;A small smithy where some metalworks for your castle is done.;;;;;;;;;;;;;x
ca_smithy_1;Medium Smithy;;;;;;;;;;;;;x
ca_smithy_1_desc;A medium sized smithy allows for more diverse metalwork to be done.;;;;;;;;;;;;;x
ca_smithy_2;Large Smithy;;;;;;;;;;;;;x
ca_smithy_2_desc;This is where all of the metalwork is done for your castle.;;;;;;;;;;;;;x
ca_smithy_3;Smithing Manufactory;;;;;;;;;;;;;x
ca_smithy_3_desc;With a smithing manufactory you produce enough metalwork to supply not only your castle, but also the neighbouring regions.;;;;;;;;;;;;;x
ca_spearmake_0;Small Spearmaker;;;;;;;;;;;;;x
ca_spearmake_0_desc;A small spearmaker making pikes, spears and lances in small numbers, to be used by your soldiers.;;;;;;;;;;;;;x
ca_spearmake_1;Spearmaker;;;;;;;;;;;;;x
ca_spearmake_1_desc;A spearmaker is where spears, pikes and lances are made for use by your forces.;;;;;;;;;;;;;x
ca_tangmoforestwarriors_0;Forest Warrior Camps;;;;;;;;;;;;;x
ca_tangmoforestwarriors_1;Forest Warrior Camps;;;;;;;;;;;;;x
ca_tangmoforestwarriors_2;Forest Warrior Camps;;;;;;;;;;;;;x
ca_tangmoforestwarriors_3;Forest Warrior Camps;;;;;;;;;;;;;x
ca_tangmoforestwarriors_4;Forest Warrior Camps;;;;;;;;;;;;;x
ca_tangmoforestwarriors_5;Forest Warrior Camps;;;;;;;;;;;;;x
ca_tangmoforestwarriors_desc;The Tang Mo possess superb alacrity, which they use to great effect in combat. This is a loose ring of light infantry camps set up outside the castle. When the troops here spot attackers, they will make a hasty retreat through hidden passages to arrive at the castle and bolster its defences.;;;;;;;;;;;;;x
ca_tangmosimianslingers_0;Simian Slingers' Quarters;;;;;;;;;;;;;x
ca_tangmosimianslingers_1;Simian Slingers' Quarters;;;;;;;;;;;;;x
ca_tangmosimianslingers_2;Simian Slingers' Quarters;;;;;;;;;;;;;x
ca_tangmosimianslingers_3;Simian Slingers' Quarters;;;;;;;;;;;;;x
ca_tangmosimianslingers_4;Simian Slingers' Quarters;;;;;;;;;;;;;x
ca_tangmosimianslingers_5;Simian Slingers' Quarters;;;;;;;;;;;;;x
ca_tangmosimianslingers_desc;The sling is a simple but effective weapon with excellent range and accuracy when used by a well-trained individual. Tang Mo slingers are trained here, able to unleash barrage after barrage of stones and metal shot that can quickly whittle down enemy forces from a distance.;;;;;;;;;;;;;x
ca_tangmoskirmishinfantry_0;Tang Mo Skirmish Infantry Barracks;;;;;;;;;;;;;x
ca_tangmoskirmishinfantry_1;Tang Mo Skirmish Infantry Barracks;;;;;;;;;;;;;x
ca_tangmoskirmishinfantry_2;Tang Mo Skirmish Infantry Barracks;;;;;;;;;;;;;x
ca_tangmoskirmishinfantry_desc;Many Tang Mo fighters employ hit-and-run ambush tactics to wear down enemy armies. The fighters trained at this barracks are experts in ambushes, raids and guerrilla tactics. They rely entirely upon light weaponry and wear only basic armour, but are nonetheless dangerous foes.;;;;;;;;;;;;;x
ca_tavern_0;Tavern Room;;;;;;;;;;;;;x
ca_tavern_0_desc;A room in your castle where people gather to have a few drinks.;;;;;;;;;;;;;x
ca_tavern_1;Small Tavern;;;;;;;;;;;;;x
ca_tavern_1_desc;A small public tavern for people to visit and drink away their woes.;;;;;;;;;;;;;x
ca_tavern_2;Medium Tavern;;;;;;;;;;;;;x
ca_tavern_2_desc;A good-sized tavern that caters to both the castle staff and the general public.;;;;;;;;;;;;;x
ca_tavern_3;Large Tavern;;;;;;;;;;;;;x
ca_tavern_3_desc;A large tavern, providing a variety of drinks and social opportunities to its patrons.;;;;;;;;;;;;;x
ca_tavern_4;Nightclub Complex;;;;;;;;;;;;;x
ca_tavern_4_desc;A large after-dark venue, with all manner of late-night entertainment laid on.;;;;;;;;;;;;;x
ca_tempel_0;Shrine;;;;;;;;;;;;;x
ca_tempel_0_desc;A shrine to allow the local populace to do their basic praying and worship.;;;;;;;;;;;;;x
ca_tempel_1;Chapel;;;;;;;;;;;;;x
ca_tempel_1_desc;A small chapel with a priest, to hold sermons for the local religion.;;;;;;;;;;;;;x
ca_tempel_2;Small Temple;;;;;;;;;;;;;x
ca_tempel_2_desc;A small temple for groups of people to worship their gods.;;;;;;;;;;;;;x
ca_tempel_3;Medium Temple;;;;;;;;;;;;;x
ca_tempel_3_desc;A medium temple for groups of people to worship their gods.;;;;;;;;;;;;;x
ca_tempel_4;Large Temple;;;;;;;;;;;;;x
ca_tempel_4_desc;A large sized temple for huge groups of people to worship their gods.;;;;;;;;;;;;;x
ca_tower_adamantine_alchemylab_0;Alchemy Laboratory;;;;;;;;;;;;;x
ca_tower_adamantine_alchemylab_0_desc;An alchemy laboratory has been set up in the tower for the local alchemist to concoct potions.;;;;;;;;;;;;;x
ca_tower_adamantine_alchemylab_1;Alchemy Laboratory Level;;;;;;;;;;;;;x
ca_tower_adamantine_alchemylab_1_desc;A level has been dedicated to the alchemists to make potions.;;;;;;;;;;;;;x
ca_tower_adamantine_bosmerarchers_0;Bosmer Archers Dormitory;;;;;;;;;;;;;x
ca_tower_adamantine_bosmerarchers_0_desc;A dormitory for the Bosmer archers to rest in. Just like home.;;;;;;;;;;;;;x
ca_tower_adamantine_bretonmages_0;Breton Battlemage Quarters;;;;;;;;;;;;;x
ca_tower_adamantine_bretonmages_0_desc;Quarters for the battlemages of the tower.;;;;;;;;;;;;;x
ca_tower_adamantine_bretonmages_1;Breton Battlemage Arcaeneum;;;;;;;;;;;;;x
ca_tower_adamantine_bretonmages_1_desc;An arcaenum for the battlemages to store their magick grimoires.;;;;;;;;;;;;;x
ca_tower_adamantine_bretonmages_2;Breton Battlemage Training Hall;;;;;;;;;;;;;x
ca_tower_adamantine_bretonmages_2_desc;A training hall for battlemages to practice their battle magick.;;;;;;;;;;;;;x
ca_tower_adamantine_bretonmages_3;Breton Battlemage Section;;;;;;;;;;;;;x
ca_tower_adamantine_bretonmages_3_desc;A section has been dedicated for the battlemages to do what they wish in it, with an arcaeneum, quarters and training facilities.;;;;;;;;;;;;;x
ca_tower_adamantine_bridges_0;Retractable Wall Bridges;;;;;;;;;;;;;x
ca_tower_adamantine_bridges_0_desc;Bridges on the tower to lower and retract to disallow entry at will.;;;;;;;;;;;;;x
ca_tower_adamantine_guard_0;Guardrooms of the Eternal Watch;;;;;;;;;;;;;x
ca_tower_adamantine_guard_0_desc;Rooms for the Eternal Watch.;;;;;;;;;;;;;x
ca_tower_adamantine_guard_1;Dormitory of the Eternal Watch;;;;;;;;;;;;;x
ca_tower_adamantine_guard_1_desc;Dormitories for the Eternal Watch.;;;;;;;;;;;;;x
ca_tower_adamantine_guard_2;Guard Post of the Eternal Watch;;;;;;;;;;;;;x
ca_tower_adamantine_guard_2_desc;Guard posts for the Eternal Watch to carry out their eternal watch.;;;;;;;;;;;;;x
ca_tower_adamantine_guard_3;Barracks of the Eternal Watch;;;;;;;;;;;;;x
ca_tower_adamantine_guard_3_desc;Barracks for the Eternal Watch to rest in. Ironic.;;;;;;;;;;;;;x
ca_tower_adamantine_guard_4;Fortress of the Eternal Watch;;;;;;;;;;;;;x
ca_tower_adamantine_guard_4_desc;A fortress dedicated for the Eternal Watch to guard the tower.;;;;;;;;;;;;;x
ca_tower_adamantine_legacyschool_0;Archives of Aedra Legacy;;;;;;;;;;;;;x
ca_tower_adamantine_legacyschool_0_desc;These archives contain books dating to ages that no man nor mer has seen with their eyes.;;;;;;;;;;;;;x
ca_tower_adamantine_legacyschool_1;Research Institute of Aedra Legacy;;;;;;;;;;;;;x
ca_tower_adamantine_legacyschool_1_desc;An institute has been built to study the books of the Aedra, gaining knowledge from them.;;;;;;;;;;;;;x
ca_tower_adamantine_legacyschool_2;School of Aedra Legacy;;;;;;;;;;;;;x
ca_tower_adamantine_legacyschool_2_desc;A school has been dedicated for the study of Aedra knowledge, to discover more about the Nirn's history.;;;;;;;;;;;;;x
ca_tower_adamantine_legacyschool_3;Academy of Aedra Legacy;;;;;;;;;;;;;x
ca_tower_adamantine_legacyschool_3_desc;An entire academy has been built to study the knowledge of the Aedra to better all of Nirn.;;;;;;;;;;;;;x
ca_tower_adamantine_mageguild_0;Direnni Mage Guild Local Chapter;;;;;;;;;;;;;x
ca_tower_adamantine_mageguild_0_desc;The Direnni Mage Guild has set up in the Adamantine tower.;;;;;;;;;;;;;x
ca_tower_adamantine_mageguild_1;Direnni Mage Guild Regional Chapter;;;;;;;;;;;;;x
ca_tower_adamantine_mageguild_1_desc;The Direnni Mage Guild now operates a regional chapter out of the Adamantine tower.;;;;;;;;;;;;;x
ca_tower_adamantine_mageguild_2;Direnni Mage Guild Grand Chapter;;;;;;;;;;;;;x
ca_tower_adamantine_mageguild_2_desc;The Direnni Mage Guild has formed a grand chapter out of the tower, operating in a large area.;;;;;;;;;;;;;x
ca_tower_adamantine_mageguild_3;Direnni Mage Guild Supreme Chapter;;;;;;;;;;;;;x
ca_tower_adamantine_mageguild_3_desc;The Direnni Mage Guild has become influential in High Rock mage teachings, all operating out of the Adamantine Tower.;;;;;;;;;;;;;x
ca_tower_adamantine_magicdefense_0;Defensive Wards;;;;;;;;;;;;;x
ca_tower_adamantine_magicdefense_0_desc;Defensive wards have been set up over the Adamantine to protect from would-be invaders.;;;;;;;;;;;;;x
ca_tower_adamantine_magicdefense_1;Rune Traps;;;;;;;;;;;;;x
ca_tower_adamantine_magicdefense_1_desc;Rune traps cover the floors, wall and ceiling in important area of the tower to protect from invaders.;;;;;;;;;;;;;x
ca_tower_adamantine_magicdefense_2;Magical Shroud;;;;;;;;;;;;;x
ca_tower_adamantine_magicdefense_2_desc;A magical shroud surrounds the tower, protecting it from dangerous magick and invasion.;;;;;;;;;;;;;x
ca_tower_adamantine_orcregiment_0;Orcish Regiment Barracks;;;;;;;;;;;;;x
ca_tower_adamantine_orcregiment_0_desc;A regimental barracks for the Orcish Regiment of the Adamantine tower. Orcs are highly valued as strong berserkers, being highly skilled in warfare.;;;;;;;;;;;;;x
ca_tower_adamantine_orcregiment_1;Orcish Regiment Level;;;;;;;;;;;;;x
ca_tower_adamantine_orcregiment_1_desc;A level of the Adamantine Tower has been dedicated to the Orcish Regiment. Orcs are highly valued as strong berserkers, being highly skilled in warfare.;;;;;;;;;;;;;x
ca_tower_adamantine_orcregiment_2;Orcish Regiment Section;;;;;;;;;;;;;x
ca_tower_adamantine_orcregiment_2_desc;An entire section of the Admantine Tower has been reserved for the Orcish Regiment. Orcs are highly valued as strong berserkers, being highly skilled in warfare.;;;;;;;;;;;;;x
ca_tower_adamantine_orcsmiths_0;Orcish Mastersmith's Quarters;;;;;;;;;;;;;x
ca_tower_adamantine_orcsmiths_0_desc;Quarters have been made for the housing of Orcish mastersmiths to produce highly acclaimed weapons and armour.;;;;;;;;;;;;;x
ca_tower_adamantine_orcsmiths_1;Orcish Mastersmith Apartments;;;;;;;;;;;;;x
ca_tower_adamantine_orcsmiths_1_desc;Apartments have been reserved for the Orcish mastersmiths of Adamantine to produce their valuable weapons and armour.;;;;;;;;;;;;;x
ca_tower_adamantine_orcsmiths_2;Renowned Orcish Mastersmith Apartments;;;;;;;;;;;;;x
ca_tower_adamantine_orcsmiths_2_desc;Renowned quarters for the best of the best Orcish mastersmiths, producing the highest quality weapons and armour for the Adamantine tower.;;;;;;;;;;;;;x
ca_tower_adamantine_regiment_0;Adamantine Regiment Dormitory;;;;;;;;;;;;;x
ca_tower_adamantine_regiment_0_desc;Dormitories for the Adamantine Regiment to rest in.;;;;;;;;;;;;;x
ca_tower_adamantine_regiment_1;Adamantine Regiment Quarters;;;;;;;;;;;;;x
ca_tower_adamantine_regiment_1_desc;Quarters for the Adamantine Regiment to rest in.;;;;;;;;;;;;;x
ca_tower_adamantine_regiment_2;Adamantine Regiment Barracks;;;;;;;;;;;;;x
ca_tower_adamantine_regiment_2_desc;Barracks for the Adamantine Regiment to rest in.;;;;;;;;;;;;;x
ca_tower_adamantine_walls_0;Low Additional Wall;;;;;;;;;;;;;x
ca_tower_adamantine_walls_0_desc;Low additional walls have been set up around the tower, providing minimal extra protection.;;;;;;;;;;;;;x
ca_tower_adamantine_walls_1;High Additional Walls;;;;;;;;;;;;;x
ca_tower_adamantine_walls_1_desc;High additional walls have been set up around the tower, providing extra protection.;;;;;;;;;;;;;x
ca_tower_adamantine_walls_2;Very High Additional Wall;;;;;;;;;;;;;x
ca_tower_adamantine_walls_2_desc;Very high additional walls have been set up around the tower, providing much extra protection.;;;;;;;;;;;;;x
ca_tower_adamantine_walls_3;Third Tower Wall;;;;;;;;;;;;;x
ca_tower_adamantine_walls_3_desc;A third tower wall has been build around the Adamantine tower, providing an additional layer of protection.;;;;;;;;;;;;;x
ca_tower_apothecary_0;Apothecary Room;;;;;;;;;;;;;x
ca_tower_apothecary_0_desc;A room given to the apothecary of the tower. An Apothecary is a medical professional who supplies physicians, surgeons and patients with materials used for healing.;;;;;;;;;;;;;x
ca_tower_apothecary_1;Apothecary Workshop;;;;;;;;;;;;;x
ca_tower_apothecary_1_desc;A workshop given to the apothecary of the tower to allow making of healing materials. An Apothecary is a medical professional who supplies physicians, surgeons and patients with materials used for healing.;;;;;;;;;;;;;x
ca_tower_archeryrange_0;Indoor Archery Range;;;;;;;;;;;;;x
ca_tower_archeryrange_0_desc;A room of the tower dedicated for archers' use as a practice range.;;;;;;;;;;;;;x
ca_tower_archeryrange_1;Archery Hall;;;;;;;;;;;;;x
ca_tower_archeryrange_1_desc;A hall used as an archery range by the fortification's defenders;;;;;;;;;;;;;x
ca_tower_archeryrange_2;Huge Archery Hall;;;;;;;;;;;;;x
ca_tower_archeryrange_2_desc;A huge archery hall, outfitted with many targets for archers to train on.;;;;;;;;;;;;;x
ca_tower_armoursmith_0;Armour Smithy;;;;;;;;;;;;;x
ca_tower_armoursmith_0_desc;A smithy to produce small quantities of armour for the troops of the tower.;;;;;;;;;;;;;x
ca_tower_armoursmith_1;Armour Forge;;;;;;;;;;;;;x
ca_tower_armoursmith_1_desc;An armour forge has been set up to produce medium amounts of armour for the troops of the tower.;;;;;;;;;;;;;x
ca_tower_armoursmith_2;Armour Manufactory;;;;;;;;;;;;;x
ca_tower_armoursmith_2_desc;An armour manufactory has been made to make large quantities of armour for the troops of the tower, giving them high grade material.;;;;;;;;;;;;;x
ca_tower_armoursmith_3;Armour Factory Level;;;;;;;;;;;;;x
ca_tower_armoursmith_3_desc;A level of the tower has been laid out for the manufacturing of armour in the tower, supplying it's troops with all they need.;;;;;;;;;;;;;x
ca_tower_armoursmith_4;Armour Factory Section;;;;;;;;;;;;;x
ca_tower_armoursmith_4_desc;A whole section of the tower has been marked out for the manufacturing of armour, supplying it's troops and the surrounding area with high grade armour.;;;;;;;;;;;;;x
ca_tower_armyarmory_0;Main Equipment Storage;;;;;;;;;;;;;x
ca_tower_armyarmory_0_desc;This is the main storage for military equipment. ;;;;;;;;;;;;;x
ca_tower_armyarmory_1;Main Armoury;;;;;;;;;;;;;x
ca_tower_armyarmory_1_desc;This is the main armoury where arms and armour are stored.;;;;;;;;;;;;;x
ca_tower_armyarmory_2;Main Arsenal;;;;;;;;;;;;;x
ca_tower_armyarmory_2_desc;This is the main arsenal of the tower. It is where arms and armour are stored, maintained and repaired.;;;;;;;;;;;;;x
ca_tower_armyarmory_3;Main Arsenal Level;;;;;;;;;;;;;x
ca_tower_armyarmory_3_desc;An entire level of the tower has been dedicated for use as an arsenal.;;;;;;;;;;;;;x
ca_tower_armyarmory_4;Main Arsenal Section;;;;;;;;;;;;;x
ca_tower_armyarmory_4_desc;A whole section of the tower is reserved to be used as an arsenal.;;;;;;;;;;;;;x
ca_tower_armydepot_0;Army Supply Storage Room;;;;;;;;;;;;;x
