friendevents.10.desc;[From.GetTitledFirstName] and I became friends, and I have taught him how to fight better.;[From.GetTitledFirstName] and I became friends, and I have taught him how to fight better.;[From.GetTitledFirstName] and I became friends, and I have taught him how to fight better.;;[From.GetTitledFirstName] and I became friends, and I have taught him how to fight better.;;;;;;;;;x
friendevents.11.desc;[From.GetTitledFirstName] didn't want to become a duellist.;[From.GetTitledFirstName] didn't want to become a duellist.;[From.GetTitledFirstName] didn't want to become a duellist.;;[From.GetTitledFirstName] didn't want to become a duellist.;;;;;;;;;x
friendevents.12.a;Let's see what they have to say.;Let's see what they have to say.;Let's see what they have to say.;;Let's see what they have to say.;;;;;;;;;x
friendevents.12.b;I'm not interested in these people.;I'm not interested in these people.;I'm not interested in these people.;;I'm not interested in these people.;;;;;;;;;x
friendevents.12.desc;I feel the need to talk to someone.  Perhaps one of my liege's courtiers will entertain me.;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;;;;;;;;;x
friendevents.13.a;That sounds great!;That sounds great!;That sounds great!;;That sounds great!;;;;;;;;;x
friendevents.13.b;Perhaps another time...;Perhaps another time...;Perhaps another time...;;Perhaps another time...;;;;;;;;;x
friendevents.13.desc;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;;;;;;;;;x
friendevents.14.desc;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;;;;;;;;;x
friendevents.15.desc;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;;;;;;;;;x
friendevents.2.desc;I dined with my liege and now the two of us have agreed to go hunting together within the fortnight.  I think this is the beginning to a beautiful friendship!;I dined with my liege and now the two of us have agreed to go hunting together within the fortnight.  I think this is the beginning to a beautiful friendship!;I dined with my liege and now the two of us have agreed to go hunting together within the fortnight.  I think this is the beginning to a beautiful friendship!;;I dined with my liege and now the two of us have agreed to go hunting together within the fortnight.  I think this is the beginning to a beautiful friendship!;;;;;;;;;x
friendevents.3.desc;[From.GetTitledFirstName] and I had a great time at supper, but [From.GetSheHe] refused my kind offer to go hunting together.  Perhaps another time...;[From.GetTitledFirstName] and I had a great time at supper, but [From.GetSheHe] refused my kind offer to go hunting together.  Perhaps another time...;[From.GetTitledFirstName] and I had a great time at supper, but [From.GetSheHe] refused my kind offer to go hunting together.  Perhaps another time...;;[From.GetTitledFirstName] and I had a great time at supper, but [From.GetSheHe] refused my kind offer to go hunting together.  Perhaps another time...;;;;;;;;;x
friendevents.4.a;Let's see what they have to say.;Let's see what they have to say.;Let's see what they have to say.;;Let's see what they have to say.;;;;;;;;;x
friendevents.4.b;I'm not interested in these people.;I'm not interested in these people.;I'm not interested in these people.;;I'm not interested in these people.;;;;;;;;;x
friendevents.4.desc;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;;I feel the need to talk to someone.  Perhaps one of my courtiers will entertain me.;;;;;;;;;x
friendevents.5.a;That sounds great!;That sounds great!;That sounds great!;;That sounds great!;;;;;;;;;x
friendevents.5.b;Perhaps another time...;Perhaps another time...;Perhaps another time...;;Perhaps another time...;;;;;;;;;x
friendevents.5.desc;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;;[From.GetTitledFirstName] came by to talk with me today.  We discussed many interesting subjects and [From.GetFirstName] seemed to be quite pleased.  [From.GetSheHe] suggested perhaps we should meet for a bottle of wine sometime.;;;;;;;;;x
friendevents.6.desc;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;;[From.GetTitledFirstName] was interesting to talk to, and [From.GetSheHe] responded positively to the suggestion that we should drink together.  I think I've made a friend.;;;;;;;;;x
friendevents.7.desc;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;;[From.GetTitledFirstName] didn't seem to interested in being friends. Oh well...;;;;;;;;;x
friendevents.8.desc;My liege seems bored these days.  Perhaps I should invite him to practice fencing with me.;My liege seems bored these days.  Perhaps I should invite him to practice fencing with me.;My liege seems bored these days.  Perhaps I should invite him to practice fencing with me.;;My liege seems bored these days.  Perhaps I should invite him to practice fencing with me.;;;;;;;;;x
friendevents.9.a;Teach me to be a duellist, [From.GetFirstName]!;Teach me to be a duellist, [From.GetFirstName]!;Teach me to be a duellist, [From.GetFirstName]!;;Teach me to be a duellist, [From.GetFirstName]!;;;;;;;;;x
friendevents.9.b;I don't want to be a duellist.;I don't want to be a duellist.;I don't want to be a duellist.;;I don't want to be a duellist.;;;;;;;;;x
friendevents.9.desc;I was sitting alone when [From.GetTitledFirstName] asked me if I wanted to spar with him.  I had a lot of fun, but [From.GetFirstName] bested me in most of our bouts.  I should ask him to help me train!;I was sitting alone when [From.GetTitledFirstName] asked me if I wanted to spar with him.  I had a lot of fun, but [From.GetFirstName] bested me in most of our bouts.  I should ask him to help me train!;I was sitting alone when [From.GetTitledFirstName] asked me if I wanted to spar with him.  I had a lot of fun, but [From.GetFirstName] bested me in most of our bouts.  I should ask him to help me train!;;I was sitting alone when [From.GetTitledFirstName] asked me if I wanted to spar with him.  I had a lot of fun, but [From.GetFirstName] bested me in most of our bouts.  I should ask him to help me train!;;;;;;;;;x
friendfavors.0.desc;My liege is a good friend.  He'll help me find a marriage.;My liege is a good friend.  He'll help me find a marriage.;My liege is a good friend.  He'll help me find a marriage.;;My liege is a good friend.  He'll help me find a marriage.;;;;;;;;;x
friendfavors.1.a;I have someone available at court.;I have someone available at court.;I have someone available at court.;;I have someone available at court.;;;;;;;;;x
friendfavors.1.b;I'll find one.;I'll find one.;I'll find one.;;I'll find one.;;;;;;;;;x
friendfavors.1.c;I'll find one he'll like.;I'll find one he'll like.;I'll find one he'll like.;;I'll find one he'll like.;;;;;;;;;x
friendfavors.1.d;Sorry, can't help.;Sorry, can't help.;Sorry, can't help.;;Sorry, can't help.;;;;;;;;;x
friendfavors.1.desc;My friend [From.GetFirstName] has asked me to help [From.GetHerHim] get married.;My friend [From.GetFirstName] has asked me to help [From.GetHerHim] get married.;My friend [From.GetFirstName] has asked me to help [From.GetHerHim] get married.;;My friend [From.GetFirstName] has asked me to help [From.GetHerHim] get married.;;;;;;;;;x
friendfavors.10.desc;Dear [Root.GetTitledFirstName], It saddens me to inform you that my coffers are pitifully small and I cannot provide you with the gold you requested.\n\nWith my sincerest apologies\nYour friend,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], It saddens me to inform you that my coffers are pitifully small and I cannot provide you with the gold you requested.\n\nWith my sincerest apologies\nYour friend,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], It saddens me to inform you that my coffers are pitifully small and I cannot provide you with the gold you requested.\n\nWith my sincerest apologies\nYour friend,\n[From.GetTitledFirstName];;Dear [Root.GetTitledFirstName], It saddens me to inform you that my coffers are pitifully small and I cannot provide you with the gold you requested.\n\nWith my sincerest apologies\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x
friendfavors.11.desc;Dear [Root.GetTitledFirstName], I am happy to report that I can assist you with your goal, and I have provided a reasonable gift to be included with this message.\n\nYour friend,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], I am happy to report that I can assist you with your goal, and I have provided a reasonable gift to be included with this message.\n\nYour friend,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], I am happy to report that I can assist you with your goal, and I have provided a reasonable gift to be included with this message.\n\nYour friend,\n[From.GetTitledFirstName];;Dear [Root.GetTitledFirstName], I am happy to report that I can assist you with your goal, and I have provided a reasonable gift to be included with this message.\n\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x
friendfavors.12.desc;Dear [Root.GetTitledFirstName], due to your low incomes, I must implore you to abandon your quest to collect such wealth.\n\nYour friend,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], due to your low incomes, I must implore you to abandon your quest to collect such wealth.\n\nYour friend,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], due to your low incomes, I must implore you to abandon your quest to collect such wealth.\n\nYour friend,\n[From.GetTitledFirstName];;Dear [Root.GetTitledFirstName], due to your low incomes, I must implore you to abandon your quest to collect such wealth.\n\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x
friendfavors.13.desc;Inter-realm warfare weakens the kingdom.  Surely, my liege and friend, [Root.Liege.GetTitledFirstName] must see that.  He will bend the rules for me.;Inter-realm warfare weakens the kingdom.  Surely, my liege and friend, [Root.Liege.GetTitledFirstName] must see that.  He will bend the rules for me.;Inter-realm warfare weakens the kingdom.  Surely, my liege and friend, [Root.Liege.GetTitledFirstName] must see that.  He will bend the rules for me.;;Inter-realm warfare weakens the kingdom.  Surely, my liege and friend, [Root.Liege.GetTitledFirstName] must see that.  He will bend the rules for me.;;;;;;;;;x
friendfavors.14.a;I agree. End the war within our borders.;I agree. End the war within our borders.;I agree. End the war within our borders.;;I agree. End the war within our borders.;;;;;;;;;x
friendfavors.14.b;The laws apply to everyone.;The laws apply to everyone.;The laws apply to everyone.;;The laws apply to everyone.;;;;;;;;;x
friendfavors.14.desc;[From.GetTitledFirstName], a good friend of mine, has requested that, despite crown authority forbid the crown from intervening in inter-realm wars, I should bend the rules and end the war against [From.GetHerHim].;[From.GetTitledFirstName], a good friend of mine, has requested that, despite crown authority forbid the crown from intervening in inter-realm wars, I should bend the rules and end the war against [From.GetHerHim].;[From.GetTitledFirstName], a good friend of mine, has requested that, despite crown authority forbid the crown from intervening in inter-realm wars, I should bend the rules and end the war against [From.GetHerHim].;;[From.GetTitledFirstName], a good friend of mine, has requested that, despite crown authority forbid the crown from intervening in inter-realm wars, I should bend the rules and end the war against [From.GetHerHim].;;;;;;;;;x
friendfavors.15.desc;My dear [Root.GetTitledFirstName], Your request has touched me deeply.  Of course, I will end the senseless war between you and my other vassal.\n\nRegards,\nYour friend,\n[From.GetTitledFirstName];My dear [Root.GetTitledFirstName], Your request has touched me deeply.  Of course, I will end the senseless war between you and my other vassal.\n\nRegards,\nYour friend,\n[From.GetTitledFirstName];My dear [Root.GetTitledFirstName], Your request has touched me deeply.  Of course, I will end the senseless war between you and my other vassal.\n\nRegards,\nYour friend,\n[From.GetTitledFirstName];;My dear [Root.GetTitledFirstName], Your request has touched me deeply.  Of course, I will end the senseless war between you and my other vassal.\n\nRegards,\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x
friendfavors.16.a;You won't get away with this!;You won't get away with this!;You won't get away with this!;;You won't get away with this!;;;;;;;;;x
friendfavors.16.desc;[Root.GetTitledFirstName], I give you a warning that it is unwise to harm my friends.  You must call off your war with my other vassal, you have no choice.\n\nYour liege,\n[From.GetTitledFirstName];[Root.GetTitledFirstName], I give you a warning that it is unwise to harm my friends.  You must call off your war with my other vassal, you have no choice.\n\nYour liege,\n[From.GetTitledFirstName];[Root.GetTitledFirstName], I give you a warning that it is unwise to harm my friends.  You must call off your war with my other vassal, you have no choice.\n\nYour liege,\n[From.GetTitledFirstName];;[Root.GetTitledFirstName], I give you a warning that it is unwise to harm my friends.  You must call off your war with my other vassal, you have no choice.\n\nYour liege,\n[From.GetTitledFirstName];;;;;;;;;x
friendfavors.17.desc;[Root.GetTitledFirstName], I regret to inform you that I cannot abuse my position of power to help you.  It is not possible to end the war between you and my other vassal.\n\nYour liege,\n[From.GetTitledFirstName];[Root.GetTitledFirstName], I regret to inform you that I cannot abuse my position of power to help you.  It is not possible to end the war between you and my other vassal.\n\nYour liege,\n[From.GetTitledFirstName];[Root.GetTitledFirstName], I regret to inform you that I cannot abuse my position of power to help you.  It is not possible to end the war between you and my other vassal.\n\nYour liege,\n[From.GetTitledFirstName];;[Root.GetTitledFirstName], I regret to inform you that I cannot abuse my position of power to help you.  It is not possible to end the war between you and my other vassal.\n\nYour liege,\n[From.GetTitledFirstName];;;;;;;;;x
friendfavors.2.desc;My liege will make me a priest.;My liege will make me a priest.;My liege will make me a priest.;;My liege will make me a priest.;;;;;;;;;x
friendfavors.3.a;It would anger the Pope, but...;It would anger the Pope, but...;It would anger the Pope, but...;;It would anger the Pope, but...;;;;;;;;;x
friendfavors.3.b;With Free Investiture, I have that authority.;With Free Investiture, I have that authority.;With Free Investiture, I have that authority.;;With Free Investiture, I have that authority.;;;;;;;;;x
friendfavors.3.c;No, the other bishops might whine.;No, the other bishops might whine.;No, the other bishops might whine.;;No, the other bishops might whine.;;;;;;;;;x
friendfavors.3.desc;One of my friends, [From.GetFirstName], has pointed out that there is an incapable bishop in my realm.  He says he would like to take over the holding in that bishop's place.;One of my friends, [From.GetFirstName], has pointed out that there is an incapable bishop in my realm.  He says he would like to take over the holding in that bishop's place.;One of my friends, [From.GetFirstName], has pointed out that there is an incapable bishop in my realm.  He says he would like to take over the holding in that bishop's place.;;One of my friends, [From.GetFirstName], has pointed out that there is an incapable bishop in my realm.  He says he would like to take over the holding in that bishop's place.;;;;;;;;;x
friendfavors.4.desc;I would make a good guardian for one of my liege's children. I've sent a letter courteously requesting guardianship of one of my dear friend's little ones.;I would make a good guardian for one of my liege's children. I've sent a letter courteously requesting guardianship of one of my dear friend's little ones.;I would make a good guardian for one of my liege's children. I've sent a letter courteously requesting guardianship of one of my dear friend's little ones.;;I would make a good guardian for one of my liege's children. I've sent a letter courteously requesting guardianship of one of my dear friend's little ones.;;;;;;;;;x
friendfavors.5.a;Grant the request.;Grant the request.;Grant the request.;;Grant the request.;;;;;;;;;x
friendfavors.5.b;No, I know what's best for my child!;No, I know what's best for my child!;No, I know what's best for my child!;;No, I know what's best for my child!;;;;;;;;;x
friendfavors.5.desc;My dear friend, raising a child is never an easy thing to do, and I feel that a good friend must provide guidance in such matters.  I humbly request that you grant me the honour of fostering one of your dearest young ones.\n\nWith hopeful regards,\nYour friend,\n[From.GetTitledFirstName];My dear friend, raising a child is never an easy thing to do, and I feel that a good friend must provide guidance in such matters.  I humbly request that you grant me the honour of fostering one of your dearest young ones.\n\nWith hopeful regards,\nYour friend,\n[From.GetTitledFirstName];My dear friend, raising a child is never an easy thing to do, and I feel that a good friend must provide guidance in such matters.  I humbly request that you grant me the honour of fostering one of your dearest young ones.\n\nWith hopeful regards,\nYour friend,\n[From.GetTitledFirstName];;My dear friend, raising a child is never an easy thing to do, and I feel that a good friend must provide guidance in such matters.  I humbly request that you grant me the honour of fostering one of your dearest young ones.\n\nWith hopeful regards,\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x
friendfavors.6.desc;Dear [Root.GetTitledFirstName], your wisdom is well-known, and I agree with you and your sage council.  I grant you the honour and responsibility of fostering one of my children.\n\nWith my deepest thanks in beforehand\nYour friend,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], your wisdom is well-known, and I agree with you and your sage council.  I grant you the honour and responsibility of fostering one of my children.\n\nWith my deepest thanks in beforehand\nYour friend,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], your wisdom is well-known, and I agree with you and your sage council.  I grant you the honour and responsibility of fostering one of my children.\n\nWith my deepest thanks in beforehand\nYour friend,\n[From.GetTitledFirstName];;Dear [Root.GetTitledFirstName], your wisdom is well-known, and I agree with you and your sage council.  I grant you the honour and responsibility of fostering one of my children.\n\nWith my deepest thanks in beforehand\nYour friend,\n[From.GetTitledFirstName];;;;;;;;;x
friendfavors.7.desc;Dear [Root.GetTitledFirstName], your wisdom is well-known, but I have already granted the honour of guardianship to another and cannot break my word.\n\nWith my sincerest regrets,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], your wisdom is well-known, but I have already granted the honour of guardianship to another and cannot break my word.\n\nWith my sincerest regrets,\n[From.GetTitledFirstName];Dear [Root.GetTitledFirstName], your wisdom is well-known, but I have already granted the honour of guardianship to another and cannot break my word.\n\nWith my sincerest regrets,\n[From.GetTitledFirstName];;Dear [Root.GetTitledFirstName], your wisdom is well-known, but I have already granted the honour of guardianship to another and cannot break my word.\n\nWith my sincerest regrets,\n[From.GetTitledFirstName];;;;;;;;;x
friendfavors.8.desc;Attempting to save up gold is proving more difficult than expected.  I've sent a request to [Root.Liege.GetTitledFirstName] asking for some financial assistance.  Surely my dear friend will help!;Attempting to save up gold is proving more difficult than expected.  I've sent a request to [Root.Liege.GetTitledFirstName] asking for some financial assistance.  Surely my dear friend will help!;Attempting to save up gold is proving more difficult than expected.  I've sent a request to [Root.Liege.GetTitledFirstName] asking for some financial assistance.  Surely my dear friend will help!;;Attempting to save up gold is proving more difficult than expected.  I've sent a request to [Root.Liege.GetTitledFirstName] asking for some financial assistance.  Surely my dear friend will help!;;;;;;;;;x
friendfavors.9.a;Give [From.GetHerHim] something so [From.GetSheHe] will keep quiet.;Give [From.GetHerHim] something so [From.GetSheHe] will keep quiet.;Give [From.GetHerHim] something so [From.GetSheHe] will keep quiet.;;Give [From.GetHerHim] something so [From.GetSheHe] will keep quiet.;;;;;;;;;x
friendfavors.9.b;A year's income for my friend.;A year's income for my friend.;A year's income for my friend.;;A year's income for my friend.;;;;;;;;;x
friendfavors.9.c;Two year's income!;Two year's income!;Two year's income!;;Two year's income!;;;;;;;;;x
friendfavors.9.d;I cannot afford to help.;I cannot afford to help.;I cannot afford to help.;;I cannot afford to help.;;;;;;;;;x
friendfavors.9.desc;One of my friends, [From.GetFirstName], is attempting to amass wealth.  However, [From.GetSheHe] is having difficultly saving up, and has asked for some funds from my coffers.;One of my friends, [From.GetFirstName], is attempting to amass wealth.  However, [From.GetSheHe] is having difficultly saving up, and has asked for some funds from my coffers.;One of my friends, [From.GetFirstName], is attempting to amass wealth.  However, [From.GetSheHe] is having difficultly saving up, and has asked for some funds from my coffers.;;One of my friends, [From.GetFirstName], is attempting to amass wealth.  However, [From.GetSheHe] is having difficultly saving up, and has asked for some funds from my coffers.;;;;;;;;;x
friendfavors.9.e;Amass Wealth?  With that income? Talk [From.GetHerHim] out of this foolishness.;Amass Wealth?  With that income? Talk [From.GetHerHim] out of this foolishness.;Amass Wealth?  With that income? Talk [From.GetHerHim] out of this foolishness.;;Amass Wealth?  With that income? Talk [From.GetHerHim] out of this foolishness.;;;;;;;;;x
friend_favor_begin_tooltip;[Root.GetFirstName] asks his liege-friend for a favour.;[Root.GetFirstName] asks his liege-friend for a favour.;[Root.GetFirstName] asks his liege-friend for a favour.;;[Root.GetFirstName] asks his liege-friend for a favour.;;;;;;;;;x
friend_given_peace_tooltip;[This.GetFirstName] is informed of peace.;[This.GetFirstName] is informed of peace.;[This.GetFirstName] is informed of peace.;;[This.GetFirstName] is informed of peace.;;;;;;;;;x
friend_given_war_tooltip;[From.GetFirstName] gets no help.;[From.GetFirstName] gets no help.;[From.GetFirstName] gets no help.;;[From.GetFirstName] gets no help.;;;;;;;;;x
friend_money_request_tooltip;[Root.GetFirstName] requests money.;[Root.GetFirstName] requests money.;[Root.GetFirstName] requests money.;;[Root.GetFirstName] requests money.;;;;;;;;;x
friend_peace_request_tooltip;[Root.GetFirstName] asks for realm peace.;[Root.GetFirstName] asks for realm peace.;[Root.GetFirstName] asks for realm peace.;;[Root.GetFirstName] asks for realm peace.;;;;;;;;;x
friend_wardship_request_tooltip;[Root.GetFirstName] requests guardianship of child.;[Root.GetFirstName] requests guardianship of child.;[Root.GetFirstName] requests guardianship of child.;;[Root.GetFirstName] requests guardianship of child.;;;;;;;;;x
get_married_help;Ask Liege for Help Getting Married;Ask Liege for Help Getting Married;Ask Liege for Help Getting Married;;Ask Liege for Help Getting Married;;;;;;;;;x
hero_to_peasants;Hero to Peasants;Hero to Peasants;Hero to Peasants;;Hero to Peasants;;;;;;;;;x
make_friend_attempt_tooltip;[Root.GetFirstName] tries to make a friend.;[Root.GetFirstName] tries to make a friend.;[Root.GetFirstName] tries to make a friend.;;[Root.GetFirstName] tries to make a friend.;;;;;;;;;x
make_friend_sad_tooltip;[From.GetTitledFirstName] is refused.;[From.GetTitledFirstName] is refused.;[From.GetTitledFirstName] is refused.;;[From.GetTitledFirstName] is refused.;;;;;;;;;x
make_friend_success_tooltip;A friendship is formed.;A friendship is formed.;A friendship is formed.;;A friendship is formed.;;;;;;;;;x
mentor_child_help;Ask Liege for Ward;Ask Liege for Ward;Ask Liege for Ward;;Ask Liege for Ward;;;;;;;;;x
mentor_child_help_desc;Ask your friend, [Root.Liege.GetTitledFirstName], to let you foster one of [Root.Liege.GetHersHis] children.;Ask your friend, [Root.Liege.GetTitledFirstName], to let you foster one of [Root.Liege.GetHersHis] children.;Ask your friend, [Root.Liege.GetTitledFirstName], to let you foster one of [Root.Liege.GetHersHis] children.;;Ask your friend, [Root.Liege.GetTitledFirstName], to let you foster one of [Root.Liege.GetHersHis] children.;;;;;;;;;x
nickevents.0.a;...the Good!;...the Good!;...the Good!;;...the Good!;;;;;;;;;x
nickevents.0.b;...the Just!;...the Just!;...the Just!;;...the Just!;;;;;;;;;x
nickevents.0.c;...the Able!;...the Able!;...the Able!;;...the Able!;;;;;;;;;x
nickevents.0.d;...the Wise!;...the Wise!;...the Wise!;;...the Wise!;;;;;;;;;x
nickevents.0.desc;I known for my good personality and my great skill.  Throughout the realm, there are many who call me [This.GetTitledFirstName]...;I known for my good personality and my great skill.  Throughout the realm, there are many who call me [This.GetTitledFirstName]...;I known for my good personality and my great skill.  Throughout the realm, there are many who call me [This.GetTitledFirstName]...;;I known for my good personality and my great skill.  Throughout the realm, there are many who call me [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.1.a;...the Gentle!;...the Gentle!;...the Gentle!;;...the Gentle!;;;;;;;;;x
nickevents.1.b;...the Merry!;...the Merry!;...the Merry!;;...the Merry!;;;;;;;;;x
nickevents.1.c;...the Simple!;...the Simple!;...the Simple!;;...the Simple!;;;;;;;;;x
nickevents.1.d;...the Clueless?!;...the Clueless?!;...the Clueless?!;;...the Clueless?!;;;;;;;;;x
nickevents.1.desc;I may not be history's greatest leader, but those who know me generally like me.  I'm often referred to as [This.GetTitledFirstName]...;I may not be history's greatest leader, but those who know me generally like me.  I'm often referred to as [This.GetTitledFirstName]...;I may not be history's greatest leader, but those who know me generally like me.  I'm often referred to as [This.GetTitledFirstName]...;;I may not be history's greatest leader, but those who know me generally like me.  I'm often referred to as [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.10.a;...the Proud!;...the Proud!;...the Proud!;;...the Proud!;;;;;;;;;x
nickevents.10.desc;I have been often told that pride comes before the fall, but I never let that bother me.  I am known as [This.GetTitledFirstName]...;I have been often told that pride comes before the fall, but I never let that bother me.  I am known as [This.GetTitledFirstName]..;I have been often told that pride comes before the fall, but I never let that bother me.  I am known as [This.GetTitledFirstName]..;;I have been often told that pride comes before the fall, but I never let that bother me.  I am known as [This.GetTitledFirstName]..;;;;;;;;;x
nickevents.11.a;...the Bold!;...the Bold!;...the Bold!;;...the Bold!;;;;;;;;;x
nickevents.11.b;...the Lion!;...the Lion!;...the Lion!;;...the Lion!;;;;;;;;;x
nickevents.11.c;...the Brave!;...the Brave!;...the Brave!;;...the Brave!;;;;;;;;;x
nickevents.11.d;...the Ironside!;...the Ironside!;...the Ironside!;;...the Ironside!;;;;;;;;;x
nickevents.11.desc;My ability to lead troops into battle has resulted in me popularly being called [This.GetTitledFirstName]...;My ability to lead troops into battle has resulted in me popularly being called [This.GetTitledFirstName]...;My ability to lead troops into battle has resulted in me popularly being called [This.GetTitledFirstName]...;;My ability to lead troops into battle has resulted in me popularly being called [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.12.a;...the Pious!;...the Pious!;...the Pious!;;...the Pious!;;;;;;;;;x
nickevents.12.b;...the Blessed!;...the Blessed!;...the Blessed!;;...the Blessed!;;;;;;;;;x
nickevents.12.c;...the Chaste!;...the Chaste!;...the Chaste!;;...the Chaste!;;;;;;;;;x
nickevents.12.d;...the Confessor!;...the Confessor!;...the Confessor!;;...the Confessor!;;;;;;;;;x
nickevents.12.desc;My favour is well-known.  I am frequently called [This.GetTitledFirstName]...;My favour is well-known.  I am frequently called [This.GetTitledFirstName]...;My favour is well-known.  I am frequently called [This.GetTitledFirstName]...;;My favour is well-known.  I am frequently called [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.13.a;...the Unlucky!;...the Unlucky!;...the Unlucky!;;...the Unlucky!;;;;;;;;;x
nickevents.13.b;...the Lame!;...the Lame!;...the Lame!;;...the Lame!;;;;;;;;;x
nickevents.13.c;...the Blind!;...the Blind!;...the Blind!;;...the Blind!;;;;;;;;;x
nickevents.13.d;...the Halfhand!;...the Halfhand!;...the Halfhand!;;...the Halfhand!;;;;;;;;;x
nickevents.13.desc;All people see is my horrid disability. I am known as [This.GetTitledFirstName]...;All people see is my horrid disability. I am known as [This.GetTitledFirstName]...;All people see is my horrid disability. I am known as [This.GetTitledFirstName]...;;All people see is my horrid disability. I am known as [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.14.a;...the Noble!;...the Noble!;...the Noble!;;...the Noble!;;;;;;;;;x
nickevents.14.desc;For my high birth and etiquette, I am known as [This.GetTitledFirstName]...;For my high birth and etiquette, I am known as [This.GetTitledFirstName]...;For my high birth and etiquette, I am known as [This.GetTitledFirstName]...;;For my high birth and etiquette, I am known as [This.GetTitledFirstName]...;;;;;;;;;x
nickevents.15.a;...the Kind!;...the Kind!;...the Kind!;;...the Kind!;;;;;;;;;x
nickevents.15.desc;I am known for being friendly and charitable. Many call me [This.GetTitledFirstName]...;I am known for being friendly and charitable. Many call me [This.GetTitledFirstName]...;I am known for being friendly and charitable. Many call me [This.GetTitledFirstName]...;;I am known for being friendly and charitable. Many call me [This.GetTitledFirstName]...;;;;;;;;;x
