nick_the_despot;the Despot;;;;;;;;;;;;;x
nick_the_genocidal;the Genocidal;;;;;;;;;;;;;x
nick_the_genocidal_maniac;the Genocidal Maniac;;;;;;;;;;;;;x
nick_plays_with_kittens;Plays-With-Kittens;;;;;;;;;;;;;x
nick_the_golden;the Golden;;;;;;;;;;;;;x
nick_goldfang;Goldfang;;;;;;;;;;;;;x
nick_the_golden_beast;the Golden Beast;;;;;;;;;;;;;x
nick_the_hairless;the Hairless;;;;;;;;;;;;;x
nick_the_living_saint;the Living Saint;;;;;;;;;;;;;x
nick_the_barefooted;the Barefooted;;;;;;;;;;;;;x
nick_the_gibbering;the Gibbering;;;;;;;;;;;;;x
nick_the_pilot;the Pilot;;;;;;;;;;;;;x
nick_the_immolant;the Immolant;;;;;;;;;;;;;x
nick_the_tenacious;the Tenacious;;;;;;;;;;;;;x
nick_the_random;the Random;;;;;;;;;;;;;x
nick_the_sightless;the Sightless;;;;;;;;;;;;;x
nick_the_lover;the Lover;;;;;;;;;;;;;x
nick_the_teacher;the Teacher;;;;;;;;;;;;;x
nick_the_gambler;the Gambler;;;;;;;;;;;;;x
nick_the_putrid;the Putrid;;;;;;;;;;;;;x
nick_the_dank;the Dank;;;;;;;;;;;;;x
nick_the_malodorous;the Malodorous;;;;;;;;;;;;;x
nick_the_biteless;the Biteless;;;;;;;;;;;;;x
nick_the_presentable;the Presentable;;;;;;;;;;;;;x
nick_head_rolling;Head-Rolling;;;;;;;;;;;;;x
nick_the_impassive;the Impassive;;;;;;;;;;;;;x
nick_the_ghostmaker;the Ghostmaker;;;;;;;;;;;;;x
nick_the_king_of_madness;the King of Madness;;;;;;;;;;;;;x
nick_the_king_of_destruction;the King of Destruction;;;;;;;;;;;;;x
nick_the_king_of_curses;the King of Curses;;;;;;;;;;;;;x
nick_the_king_of_torment;the King of Torment;;;;;;;;;;;;;x
