EVTOPTA_RIP_11035;A spell of Cure Disease.;;;;;;;;;x
EVTOPTA_RIP_11035_TOOLTIP;§Y[From.GetBestName]§! will use the the Cure Disease spell from the school of Restoration to treat your ailment. This option costs no money, but its chances of success depend entirely on the skills of the physician. Miscast spells can be disastrous, but competent Restoration magic can have incredible effects.;;;;;;;;;x
EVTOPTB_RIP_11035;An enchanted scroll of Cure Disease.;;;;;;;;;x
EVTOPTB_RIP_11035_TOOLTIP;§Y[From.GetBestName]§! will purchase a scroll of Cure Disease to treat your ailment. Magic scrolls are expensive but almost never fail, requiring no particular skills from the physician except for basic literacy.;;;;;;;;;x
EVTOPTC_RIP_11035;A potion of Cure Disease.;;;;;;;;;x
EVTOPTC_RIP_11035_TOOLTIP;§Y[From.GetBestName]§! will brew a potion of Cure Disease to treat your ailment. This is a low-cost solution that has a moderate chance of success with all but the least-skilled physicians. This option is moderately affected by [From.GetFirstName]'s capabilities.;;;;;;;;;x
EVTOPTD_RIP_11035;These treatments sound scary.;Ces traitements ont l'air effrayants.;Diese Behandlungen klingen beängstigend.;;Estos tratamientos dan miedo.;;;;;;;;;x
EVTDESC_RIP_11040_1;[FromFrom.GetBestName] stood a meter or so away from you, facing you with both arms raised. [FromFrom.GetSheHeCap] unleashed a healing spell upon you, but not noticing any effects, [FromFrom.GetFirstName] frowned and used a different spell on you. "Cure Disease didn't work," [FromFrom.GetSheHe] says, "But I've Fortified your Health, which might work almost as well.";;;;;;;;;x
EVTDESC_RIP_11040_2;[FromFrom.GetBestName] stood a meter or so away from you, facing you with both arms raised. [FromFrom.GetSheHeCap] unleashed a healing spell upon you, but not noticing any effects, [FromFrom.GetFirstName] frowned and used a different spell on you, but didn't seem encouraged by the results. After hours of attempts, [FromFrom.GetSheHe] said "I don't understand what went wrong," hanging [FromFrom.GetHerHis] head in shame.;;;;;;;;;x
EVTDESC_RIP_11040_3;[FromFrom.GetBestName] stood a meter or so away from you, facing you with both arms raised. [FromFrom.GetSheHeCap] unleashed a healing spell upon you, then smiled. "Are you feeling any better?" [FromFrom.GetFirstName] asked. You said that you did, and [FromFrom.GetSheHe] nodded in acknowledgement before saying "It appears that Cure Disease worked perfectly.";;;;;;;;;x
EVTDESC_RIP_11040_4;[FromFrom.GetBestName] stood a meter or so away from you, facing you with both arms raised. [FromFrom.GetSheHeCap] unleashed a healing spell upon you, then smiled. "Are you feeling any better?" [FromFrom.GetFirstName] asked. After a few seconds, you felt even more ill and turned sickly pale. "I'm so terribly sorry," [FromFrom.GetFirstName] said. "I seem to have forgotten how to cast Cure Disease and used Drain Endurance by mistake!";;;;;;;;;x
EVTOPTA_RIP_11040;Thank you, [FromFrom.GetFirstName].;;;;;;;;;x
EVTOPTB_RIP_11040;I suppose that could have gone worse...;;;;;;;;;x
EVTOPTC_RIP_11040;Excellent work, [FromFrom.GetFirstName]!;;;;;;;;;x
EVTOPTD_RIP_11040;At least I still have my personality.;;;;;;;;;x
EVTDESC_RIP_11041_1;[FromFrom.GetBestName] stood in front of you and unfurled a scroll covered in mystical incantations. [FromFrom.GetSheHeCap] read aloud from it, and cast a spell on you. Immediately, you started feeling quite well and stood up, thanking [FromFrom.GetHerHim] for the remedy. "Ah, you see? A Scroll of Cure Disease never fails!" said [FromFrom.GetFirstName] with a smile. "Well, usually.";;;;;;;;;x
EVTDESC_RIP_11041_2;[FromFrom.GetBestName] stood in front of you and unfurled a scroll covered in mystical incantations. [FromFrom.GetSheHeCap] read aloud from it, and cast a spell that summoned a putrid, undead creature, the smell of which made you vomit. As both of you stared at the abomination, [FromFrom.GetFirstName] shrugged. "Oh, it was a Scroll of Conjure Dread Zombie," [FromFrom.GetSheHe] said. "I probably should have read the title first...";;;;;;;;;x
EVTOPTA_RIP_11041;Thanks for the help, [FromFrom.GetFirstName]!;;;;;;;;;x
EVTOPTB_RIP_11041;I hate you, [FromFrom.GetFirstName].;;;;;;;;;x
EVTDESC_RIP_11042_1;[FromFrom.GetBestName] handed you a bubbling potion. "One Cure Disease, freshly brewed and ready to drink!" [FromFrom.GetSheHe] said. You held the bottle to your lips and downed the concoction, immediately feeling a little better. When you thanked [FromFrom.GetHerHim], [FromFrom.GetSheHe] said "It may be a while before it takes full effect, but you should be fine sooner or later.";;;;;;;;;x
EVTDESC_RIP_11042_2;[FromFrom.GetBestName] handed you a bubbling potion. "One Cure Disease, freshly brewed and ready to drink!" [FromFrom.GetSheHe] said. You held the bottle to your lips and downed the concoction, but felt no changes. When you asked [FromFrom.GetHerHim] why, [FromFrom.GetSheHe] groaned and responded "That's what I deserve for using a Novice's Mortar and Pestle for such a vital potion!";;;;;;;;;x
EVTOPTA_RIP_11042;My thanks, [FromFrom.GetFirstName]!;;;;;;;;;x
EVTOPTB_RIP_11042;It could always be worse...;;;;;;;;;x
EVTDESC_RIP_11045_has_typhus;[From.GetTitledName] is fairly sure you are developing Witbane. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_typhus_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you are developing Witbane. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_typhus_sure;[From.GetTitledName] is sure you are developing Witbane. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_typhus_uncertain;[From.GetTitledName] hesitantly suggests you are probably developing Witbane, or maybe you're just a Lackwit. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_knahaten_flu;[From.GetTitledName] is worried you may be infected with Knahaten Flu. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_knahaten_flu_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you are infected with Knahaten Flu. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_knahaten_flu_sure;[From.GetTitledName] is worried you are infected with Knahaten Flu. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_knahaten_flu_uncertain;[From.GetTitledName] hesitantly suggests you are probably infected with Knahaten Flu. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_measles;[From.GetTitledName] is fairly sure you have Crimson Plague. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_measles_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you have Crimson Plague. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_measles_sure;[From.GetTitledName] is sure you have Crimson Plague. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_measles_uncertain;[From.GetTitledName] hesitantly suggests you may or may not have Crimson Plague. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_swamp_rot;[From.GetTitledName] is fairly sure you have Swamp Rot. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_swamp_rot_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you have Measles. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_swamp_rot_sure;[From.GetTitledName] is sure you have Swamp Rot. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_has_swamp_rot_uncertain;[From.GetTitledName] hesitantly suggests you are probably infected with Swamp Rot, but that the diagnosis is murky. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_cholera;[From.GetTitledName] is fairly sure you have Cholera. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_cholera_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you have Cholera. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_cholera_sure;[From.GetTitledName] is sure you have Cholera. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_cholera_uncertain;[From.GetTitledName] hesitantly suggests you are probably infected with Cholera. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_dampworm;[From.GetTitledName] is fairly sure you have Dampworm. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_dampworm_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you have Dampworm. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_dampworm_sure;[From.GetTitledName] is sure you have Dampworm. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_dampworm_uncertain;[From.GetTitledName] hesitantly suggests you are probably infected with Dampworm. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_witches_pox;[From.GetTitledName] is fairly sure you have Witches' Pox. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_witches_pox_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you have Witches' Pox. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_witches_pox_sure;[From.GetTitledName] is sure you have Witches' Pox. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_witches_pox_uncertain;[From.GetTitledName] hesitantly suggests you are probably infected with Witches' Pox. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_greenspore;[From.GetTitledName] is fairly sure you have Greenspore. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_greenspore_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you have Greenspore. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_greenspore_sure;[From.GetTitledName] is sure you have Greenspore. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_greenspore_uncertain;[From.GetTitledName] hesitantly suggests you are probably infected with Greenspore. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_rockjoint;[From.GetTitledName] is fairly sure you have Rockjoint. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_rockjoint_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you have Rockjoint. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_rockjoint_sure;[From.GetTitledName] is sure you have Rockjoint. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_rockjoint_uncertain;[From.GetTitledName] hesitantly suggests you are probably infected with Rockjoint. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_stomach_rot;[From.GetTitledName] is fairly sure you have Stomach Rot. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_stomach_rot_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you have Stomach Rot. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_stomach_rot_sure;[From.GetTitledName] is sure you have Stomach Rot. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_stomach_rot_uncertain;[From.GetTitledName] hesitantly suggests you are probably infected with Stomach Rot. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_chrondiasis;[From.GetTitledName] is fairly sure you have Chrondiasis. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_chrondiasis_certain;[From.GetTitledName] states that [From.GetHerHis] extensive medical experience leads [From.GetHerHim] to the certain conclusion that you have Chrondiasis. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_chrondiasis_sure;[From.GetTitledName] is sure you have Chrondiasis. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11045_chrondiasis_uncertain;[From.GetTitledName] hesitantly suggests you are probably infected with Chrondiasis. [From.GetSheHeCap] insists that you follow [From.GetHerHis] instructions.;;;;;;;;;x
EVTDESC_RIP_11046_COUGH_1;[FromFrom.GetTitledFirstName] brought you a kettle of steaming-hot herbal tea and instructed you to drink at least five cups worth of the beverage every day to treat your cough.;;;;;;;;;x
EVTDESC_RIP_11046_DIARRHEA_1;[FromFrom.GetTitledFirstName] recommended that to minimize the effects of diarrhea, you should eat plenty of fruit and freshly-baked bread.;;;;;;;;;x
EVTDESC_RIP_11046_FATIGUE_1;To combat your fatigue, [FromFrom.GetTitledFirstName] prescribed a diet rich in meat and flavorful, starchy-tasting foods.;;;;;;;;;x
EVTDESC_RIP_11046_HEADACHE_1;[FromFrom.GetTitledFirstName] suggested that to make your headache go away, you should sleep in total darkness, drink plenty of water and avoid loud, poorly-played music.;;;;;;;;;x
EVTDESC_RIP_11046_CHESTPAIN_1;In order to minimize your chest pains, [FromFrom.GetTitledFirstName] said it would be best to minimize stress whenever possible, to not raise your voice and to minimize physical exertion.;;;;;;;;;x
EVTDESC_RIP_11046_RASH_1;[FromFrom.GetTitledFirstName] explained that to get rid of your rash, it would be wise to bathe twice everyday, taking care to never reuse a bar of soap. [FromFrom.GetSheHeCap] mentioned changing into freshly-laundered clothes everyday as well.;;;;;;;;;x
EVTDESC_RIP_11046_ABDOMINALPAIN_1;[FromFrom.GetTitledFirstName] that that in order to minimize your abdominal pain, you should take care to eat a diet of soft, easy-to-digest foods until a week after the pain has subsided.;;;;;;;;;x
EVTDESC_RIP_11046_VOMITING_1;[FromFrom.GetTitledFirstName] brought you a glass of boiled water and had you drink it. "Every time you get thirsty or hungry," [FromFrom.GetSheHe] said, "You need to drink boiled water - and only boiled water. You should also drink a full glass every time you vomit.";;;;;;;;;x
EVTDESC_RIP_11046_MALAISE_1;[FromFrom.GetTitledFirstName] advised you that you should exercise briskly for an hour each at dawn, before lunchtime and at dusk until your malaise has cleared.;;;;;;;;;x
EVTDESC_RIP_11046_CRAMPS_1;As a remedy for your uncomfortable cramps, [FromFrom.GetTitledFirstName] recommended that the affected areas receive massage treatments everyday until the discomfort ceased.;;;;;;;;;x
EVTDESC_RIP_11046_FEVER_1;To reduce your fever, [FromFrom.GetTitledFirstName] wrapped you in a warm woollen blanket and placed a cold, wet cloth on your forehead. [FromFrom.GetSheHe] informed a servant to replace the current cloth apply a new one, also damp with water, no less than once per hour.;;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_1;[FromFrom.GetTitledFirstName] brought you a bowl of mushroom soup. "Here, make sure to eat all of this," [FromFrom.GetSheHe] said. "The mushrooms used in this recipe should help resist illness, likewise will the crushed pearl that I sprinkled into the broth.";;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_2;[FromFrom.GetTitledFirstName] drew a steaming hot bath and told you to climb into the tub. "Stay submerged from the neck down until all your toes and fingers have pruned," [FromFrom.GetSheHe] stated. "Bathe in this manner thrice daily until your symptoms have passed.";;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_3;[FromFrom.GetTitledFirstName] handed you a badly-worn, burnished silver amulet. "You may use this old Resist Disease amulet that I borrowed from a friend of mine," [FromFrom.GetSheHe] said. "If anyone asks about it, you didn't get it from me.";;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_4;To alleviate your ailment, [FromFrom.GetTitledFirstName] gave you a handful of hawk feathers and instructed you to chew one before and after each meal. "The raw feathers of a dead bird are among the best things for curing diseases," [FromFrom.GetSheHe] noted. "Ironic, isn't it?";;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_5;In order to treat your symptoms, [FromFrom.GetTitledFirstName] brought you a freshly-baked pie. "It's an old local recipe," [FromFrom.GetSheHe] said. "Livestock herders out on long treks swear by it for preventing sickness.";;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_6;[FromFrom.GetTitledFirstName] provided you with a bowl of crab soup. "I'm sorry if the texture is unpleasant," [FromFrom.GetSheHe] groaned. "The chitin mixed into the broth works wonders, but I couldn't find any soft shell crab.";;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_7;[FromFrom.GetTitledFirstName] said that to deal with your discomfort, you should get ample bed rest everyday. To that end, [FromFrom.GetSheHe] gave you an extra-comfy pillow to place under your head.;;;;;;;;;x
EVTDESC_RIP_11046_GENERAL_8;To reduce your symptoms, [FromFrom.GetTitledFirstName] brought you a bubbling potion and instructed you to drink it. "This is a Potion of Resist Disease," [FromFrom.GetSheHe] elaborated. "It should work, but please inform me if you continue to feel unwell.";;;;;;;;;x
EVTDESC_RIP_11053_VILLAGE_DRUNKARD;Your scouts inform you of a most skilled physician residing in a nearby village. Even though [recruited_physician_target.GetSheHe] lacks any formal schooling and supposedly is a raging alcoholic, the villagers swear that [recruited_physician_target.GetSheHe] has been able to cure any ailment afflicting them. This '[recruited_physician_target.GetFullName]' could easily be persuaded to come take up residence in your court.;Vos éclaireurs vous informent qu'un physicien très compétent réside dans un village voisin. Bien qu'[recruited_physician_target.GetSheHe] soit dépourvu[recruited_physician_target.GetNoneE] de toute éducation formelle, qu'[recruited_physician_target.GetSheHe] serait alcoolique et qu'[recruited_physician_target.GetSheHe] ferait preuve de violence, les villageois jurent qu'[recruited_physician_target.GetSheHe] a été en mesure de guérir toutes les maladies les affligeant. C[recruited_physician_target.GetMaleFemale] « [recruited_physician_target.GetFullName] » pourrait facilement être persuadé[recruited_physician_target.GetNoneE] de venir s'installer à votre Cour.;Eure Kundschafter berichten über einen äußerst talentierten Hofarzt in einem nahen Dorf. Obwohl [recruited_physician_target.GetSheHe] zwar keine formelle Ausbildung genossen hat und häufig zu tief ins Glas schauen soll, schwören die Dorfbewohner, dass recruited_physician_target.GetSheHe] bisher noch jedes Gebrechen heilen konnte. Es sollte ein Leichtes sein, [recruited_physician_target.GetFullName] davon zu überzeugen, sich am Hof einzurichten.;;Tus exploradores te informan de un médico muy diestro que reside en un pueblo cercano. Aunque [recruited_physician_target.GetSheHe] carece de educación formal y al parecer es un/a tremendo/a alcohólico/a, los habitantes del pueblo juran que [recruited_physician_target.GetSheHe] fue capaz de curar todas las dolencias que les afectaban. Se podría persuadir fácilmente a tal '[recruited_physician_target.GetFullName]' a establecerse en tu corte.;;;;;;;;;x
EVTOPTB_RIP_11053;I'm willing to take the risk.;Je prends le risque.;Ich werde das Risiko eingehen.;;Estoy dispuesto a correr el riesgo.;;;;;;;;;x
EVTDESC_RIP_11053_SHIPS_PHYSICIAN;Reports reach you about a ship that just docked in [physician_port_target.GetName]. The ship is called 'Storm of [recruited_physician_target.Religion.GetRandomGodNameCap]' and on board resides the renowned physician [recruited_physician_target.GetFirstNameWithNick], who is currently in the employ of the ship's captain. If you were to offer a large sum of gold to the greedy physician, [recruited_physician_target.GetSheHe] would surely be willing to take up residence in your court instead!;Des rapports font état d'un navire arrimé à [physician_port_target.GetName] qui est appelé « La tempête envoyée par [recruited_physician_target.Religion.GetRandomGodName] » et à bord se trouve le physicien réputé [recruited_physician_target.GetFirstNameWithNick], qui est actuellement au service du capitaine du bateau. Si vous offriez une grande quantité d'or à l'avide physicien, [recruited_physician_target.GetSheHe] accepterait certainement de s'installer à votre Cour !;Ihr erhaltet Berichte über ein Schiff, das gerade in [physician_port_target.GetName] eingetroffen ist. An Bord des Schiffs mit dem Namen [recruited_physician_target.Religion.GetRandomGodNameCap]-Sturm arbeitet [recruited_physician_target.GetFirstNameWithNick] als Schiffsarzt im Dienste des Kapitäns. Wenn Ihr eine ordentliche Summe Gold investiert, würde [recruited_physician_target.GetSheHe] sicher gierig zugreifen und sich stattdessen an Eurem Hof niederlassen!;;Te informan de que un barco acaba de atracar en [physician_port_target.GetName]. La nave se llama 'Tormenta de [recruited_physician_target.Religion.GetRandomGodNameCap]' y a bordo reside el/la famoso/a médico, [recruited_physician_target.GetFirstNameWithNick], que ahora mismo está al servicio del capitán del barco. ¡Si ofreces una gran cantidad de oro al/a la codicioso/a médico, [recruited_physician_target.GetSheHe] seguramente aceptará con placer establecerse en tu corte!;;;;;;;;;x
EVTOPTC_RIP_11053;I'd pay any price for good health.;Je paierai n'importe quel prix pour une bonne santé.;Für meine Gesundheit ist mir kein Preis zu hoch.;;Pagaré lo que sea por una buena salud.;;;;;;;;;x
EVTDESC_RIP_11053_WISE_DWARF;Your rangers report that a brilliant physician is supposedly residing deep in the forests of [physician_forest_target.GetName]. The physician, a dwarf named [recruited_physician_target.GetFirstName], only ever leaves the forest in order to heal the sick children of nearby villages. With the right amount of coercion and praise [recruited_physician_target.GetSheHe] would reluctantly agree to take up residence at your court.;Vos gardes forestiers rapportent qu'un brillant physicien résiderait dans une forêt de [physician_forest_target.GetName]. Le physicien, un nain nommé [recruited_physician_target.GetFirstName], ne quitte jamais la forêt afin de guérir les enfants malades des villages voisins. Avec le bon dosage de coercition et de louange, [recruited_physician_target.GetSheHe] accepterait à contrecœur de s'installer à votre Cour.;Eure Kundschafter berichten, dass ein brillanter Arzt tief in den Wäldern von [physician_forest_target.GetName] hausen soll. Dieser Zwerg namens [recruited_physician_target.GetFirstName] verlässt den Wald nur, um die kranken Kinder in den umliegenden Dörfern zu behandeln. Mit genügend Überredungskunst und überschwänglichem Lob würde [recruited_physician_target.GetSheHe] sich vielleicht widerstrebend bereit erklären, an Eurem Hof zu dienen.;;Tus exploradores te informan que al parecer un/a médico brillante reside en lo profundo de los bosques de [physician_forest_target.GetName]. El/La médico, un/a enano/a llamado/a [recruited_physician_target.GetFirstName], solo sale del bosque para curar a los niños enfermos de las aldeas cercanas. Con una adecuada cantidad de coerción y halagos, [recruited_physician_target.GetSheHe] aceptaría a regañadientes establecerse en tu corte.;;;;;;;;;x
EVTOPTD_RIP_11053;A strange little [recruited_physician_target.GetManWoman], but very skilled! Bring [recruited_physician_target.GetHerHim] to my court.;Un[recruited_physician_target.GetNoneE] [recruited_physician_target.GetManWoman] de petite taille et étrange, mais qui a les compétences requises ! Amenez-[recruited_physician_target.GetHerHim] à ma Cour.;Welch kuriose kleine Person mit großen Talenten! Bringt sie an meinen Hof!;;¡Un/a [recruited_physician_target.GetManWoman] algo peculiar, pero con mucho talento! Traed[recruited_physician_target.GetHerHim] a mi corte.;;;;;;;;;x
EVTDESC_RIP_11053_JEWISH_EXILE;Shortly after you spread the word of you seeking the employ of a court physician an Orc wise woman appeared at your court. The healer introduced [recruited_physician_target.GetHerselfHimself] as [recruited_physician_target.GetFullName] and explained that [recruited_physician_target.GetSheHe]'d served as physician to many rulers before, and as such offers [recruited_physician_target.GetHerHis] services to you in return for fair pay.;;;;;;;;;x
EVTOPTE_RIP_11053;I accept your generous offer!;J'accepte votre généreuse offre !;Ich nehme Euer großzügiges Angebot an!;;¡Acepto tu generosa oferta!;;;;;;;;;x
EVTDESC_RIP_11053_CONDEMNED_SORCERER;Your [Root.GetSpymasterName], [Root.job_spymaster.GetTitledFirstName], reports that a rogue necromancer has been caught and jailed in the city of [sorcerer_city_target.GetName]. This mage has apparently healed various ailments afflicting the other prisoners. Although [recruited_physician_target.GetSheHe] is scheduled for execution at noon, you could pardon [recruited_physician_target.GetHerHim] and bring [recruited_physician_target.GetHerHim] into your employ.;;;;;;;;;;x
EVTOPTF_RIP_11053;Sounds uncooperative, but I do need a physician!;;;;;;;;;x
EVTDESC_RIP_11053_CYNICAL_CLERGYMAN;A while after you spread the word that you are seeking the employ of a court physician one of the [Root.Religion.GetPriestTitle]s from [clergyman_temple_target.GetName] arrived at your court. The cynical [Root.Religion.GetPriestTitle] introduced [recruited_physician_target.GetHerselfHimself] as [recruited_physician_target.GetFirstNameWithNick] and expressed a wish to serve you. Although, seeing as this individual is shunned by the rest of the [Root.Religion.GetPriestTitle]s the religious authorities are unlikely to approve...;Un certain temps après que vous ayez annoncé chercher un physicien pour votre Cour, un [Root.Religion.GetPriestTitle] de [clergyman_temple_target.GetName] est arrivé à votre Cour. Avec un certain cynisme, [recruited_physician_target.GetSheHe] se nomme [recruited_physician_target.GetHerselfHimself]-même [recruited_physician_target.GetFirstNameWithNick] et a exprimé le souhait de vous servir. Cependant, cette personne est évitée par les autres [Root.Religion.GetPriestTitle]s, et les autorités religieuses n'approuveraient pas une telle décision...;Einige Zeit nach Eurem Aufruf zur Suche eines Hofarztes erscheint ein(e) [Root.Religion.GetPriestTitle] von [clergyman_temple_target.GetName] an Eurem Hof. Diese zynische Person stellte sich als [recruited_physician_target.GetFirstNameWithNick] vor und tat den Wunsch kund, Euch zu dienen. Da diese Person jedoch von den übrigen Angehörigen ihres Glaubens gemieden wird, werden die religiösen Autoritäten dieser Anstellung sicherlich keinen Segen erteilen.;;Al poco de haber hecho saber que buscas contratar un médico para la corte, uno/a de los/as [Root.Religion.GetPriestTitle]s de [clergyman_temple_target.GetName] llega a tu corte. El/La cínico/a [Root.Religion.GetPriestTitle] se presenta [recruited_physician_target.GetHerselfHimself] como [recruited_physician_target.GetFullName] y expresa su deseo de servirte. Sin embargo, viendo que este individuo es rechazado por el resto de los/as [Root.Religion.GetPriestTitle]s, es improbable que las autoridades religiosas lo aprueben...;;;;;;;;;x
EVTOPTG_RIP_11053;Leave your dusty old tomes and join me at my court!;Laissez vos gros volumes poussiéreux et rejoignez ma Cour !;Lasst Eure staubigen alten Wälzer zurück und kommt an meinen Hof!;;¡Abandona tus tomos polvorientos y únete a mí en mi corte!;;;;;;;;;x
EVTDESC_RIP_11053_CHINESE_DOCTOR;While scouring the markets in far-away ports, your scouts came across a Chimer traveler. This traveler, named [recruited_physician_target.GetFirstName], claims to be an apothecary renowned skill - a claim the scouts were unable to verify. [recruited_physician_target.GetSheHeCap] offers to join your court in return for adequate compensation.;;;;;;;;;x
EVTOPTH_RIP_11053;An apothecary is just what I need!;Un chirurgien-poète est justement ce dont j'ai besoin !;Poesie und Chirurgie sind genau das, was ich brauche!;;¡Cirugía y poesía, justo lo que necesito!;;;;;;;;;x
EVTDESC_RIP_11053_ARAB_SCHOLAR;News reaches you of a traveling Argonian mystic who just arrived in [Root.Capital.GetName]. The vagrant mage, named [recruited_physician_target.GetFullName], is rumored to be talented in the College of Restoration and searching for gainful employment, making [recruited_physician_target.GetHerHim] a willing candidate for the position of physician.;;;;;;;;;x
